		timesteps		t		Temperature		Kin		Pot		TotalE		MSD
		11760		1.176e-11		153.496		9.92048		-35.0072		-25.0867		0.19677
		11820		1.182e-11		149.897		9.68784		-34.7746		-25.0867		0.202789
		11880		1.188e-11		147.134		9.50928		-34.596		-25.0867		0.206845
		11940		1.194e-11		145.885		9.42853		-34.5153		-25.0867		0.206718
		12000		1.2e-11		148.229		9.58002		-34.6667		-25.0867		0.200998
		12060		1.206e-11		158.323		10.2324		-35.3191		-25.0867		0.192055
		12120		1.212e-11		159.8		10.3278		-35.4146		-25.0868		0.187941
		12180		1.218e-11		148.219		9.57941		-34.6661		-25.0867		0.189196
		12240		1.224e-11		154.379		9.97753		-35.0643		-25.0867		0.187343
		12300		1.23e-11		157.901		10.2052		-35.2919		-25.0867		0.186841
		12360		1.236e-11		151.442		9.78769		-34.8744		-25.0867		0.190878
		12420		1.242e-11		150.083		9.69987		-34.7866		-25.0867		0.194384
		12480		1.248e-11		150.022		9.69589		-34.7826		-25.0867		0.195839
		12540		1.254e-11		154.463		9.98293		-35.0697		-25.0867		0.195628
		12600		1.26e-11		155.088		10.0233		-35.1101		-25.0867		0.196678
		12660		1.266e-11		148.905		9.62371		-34.7104		-25.0867		0.19919
		12720		1.272e-11		154.667		9.99615		-35.0829		-25.0868		0.199067
		12780		1.278e-11		154.264		9.97008		-35.0568		-25.0867		0.199816
		12840		1.284e-11		153.922		9.94799		-35.0347		-25.0867		0.201819
		12900		1.29e-11		151.851		9.81412		-34.9009		-25.0867		0.20486
		12960		1.296e-11		147.507		9.53338		-34.6201		-25.0867		0.207249
		13020		1.302e-11		147.009		9.5012		-34.5879		-25.0867		0.204833
		13080		1.308e-11		152.294		9.84278		-34.9295		-25.0867		0.197225
		13140		1.314e-11		154.845		10.0077		-35.0944		-25.0867		0.189193
		13200		1.32e-11		157.001		10.147		-35.2337		-25.0867		0.183655
		13260		1.326e-11		152.797		9.87525		-34.962		-25.0867		0.181876
		13320		1.332e-11		152.167		9.83453		-34.9213		-25.0867		0.180222
		13380		1.338e-11		158.882		10.2685		-35.3553		-25.0868		0.178226
		13440		1.344e-11		155.554		10.0534		-35.1402		-25.0867		0.180655
		13500		1.35e-11		151.033		9.76126		-34.848		-25.0867		0.184777
		13560		1.356e-11		152.108		9.83071		-34.9174		-25.0867		0.186526
		13620		1.362e-11		155.511		10.0507		-35.1374		-25.0867		0.18675
		13680		1.368e-11		155.995		10.0819		-35.1687		-25.0868		0.189061
		13740		1.374e-11		148.69		9.60983		-34.6965		-25.0867		0.192831
		13800		1.38e-11		153.49		9.92006		-35.0068		-25.0868		0.193092
		13860		1.386e-11		150.11		9.7016		-34.7883		-25.0867		0.193514
		13920		1.392e-11		153.084		9.89381		-34.9805		-25.0867		0.192245
		13980		1.398e-11		154.163		9.96356		-35.0503		-25.0867		0.191162
		14040		1.404e-11		151.245		9.77494		-34.8617		-25.0867		0.191551
		14100		1.41e-11		154.242		9.96865		-35.0554		-25.0868		0.191651
		14160		1.416e-11		149.862		9.68557		-34.7723		-25.0867		0.192562
		14220		1.422e-11		156.553		10.118		-35.2048		-25.0868		0.191815
		14280		1.428e-11		153.056		9.892		-34.9787		-25.0867		0.193695
		14340		1.434e-11		149.298		9.64912		-34.7359		-25.0867		0.195547
		14400		1.44e-11		150.866		9.75044		-34.8372		-25.0867		0.194423
		14460		1.446e-11		156.295		10.1013		-35.1881		-25.0868		0.191572
		14520		1.452e-11		154.739		10.0008		-35.0875		-25.0867		0.19112
		14580		1.458e-11		150.148		9.70408		-34.7908		-25.0867		0.192186
		14640		1.464e-11		157.73		10.1941		-35.2809		-25.0868		0.191719
		14700		1.47e-11		149.419		9.65696		-34.7437		-25.0867		0.194624
		14760		1.476e-11		147.381		9.52521		-34.6119		-25.0867		0.194393
		14820		1.482e-11		153.723		9.93513		-35.0219		-25.0867		0.188368
		14880		1.488e-11		154.947		10.0143		-35.101		-25.0867		0.182379
		14940		1.494e-11		155.622		10.0579		-35.1446		-25.0867		0.177904
		15000		1.5e-11		156.103		10.089		-35.1757		-25.0867		0.175431
		15060		1.506e-11		154		9.95299		-35.0397		-25.0867		0.175006
		15120		1.512e-11		154.509		9.98589		-35.0726		-25.0868		0.174852
		15180		1.518e-11		151.906		9.81769		-34.9044		-25.0867		0.174752
		15240		1.524e-11		158.446		10.2403		-35.3271		-25.0868		0.173637
		15300		1.53e-11		151.809		9.81144		-34.8982		-25.0867		0.175969
		15360		1.536e-11		152.28		9.84188		-34.9286		-25.0867		0.177549
		15420		1.542e-11		155.923		10.0773		-35.164		-25.0867		0.178203
		15480		1.548e-11		153.592		9.92663		-35.0134		-25.0868		0.181118
		15540		1.554e-11		147.474		9.53127		-34.618		-25.0867		0.182941
		15600		1.56e-11		158.256		10.2281		-35.3149		-25.0868		0.179254
		15660		1.566e-11		155.021		10.019		-35.1057		-25.0867		0.177818
		15720		1.572e-11		154.445		9.98176		-35.0685		-25.0867		0.177719
		15780		1.578e-11		157.805		10.199		-35.2857		-25.0867		0.178618
		15840		1.584e-11		154.753		10.0017		-35.0884		-25.0867		0.183601
		15900		1.59e-11		149.387		9.65487		-34.7416		-25.0867		0.190343
		15960		1.596e-11		152.163		9.83427		-34.921		-25.0867		0.194753
		16020		1.602e-11		151.189		9.77132		-34.858		-25.0867		0.199067
		16080		1.608e-11		152.617		9.86361		-34.9503		-25.0867		0.202742
		16140		1.614e-11		153.025		9.88999		-34.9767		-25.0867		0.206516
		16200		1.62e-11		150.209		9.70803		-34.7948		-25.0867		0.210152
		16260		1.626e-11		148.14		9.57426		-34.661		-25.0867		0.211432
		16320		1.632e-11		148.502		9.59771		-34.6844		-25.0867		0.208478
		16380		1.638e-11		156.589		10.1204		-35.2071		-25.0868		0.202279
		16440		1.644e-11		150.421		9.72169		-34.8084		-25.0867		0.198953
		16500		1.65e-11		153.933		9.94872		-35.0354		-25.0867		0.194085
		16560		1.656e-11		157.382		10.1716		-35.2584		-25.0867		0.189459
		16620		1.662e-11		153.502		9.92083		-35.0076		-25.0867		0.187726
		16680		1.668e-11		154.132		9.96157		-35.0483		-25.0867		0.186472
		16740		1.674e-11		150.348		9.71702		-34.8037		-25.0867		0.18581
		16800		1.68e-11		154.445		9.98181		-35.0685		-25.0867		0.183046
		16860		1.686e-11		154.201		9.96598		-35.0527		-25.0867		0.18119
		16920		1.692e-11		151.829		9.81274		-34.8995		-25.0867		0.180166
		16980		1.698e-11		153.189		9.9006		-34.9873		-25.0867		0.177342
		17040		1.704e-11		160.516		10.3741		-35.4609		-25.0868		0.174423
		17100		1.71e-11		154.741		10.0009		-35.0876		-25.0867		0.176929
		17160		1.716e-11		152.507		9.8565		-34.9432		-25.0867		0.180668
		17220		1.722e-11		152.851		9.87878		-34.9655		-25.0867		0.182762
		17280		1.728e-11		158.407		10.2378		-35.3246		-25.0867		0.18432
		17340		1.734e-11		158.383		10.2363		-35.323		-25.0867		0.190919
		17400		1.74e-11		143.238		9.25747		-34.3442		-25.0867		0.202357
		17460		1.746e-11		148.727		9.6122		-34.699		-25.0868		0.206087
		17520		1.752e-11		151.734		9.80656		-34.8933		-25.0867		0.204806
		17580		1.758e-11		155.992		10.0818		-35.1685		-25.0867		0.202978
		17640		1.764e-11		157.082		10.1522		-35.2389		-25.0867		0.203985
		17700		1.77e-11		152.421		9.85098		-34.9377		-25.0867		0.208723
		17760		1.776e-11		151.201		9.77212		-34.8589		-25.0867		0.213631
		17820		1.782e-11		145.108		9.37832		-34.465		-25.0867		0.217
		17880		1.788e-11		149.213		9.64361		-34.7303		-25.0867		0.214522
		17940		1.794e-11		151.568		9.79586		-34.8826		-25.0867		0.209208
		18000		1.8e-11		154.711		9.99897		-35.0857		-25.0867		0.203505
		18060		1.806e-11		158.185		10.2235		-35.3103		-25.0867		0.199728
		18120		1.812e-11		156.976		10.1454		-35.2321		-25.0867		0.20049
		18180		1.818e-11		149.688		9.67434		-34.7611		-25.0867		0.204739
		18240		1.824e-11		146.676		9.47969		-34.5664		-25.0867		0.206388
		18300		1.83e-11		149.092		9.63579		-34.7225		-25.0867		0.202837
		18360		1.836e-11		154.784		10.0037		-35.0904		-25.0867		0.196321
		18420		1.842e-11		154.411		9.97961		-35.0663		-25.0867		0.191538
		18480		1.848e-11		153.12		9.89614		-34.9828		-25.0867		0.1883
		18540		1.854e-11		161.587		10.4433		-35.5301		-25.0868		0.185879
		18600		1.86e-11		153.524		9.92226		-35.009		-25.0867		0.18979
		18660		1.866e-11		150.593		9.73283		-34.8196		-25.0867		0.19401
		18720		1.872e-11		149.751		9.67841		-34.7651		-25.0867		0.195123
		18780		1.878e-11		157.663		10.1897		-35.2765		-25.0868		0.192601
		18840		1.884e-11		156.508		10.1151		-35.2019		-25.0867		0.192954
		18900		1.89e-11		149.234		9.64502		-34.7317		-25.0867		0.196254
		18960		1.896e-11		155.326		10.0387		-35.1255		-25.0868		0.19717
		19020		1.902e-11		153.389		9.91354		-35.0003		-25.0867		0.199507
		19080		1.908e-11		151.865		9.81501		-34.9018		-25.0867		0.201395
		19140		1.914e-11		154.448		9.982		-35.0687		-25.0867		0.200523
		19200		1.92e-11		155.798		10.0692		-35.156		-25.0867		0.200293
		19260		1.926e-11		150.68		9.73844		-34.8251		-25.0867		0.202074
		19320		1.932e-11		155.121		10.0254		-35.1122		-25.0867		0.202186
		19380		1.938e-11		151.569		9.79588		-34.8826		-25.0867		0.203989
		19440		1.944e-11		147.898		9.55867		-34.6454		-25.0867		0.204212
		19500		1.95e-11		150.512		9.72762		-34.8144		-25.0867		0.199712
		19560		1.956e-11		153.141		9.89751		-34.9842		-25.0867		0.192418
		19620		1.962e-11		158.299		10.2309		-35.3176		-25.0867		0.185055
		19680		1.968e-11		156.27		10.0997		-35.1865		-25.0867		0.181755
		19740		1.974e-11		157.301		10.1664		-35.2531		-25.0867		0.181231
		19800		1.98e-11		153.126		9.89653		-34.9833		-25.0867		0.184116
		19860		1.986e-11		152.779		9.87413		-34.9609		-25.0867		0.187168
		19920		1.992e-11		156.133		10.0909		-35.1776		-25.0867		0.190036
		19980		1.998e-11		153.19		9.90064		-34.9874		-25.0867		0.195115
		20040		2.004e-11		149.154		9.63981		-34.7265		-25.0867		0.200416
		20100		2.01e-11		150.104		9.70124		-34.788		-25.0867		0.203005
		20160		2.016e-11		150.645		9.73621		-34.8229		-25.0867		0.203242
		20220		2.022e-11		150.378		9.7189		-34.8056		-25.0867		0.201816
		20280		2.028e-11		154.056		9.95662		-35.0433		-25.0867		0.199006
		20340		2.034e-11		153.589		9.92648		-35.0132		-25.0867		0.197885
		20400		2.04e-11		147.397		9.5263		-34.613		-25.0867		0.197112
		20460		2.046e-11		156.245		10.0981		-35.1849		-25.0868		0.192211
		20520		2.052e-11		155.241		10.0332		-35.1199		-25.0867		0.188995
		20580		2.058e-11		161.491		10.4371		-35.5239		-25.0867		0.188106
		20640		2.064e-11		158.892		10.2692		-35.3559		-25.0867		0.194337
		20700		2.07e-11		146.764		9.48534		-34.5721		-25.0867		0.205687
		20760		2.076e-11		144.84		9.36101		-34.4477		-25.0867		0.2124
		20820		2.082e-11		150.687		9.73893		-34.8257		-25.0867		0.212295
		20880		2.088e-11		153.073		9.89312		-34.9799		-25.0867		0.210847
		20940		2.094e-11		146.273		9.45362		-34.5403		-25.0867		0.210259
		21000		2.1e-11		148.441		9.59372		-34.6804		-25.0867		0.204396
		21060		2.106e-11		161.745		10.4536		-35.5403		-25.0867		0.194312
		21120		2.112e-11		161.454		10.4348		-35.5215		-25.0868		0.191404
		21180		2.118e-11		146.854		9.49117		-34.5779		-25.0867		0.195207
		21240		2.124e-11		151.776		9.80929		-34.896		-25.0867		0.193803
		21300		2.13e-11		155.806		10.0697		-35.1565		-25.0867		0.191054
		21360		2.136e-11		152.181		9.83546		-34.9222		-25.0867		0.190485
		21420		2.142e-11		154.017		9.95413		-35.0409		-25.0867		0.189002
		21480		2.148e-11		154.696		9.99798		-35.0847		-25.0867		0.18765
		21540		2.154e-11		149.022		9.63128		-34.718		-25.0867		0.186786
		21600		2.16e-11		152.913		9.88277		-34.9695		-25.0867		0.181534
		21660		2.166e-11		159.937		10.3367		-35.4235		-25.0868		0.175374
		21720		2.172e-11		156.038		10.0847		-35.1715		-25.0867		0.174228
		21780		2.178e-11		154.736		10.0006		-35.0873		-25.0867		0.175037
		21840		2.184e-11		155.554		10.0534		-35.1402		-25.0867		0.176918
		21900		2.19e-11		156.785		10.133		-35.2197		-25.0867		0.180469
		21960		2.196e-11		155.466		10.0478		-35.1345		-25.0867		0.187045
		22020		2.202e-11		148.572		9.60223		-34.689		-25.0867		0.194944
		22080		2.208e-11		148.645		9.60694		-34.6937		-25.0867		0.198778
		22140		2.214e-11		151.153		9.769		-34.8557		-25.0867		0.198038
		22200		2.22e-11		155.886		10.0749		-35.1617		-25.0868		0.195394
		22260		2.226e-11		151.133		9.76775		-34.8545		-25.0867		0.193986
		22320		2.232e-11		153.926		9.94822		-35.035		-25.0867		0.190397
		22380		2.238e-11		154.938		10.0136		-35.1004		-25.0867		0.186513
		22440		2.244e-11		153.887		9.94572		-35.0324		-25.0867		0.183481
		22500		2.25e-11		153.124		9.89641		-34.9832		-25.0867		0.180418
		22560		2.256e-11		154.287		9.97159		-35.0583		-25.0867		0.176202
		22620		2.262e-11		155.356		10.0406		-35.1274		-25.0867		0.172415
		22680		2.268e-11		154.113		9.96035		-35.0471		-25.0867		0.170523
