		timesteps		t		Temperature		Kin		Pot		TotalE		MSD
		2940		2.94e-12		25.0564		1.61939		-42.3794		-40.76		0.0308943
		3000		3e-12		24.6576		1.59362		-42.3536		-40.76		0.0314108
		3060		3.06e-12		24.011		1.55183		-42.3118		-40.76		0.0317567
		3120		3.12e-12		23.9213		1.54603		-42.306		-40.76		0.0313658
		3180		3.18e-12		25.1169		1.6233		-42.3833		-40.76		0.0301927
		3240		3.24e-12		26.294		1.69938		-42.4594		-40.76		0.0292266
		3300		3.3e-12		25.5834		1.65345		-42.4135		-40.76		0.0294121
		3360		3.36e-12		23.9434		1.54746		-42.3075		-40.76		0.0301564
		3420		3.42e-12		23.8259		1.53987		-42.2999		-40.76		0.0301417
		3480		3.48e-12		25.1792		1.62733		-42.3873		-40.76		0.0292975
		3540		3.54e-12		25.8214		1.66884		-42.4288		-40.76		0.0287294
		3600		3.6e-12		24.5705		1.58799		-42.348		-40.76		0.0289259
		3660		3.66e-12		23.5884		1.52452		-42.2845		-40.76		0.0288484
		3720		3.72e-12		24.956		1.6129		-42.3729		-40.76		0.0277121
		3780		3.78e-12		26.3588		1.70357		-42.4636		-40.76		0.0266165
		3840		3.84e-12		25.9558		1.67752		-42.4375		-40.76		0.0267254
		3900		3.9e-12		25.2668		1.63299		-42.393		-40.76		0.0277712
		3960		3.96e-12		25.2557		1.63228		-42.3923		-40.76		0.0292437
		4020		4.02e-12		24.6219		1.59131		-42.3513		-40.76		0.0311198
		4080		4.08e-12		23.2545		1.50294		-42.2629		-40.76		0.0328306
		4140		4.14e-12		23.3268		1.50761		-42.2676		-40.76		0.0332541
		4200		4.2e-12		24.7274		1.59813		-42.3581		-40.76		0.0324336
		4260		4.26e-12		25.1831		1.62758		-42.3876		-40.76		0.0314573
		4320		4.32e-12		24.8599		1.60669		-42.3667		-40.76		0.0307184
		4380		4.38e-12		24.6531		1.59333		-42.3533		-40.76		0.0299948
		4440		4.44e-12		25.2309		1.63067		-42.3907		-40.76		0.0291706
		4500		4.5e-12		26.2299		1.69524		-42.4552		-40.76		0.0287069
		4560		4.56e-12		26.1469		1.68987		-42.4499		-40.76		0.0293846
		4620		4.62e-12		24.28		1.56922		-42.3292		-40.76		0.0311441
		4680		4.68e-12		22.7685		1.47153		-42.2315		-40.76		0.0325046
		4740		4.74e-12		23.4746		1.51716		-42.2772		-40.76		0.0322225
		4800		4.8e-12		24.9426		1.61204		-42.372		-40.76		0.0308239
		4860		4.86e-12		25.418		1.64276		-42.4028		-40.76		0.0295144
		4920		4.92e-12		25.5816		1.65334		-42.4133		-40.76		0.0287303
		4980		4.98e-12		26.0703		1.68493		-42.4449		-40.76		0.0286148
		5040		5.04e-12		25.4205		1.64293		-42.4029		-40.76		0.0294973
		5100		5.1e-12		24.1221		1.55901		-42.319		-40.76		0.0308097
		5160		5.16e-12		24.3129		1.57134		-42.3313		-40.76		0.0315092
		5220		5.22e-12		24.8893		1.6086		-42.3686		-40.76		0.031686
		5280		5.28e-12		24.4983		1.58332		-42.3433		-40.76		0.0317848
		5340		5.34e-12		23.9198		1.54594		-42.3059		-40.76		0.0315172
		5400		5.4e-12		24.9958		1.61548		-42.3755		-40.76		0.0304997
		5460		5.46e-12		26.336		1.70209		-42.4621		-40.76		0.0296375
		5520		5.52e-12		25.4248		1.6432		-42.4032		-40.76		0.0299808
		5580		5.58e-12		24.1284		1.55942		-42.3194		-40.76		0.0308226
		5640		5.64e-12		23.9552		1.54822		-42.3082		-40.76		0.0311212
		5700		5.7e-12		24.0753		1.55598		-42.316		-40.76		0.0306906
		5760		5.76e-12		24.9126		1.6101		-42.3701		-40.76		0.0296295
		5820		5.82e-12		26.2876		1.69897		-42.459		-40.76		0.0286703
		5880		5.88e-12		26.1438		1.68967		-42.4497		-40.76		0.0289239
		5940		5.94e-12		25.1807		1.62743		-42.3874		-40.76		0.0302715
		6000		6e-12		24.4088		1.57754		-42.3375		-40.76		0.0318705
		6060		6.06e-12		23.6488		1.52842		-42.2884		-40.76		0.0330253
		6120		6.12e-12		23.1256		1.49461		-42.2546		-40.76		0.0330942
		6180		6.18e-12		23.8782		1.54325		-42.3032		-40.76		0.0316813
		6240		6.24e-12		25.9251		1.67554		-42.4355		-40.76		0.0294693
		6300		6.3e-12		26.6567		1.72283		-42.4828		-40.76		0.0281346
		6360		6.36e-12		25.8423		1.67019		-42.4302		-40.76		0.0283027
		6420		6.42e-12		24.8018		1.60294		-42.3629		-40.76		0.0293038
		6480		6.48e-12		24.6201		1.5912		-42.3512		-40.76		0.0303215
		6540		6.54e-12		24.8967		1.60907		-42.3691		-40.76		0.0312198
		6600		6.6e-12		24.2876		1.56971		-42.3297		-40.76		0.0321499
		6660		6.66e-12		23.4851		1.51784		-42.2778		-40.76		0.032572
		6720		6.72e-12		24.0863		1.5567		-42.3167		-40.76		0.0318554
		6780		6.78e-12		25.5589		1.65187		-42.4119		-40.76		0.0304968
		6840		6.84e-12		25.9897		1.67971		-42.4397		-40.76		0.0296563
		6900		6.9e-12		25.4071		1.64206		-42.4021		-40.76		0.0296838
		6960		6.96e-12		24.9866		1.61488		-42.3749		-40.76		0.0301344
		7020		7.02e-12		24.6503		1.59315		-42.3531		-40.76		0.0306674
		7080		7.08e-12		24.5252		1.58507		-42.3451		-40.76		0.0310583
		7140		7.14e-12		24.6143		1.59082		-42.3508		-40.76		0.0312422
		7200		7.2e-12		24.5641		1.58758		-42.3476		-40.76		0.0313202
		7260		7.26e-12		24.5319		1.5855		-42.3455		-40.76		0.0312885
		7320		7.32e-12		24.9678		1.61367		-42.3737		-40.76		0.0310931
		7380		7.38e-12		25.8459		1.67042		-42.4304		-40.76		0.0310229
		7440		7.44e-12		25.531		1.65007		-42.4101		-40.76		0.0316887
		7500		7.5e-12		24.3662		1.57479		-42.3348		-40.76		0.0328357
		7560		7.56e-12		23.2257		1.50108		-42.2611		-40.76		0.0335169
		7620		7.62e-12		23.4721		1.517		-42.277		-40.76		0.0328482
		7680		7.68e-12		25.108		1.62273		-42.3827		-40.76		0.0310343
		7740		7.74e-12		26.2027		1.69348		-42.4535		-40.76		0.0294109
