		timesteps		t		Temperature		Kin		Pot		TotalE		MSD
		0		0		839.391		54.2498		-43.9281		10.3217		0.00743876
		60		6e-14		540.233		34.9152		-24.5935		10.3217		0.165407
		120		1.2e-13		382.096		24.6949		-14.3733		10.3215		0.403384
		180		1.8e-13		425.051		27.4711		-17.1492		10.3218		0.557907
		240		2.4e-13		431.42		27.8826		-17.561		10.3217		0.691546
		300		3e-13		397.756		25.707		-15.3852		10.3218		0.817297
		360		3.6e-13		411.017		26.564		-16.2423		10.3217		0.911389
		420		4.2e-13		435.53		28.1483		-17.8268		10.3216		0.993055
		480		4.8e-13		417.139		26.9597		-16.6379		10.3218		1.08143
		540		5.4e-13		415.834		26.8754		-16.5536		10.3217		1.1613
		600		6e-13		428.783		27.7122		-17.3906		10.3217		1.23234
		660		6.6e-13		410.618		26.5382		-16.2165		10.3217		1.31806
		720		7.2e-13		409.711		26.4796		-16.1579		10.3217		1.41267
		780		7.8e-13		427.51		27.63		-17.3083		10.3217		1.51319
		840		8.4e-13		410.116		26.5058		-16.1841		10.3217		1.62522
		900		9e-13		396.954		25.6551		-15.3333		10.3218		1.73183
		960		9.6e-13		394.311		25.4843		-15.1626		10.3217		1.82436
		1020		1.02e-12		403.354		26.0688		-15.7472		10.3216		1.9172
		1080		1.08e-12		393.605		25.4387		-15.1169		10.3217		2.0101
		1140		1.14e-12		398.48		25.7538		-15.4319		10.3218		2.08505
		1200		1.2e-12		411.672		26.6064		-16.2846		10.3218		2.16469
		1260		1.26e-12		405.626		26.2156		-15.8939		10.3217		2.24497
		1320		1.32e-12		411.4		26.5888		-16.267		10.3217		2.32497
		1380		1.38e-12		414.966		26.8192		-16.4975		10.3217		2.43549
		1440		1.44e-12		408.396		26.3946		-16.0729		10.3217		2.56831
		1500		1.5e-12		402.857		26.0366		-15.7148		10.3218		2.70355
		1560		1.56e-12		418.577		27.0526		-16.731		10.3216		2.85112
		1620		1.62e-12		404.857		26.1659		-15.8442		10.3217		3.01542
		1680		1.68e-12		407.2		26.3173		-15.9957		10.3216		3.1949
		1740		1.74e-12		407.218		26.3185		-15.9969		10.3216		3.39214
		1800		1.8e-12		397.517		25.6915		-15.3697		10.3218		3.57344
		1860		1.86e-12		413.541		26.7272		-16.4055		10.3217		3.75012
		1920		1.92e-12		398.795		25.7741		-15.4525		10.3217		3.9513
		1980		1.98e-12		391.656		25.3127		-14.9911		10.3217		4.15107
		2040		2.04e-12		396.758		25.6424		-15.3207		10.3217		4.34664
		2100		2.1e-12		396.262		25.6104		-15.2888		10.3216		4.53918
		2160		2.16e-12		381.005		24.6244		-14.3025		10.3218		4.71522
		2220		2.22e-12		407.974		26.3673		-16.0458		10.3216		4.8928
		2280		2.28e-12		377.654		24.4078		-14.086		10.3218		5.08439
		2340		2.34e-12		393.438		25.4279		-15.1062		10.3218		5.27991
		2400		2.4e-12		405.336		26.1969		-15.8752		10.3217		5.44382
		2460		2.46e-12		405.005		26.1754		-15.8538		10.3216		5.59566
		2520		2.52e-12		401.224		25.9311		-15.6094		10.3218		5.75511
		2580		2.58e-12		412.612		26.6671		-16.3454		10.3217		5.93919
		2640		2.64e-12		397.09		25.6639		-15.3422		10.3217		6.12887
		2700		2.7e-12		405.401		26.2011		-15.8793		10.3217		6.31185
		2760		2.76e-12		409.826		26.4871		-16.1653		10.3217		6.50065
		2820		2.82e-12		393.634		25.4406		-15.1188		10.3218		6.71834
		2880		2.88e-12		391.408		25.2967		-14.9751		10.3216		6.94453
		2940		2.94e-12		388.3		25.0958		-14.7741		10.3217		7.1932
		3000		3e-12		389.789		25.1921		-14.8703		10.3218		7.4242
		3060		3.06e-12		406.312		26.2599		-15.9381		10.3219		7.62195
		3120		3.12e-12		402.424		26.0087		-15.6869		10.3218		7.82911
		3180		3.18e-12		389.036		25.1434		-14.8216		10.3218		8.07814
