		timesteps		t		Temperature		Kin		Pot		TotalE		MSD
		4500		4.5e-12		298.188		19.2719		-20.2782		-1.00628		4.96181
		4560		4.56e-12		296.985		19.1941		-20.2004		-1.00622		5.08884
		4620		4.62e-12		313.539		20.264		-21.2703		-1.00632		5.18243
		4680		4.68e-12		296.591		19.1686		-20.1748		-1.0062		5.29383
		4740		4.74e-12		295.887		19.1232		-20.1294		-1.00622		5.4051
		4800		4.8e-12		311.039		20.1024		-21.1088		-1.00634		5.51011
		4860		4.86e-12		294.037		19.0036		-20.0098		-1.00622		5.62948
		4920		4.92e-12		303.132		19.5914		-20.5977		-1.00629		5.74148
		4980		4.98e-12		294.621		19.0414		-20.0475		-1.00616		5.85086
		5040		5.04e-12		303.095		19.589		-20.5952		-1.00621		5.95692
		5100		5.1e-12		305.398		19.7379		-20.7441		-1.00623		6.0531
		5160		5.16e-12		297.54		19.23		-20.2362		-1.0062		6.13643
		5220		5.22e-12		291.674		18.8509		-19.8571		-1.00623		6.20765
		5280		5.28e-12		298.966		19.3222		-20.3285		-1.00632		6.27291
		5340		5.34e-12		292.087		18.8776		-19.8838		-1.00626		6.34953
		5400		5.4e-12		297.396		19.2207		-20.227		-1.00624		6.44081
		5460		5.46e-12		297.576		19.2324		-20.2386		-1.00621		6.55324
		5520		5.52e-12		301.991		19.5177		-20.5239		-1.00624		6.69596
		5580		5.58e-12		291.66		18.85		-19.8562		-1.00617		6.85985
		5640		5.64e-12		297.574		19.2322		-20.2385		-1.00631		7.00576
		5700		5.7e-12		289.404		18.7042		-19.7104		-1.00624		7.14219
		5760		5.76e-12		286.554		18.52		-19.5261		-1.00616		7.27891
		5820		5.82e-12		302.399		19.544		-20.5503		-1.00627		7.38753
		5880		5.88e-12		302.006		19.5186		-20.5248		-1.00621		7.48618
		5940		5.94e-12		300.399		19.4148		-20.421		-1.0062		7.61609
		6000		6e-12		295.258		19.0825		-20.0887		-1.0062		7.77498
		6060		6.06e-12		319.63		20.6577		-21.664		-1.00634		7.9197
		6120		6.12e-12		310.4		20.0612		-21.0673		-1.00619		8.05393
		6180		6.18e-12		294.019		19.0025		-20.0087		-1.00621		8.19156
		6240		6.24e-12		299.217		19.3384		-20.3447		-1.00627		8.32762
		6300		6.3e-12		300.232		19.404		-20.4103		-1.00628		8.45641
		6360		6.36e-12		280.864		18.1522		-19.1584		-1.00618		8.58748
		6420		6.42e-12		298.684		19.304		-20.3103		-1.00634		8.70394
		6480		6.48e-12		299.495		19.3563		-20.3626		-1.00624		8.81297
		6540		6.54e-12		308.505		19.9387		-20.945		-1.0063		8.91612
		6600		6.6e-12		290.325		18.7637		-19.7698		-1.00615		9.03666
		6660		6.66e-12		307.641		19.8829		-20.8891		-1.00628		9.16526
		6720		6.72e-12		300.734		19.4364		-20.4426		-1.00618		9.25444
		6780		6.78e-12		304.154		19.6575		-20.6638		-1.00628		9.31774
		6840		6.84e-12		296.031		19.1325		-20.1386		-1.00615		9.39528
		6900		6.9e-12		302.226		19.5329		-20.539		-1.00617		9.46051
		6960		6.96e-12		307.357		19.8645		-20.8707		-1.00624		9.52101
		7020		7.02e-12		311.635		20.1409		-21.1472		-1.00624		9.5892
		7080		7.08e-12		297.787		19.246		-20.2522		-1.00619		9.65689
		7140		7.14e-12		301.132		19.4622		-20.4685		-1.00631		9.6881
		7200		7.2e-12		299.582		19.362		-20.3683		-1.00625		9.70512
		7260		7.26e-12		300.487		19.4205		-20.4267		-1.00624		9.69571
		7320		7.32e-12		300.143		19.3983		-20.4045		-1.00626		9.69822
		7380		7.38e-12		299.901		19.3826		-20.3889		-1.00625		9.73154
		7440		7.44e-12		299.416		19.3512		-20.3575		-1.00626		9.77958
		7500		7.5e-12		296.187		19.1426		-20.1489		-1.0063		9.83806
		7560		7.56e-12		285.948		18.4808		-19.487		-1.00615		9.92147
		7620		7.62e-12		303.791		19.634		-20.6403		-1.00628		10.0382
		7680		7.68e-12		301.388		19.4787		-20.4849		-1.00623		10.2089
		7740		7.74e-12		300.31		19.409		-20.4153		-1.00629		10.4034
		7800		7.8e-12		297.639		19.2364		-20.2426		-1.00626		10.5841
		7860		7.86e-12		311.016		20.1009		-21.1072		-1.00626		10.7586
		7920		7.92e-12		300.422		19.4163		-20.4225		-1.00623		10.9349
		7980		7.98e-12		287.906		18.6073		-19.6135		-1.00619		11.0703
		8040		8.04e-12		302.211		19.5319		-20.5382		-1.00627		11.1807
		8100		8.1e-12		293.324		18.9575		-19.9637		-1.00622		11.3174
		8160		8.16e-12		297.39		19.2203		-20.2266		-1.00627		11.4566
		8220		8.22e-12		302.241		19.5338		-20.54		-1.00622		11.5682
		8280		8.28e-12		308.122		19.9139		-20.9202		-1.00626		11.6763
		8340		8.34e-12		288.962		18.6756		-19.6817		-1.00615		11.7855
		8400		8.4e-12		302.614		19.5579		-20.5642		-1.00629		11.8759
		8460		8.46e-12		300.825		19.4423		-20.4486		-1.00624		11.9684
		8520		8.52e-12		296.469		19.1608		-20.1669		-1.00617		12.0619
		8580		8.58e-12		300.416		19.4159		-20.4222		-1.00626		12.1626
		8640		8.64e-12		289.734		18.7255		-19.7317		-1.00622		12.2525
		8700		8.7e-12		297.907		19.2537		-20.26		-1.00632		12.343
		8760		8.76e-12		282.719		18.2721		-19.2783		-1.00619		12.4734
		8820		8.82e-12		296.702		19.1758		-20.1821		-1.00625		12.6097
		8880		8.88e-12		299.214		19.3382		-20.3444		-1.00622		12.7489
		8940		8.94e-12		303.973		19.6458		-20.652		-1.00624		12.8584
		9000		9e-12		301.821		19.5067		-20.5129		-1.00618		12.9419
		9060		9.06e-12		314.516		20.3271		-21.3334		-1.00629		13.047
		9120		9.12e-12		297.268		19.2125		-20.2187		-1.00624		13.1875
		9180		9.18e-12		292.201		18.885		-19.8912		-1.0062		13.2507
		9240		9.24e-12		311.055		20.1035		-21.1097		-1.00628		13.2558
		9300		9.3e-12		292.251		18.8882		-19.8943		-1.00617		13.275
		9360		9.36e-12		284.941		18.4158		-19.422		-1.00621		13.3042
		9420		9.42e-12		309.106		19.9775		-20.9838		-1.00627		13.3397
		9480		9.48e-12		306.148		19.7864		-20.7926		-1.00627		13.4281
		9540		9.54e-12		288.301		18.6329		-19.6391		-1.00621		13.5876
		9600		9.6e-12		297.436		19.2233		-20.2296		-1.00626		13.7663
		9660		9.66e-12		297.058		19.1988		-20.2051		-1.00625		13.9657
		9720		9.72e-12		294.666		19.0443		-20.0505		-1.00626		14.1888
		9780		9.78e-12		287.774		18.5989		-19.6051		-1.00622		14.3876
		9840		9.84e-12		301.187		19.4657		-20.4719		-1.00621		14.5244
		9900		9.9e-12		302.633		19.5592		-20.5654		-1.00624		14.6764
		9960		9.96e-12		294.248		19.0173		-20.0235		-1.00619		14.8374
		10020		1.002e-11		291.245		18.8231		-19.8293		-1.00619		14.9459
		10080		1.008e-11		300.41		19.4155		-20.4218		-1.00625		15.0045
		10140		1.014e-11		304.179		19.6591		-20.6653		-1.00624		15.0774
		10200		1.02e-11		296.565		19.167		-20.1732		-1.00624		15.1693
		10260		1.026e-11		291.758		18.8563		-19.8625		-1.00618		15.2452
		10320		1.032e-11		306.54		19.8116		-20.8179		-1.00628		15.3039
		10380		1.038e-11		290.424		18.7701		-19.7763		-1.00615		15.3762
		10440		1.044e-11		306.127		19.785		-20.7913		-1.00631		15.4251
		10500		1.05e-11		294.265		19.0183		-20.0246		-1.00625		15.4911
		10560		1.056e-11		290.72		18.7892		-19.7955		-1.00623		15.6036
		10620		1.062e-11		297.899		19.2532		-20.2595		-1.00628		15.681
		10680		1.068e-11		298.312		19.2799		-20.2861		-1.0062		15.688
		10740		1.074e-11		309.877		20.0273		-21.0336		-1.00626		15.6638
		10800		1.08e-11		307.597		19.88		-20.8863		-1.00625		15.6421
		10860		1.086e-11		289.122		18.686		-19.6921		-1.00611		15.6629
		10920		1.092e-11		300.364		19.4125		-20.4187		-1.00623		15.7496
		10980		1.098e-11		305.079		19.7173		-20.7236		-1.00629		15.8831
		11040		1.104e-11		304.676		19.6912		-20.6975		-1.00626		16.0066
		11100		1.11e-11		304.702		19.6929		-20.6991		-1.00625		16.0843
		11160		1.116e-11		296.175		19.1418		-20.1479		-1.00617		16.1172
		11220		1.122e-11		302.717		19.5646		-20.5709		-1.00626		16.1448
		11280		1.128e-11		297.424		19.2225		-20.2287		-1.00622		16.2
		11340		1.134e-11		313.057		20.2329		-21.2391		-1.00627		16.3009
		11400		1.14e-11		308.768		19.9557		-20.9619		-1.00617		16.4717
		11460		1.146e-11		311.522		20.1337		-21.1399		-1.00623		16.6676
		11520		1.152e-11		299.933		19.3847		-20.3909		-1.00623		16.8652
		11580		1.158e-11		299.968		19.387		-20.3932		-1.00624		17.0289
		11640		1.164e-11		312.616		20.2044		-21.2107		-1.0063		17.1803
		11700		1.17e-11		297.892		19.2527		-20.2589		-1.00616		17.3189
		11760		1.176e-11		314.402		20.3198		-21.3261		-1.00631		17.4499
		11820		1.182e-11		300.091		19.3949		-20.4012		-1.00625		17.6242
		11880		1.188e-11		301.037		19.456		-20.4622		-1.00621		17.8226
		11940		1.194e-11		309.883		20.0278		-21.034		-1.00626		17.9761
		12000		1.2e-11		297.154		19.205		-20.2113		-1.00623		18.0866
		12060		1.206e-11		297.05		19.1983		-20.2045		-1.0062		18.1951
		12120		1.212e-11		296.879		19.1873		-20.1936		-1.00625		18.3232
		12180		1.218e-11		291.026		18.809		-19.8152		-1.00621		18.4236
		12240		1.224e-11		304.584		19.6852		-20.6915		-1.00628		18.4722
		12300		1.23e-11		290.024		18.7443		-19.7505		-1.00624		18.4888
		12360		1.236e-11		292.867		18.928		-19.9342		-1.00622		18.521
		12420		1.242e-11		297.858		19.2505		-20.2568		-1.00625		18.5402
		12480		1.248e-11		293.372		18.9606		-19.9668		-1.00621		18.5226
		12540		1.254e-11		311.461		20.1297		-21.136		-1.00627		18.482
		12600		1.26e-11		327.34		21.156		-22.1622		-1.00624		18.4846
		12660		1.266e-11		319.304		20.6366		-21.6428		-1.00623		18.5271
		12720		1.272e-11		304.161		19.6579		-20.6642		-1.00625		18.5925
		12780		1.278e-11		305.787		19.763		-20.7693		-1.00624		18.6365
		12840		1.284e-11		307.719		19.8879		-20.8941		-1.00621		18.6713
		12900		1.29e-11		307.309		19.8614		-20.8677		-1.00629		18.7202
		12960		1.296e-11		290.686		18.787		-19.7932		-1.00618		18.7607
		13020		1.302e-11		297.025		19.1967		-20.203		-1.00623		18.8529
		13080		1.308e-11		291.234		18.8224		-19.8287		-1.00623		19.0084
		13140		1.314e-11		293.218		18.9506		-19.9568		-1.00618		19.1893
		13200		1.32e-11		301.138		19.4626		-20.4688		-1.00623		19.3737
		13260		1.326e-11		304.479		19.6784		-20.6847		-1.00624		19.4977
		13320		1.332e-11		297.171		19.2062		-20.2124		-1.00623		19.5898
		13380		1.338e-11		286.601		18.523		-19.5292		-1.0062		19.6707
		13440		1.344e-11		299.977		19.3875		-20.3938		-1.00624		19.7555
		13500		1.35e-11		312.841		20.2189		-21.2252		-1.00631		19.8517
		13560		1.356e-11		310.109		20.0423		-21.0485		-1.00619		19.9132
		13620		1.362e-11		306.601		19.8156		-20.8219		-1.0063		19.9519
		13680		1.368e-11		293.799		18.9882		-19.9944		-1.00622		19.9389
		13740		1.374e-11		306.43		19.8046		-20.8108		-1.00624		19.8828
		13800		1.38e-11		309.154		19.9806		-20.9869		-1.0063		19.8945
		13860		1.386e-11		291.84		18.8616		-19.8678		-1.00619		19.9598
		13920		1.392e-11		292.085		18.8774		-19.8836		-1.00614		20.0288
		13980		1.398e-11		313.409		20.2556		-21.2619		-1.00629		20.1078
		14040		1.404e-11		298.948		19.321		-20.3272		-1.00617		20.1733
		14100		1.41e-11		310.311		20.0554		-21.0618		-1.00634		20.2392
		14160		1.416e-11		296.337		19.1523		-20.1585		-1.00619		20.3855
		14220		1.422e-11		312.696		20.2095		-21.2158		-1.00627		20.6093
		14280		1.428e-11		302.95		19.5797		-20.5859		-1.0062		20.8399
		14340		1.434e-11		306.878		19.8335		-20.8398		-1.00625		21.0532
		14400		1.44e-11		299.91		19.3832		-20.3894		-1.0062		21.2602
		14460		1.446e-11		298.087		19.2654		-20.2716		-1.00623		21.407
		14520		1.452e-11		291.458		18.837		-19.8432		-1.00621		21.4805
		14580		1.458e-11		305.675		19.7557		-20.762		-1.00628		21.4835
		14640		1.464e-11		298.309		19.2797		-20.2859		-1.00619		21.5191
		14700		1.47e-11		292.646		18.9137		-19.9199		-1.00615		21.5971
		14760		1.476e-11		307.455		19.8708		-20.8771		-1.00626		21.7005
		14820		1.482e-11		299.549		19.3598		-20.366		-1.0062		21.8045
		14880		1.488e-11		296.313		19.1507		-20.1569		-1.00621		21.9022
		14940		1.494e-11		292.816		18.9247		-19.9309		-1.0062		22.006
		15000		1.5e-11		308.795		19.9574		-20.9637		-1.00629		22.032
		15060		1.506e-11		300.299		19.4083		-20.4145		-1.00619		22.0033
		15120		1.512e-11		305.168		19.723		-20.7292		-1.00622		22.0361
		15180		1.518e-11		304.327		19.6687		-20.6749		-1.00624		22.1482
		15240		1.524e-11		302.957		19.5801		-20.5864		-1.00624		22.3109
		15300		1.53e-11		308.199		19.9189		-20.9251		-1.00619		22.4921
		15360		1.536e-11		305.502		19.7446		-20.7508		-1.00621		22.6342
		15420		1.542e-11		303.557		19.6189		-20.6251		-1.00621		22.7506
		15480		1.548e-11		301.154		19.4635		-20.4698		-1.00621		22.8462
		15540		1.554e-11		293.316		18.957		-19.9632		-1.00618		22.9966
		15600		1.56e-11		305.3		19.7315		-20.7378		-1.00626		23.234
		15660		1.566e-11		301.941		19.5145		-20.5207		-1.00623		23.4767
		15720		1.572e-11		290.26		18.7595		-19.7656		-1.00615		23.5992
		15780		1.578e-11		304.678		19.6913		-20.6975		-1.00622		23.5933
		15840		1.584e-11		305.737		19.7598		-20.766		-1.00619		23.5781
		15900		1.59e-11		300.082		19.3943		-20.4005		-1.00619		23.6
		15960		1.596e-11		301.244		19.4694		-20.4756		-1.00618		23.708
		16020		1.602e-11		300.014		19.3899		-20.3961		-1.00621		23.8914
		16080		1.608e-11		308.633		19.9469		-20.9532		-1.00623		24.0841
		16140		1.614e-11		318.022		20.5538		-21.56		-1.00627		24.2817
		16200		1.62e-11		303.438		19.6112		-20.6174		-1.00618		24.5091
		16260		1.626e-11		309.848		20.0255		-21.0317		-1.00623		24.7553
		16320		1.632e-11		308.785		19.9568		-20.963		-1.00627		24.9386
		16380		1.638e-11		295.329		19.0871		-20.0933		-1.00617		25.0757
		16440		1.644e-11		309.754		20.0194		-21.0257		-1.00629		25.1619
		16500		1.65e-11		304.624		19.6878		-20.6941		-1.00623		25.2167
		16560		1.656e-11		307.772		19.8913		-20.8975		-1.00627		25.2874
		16620		1.662e-11		303.515		19.6162		-20.6225		-1.00626		25.3244
		16680		1.668e-11		301.057		19.4573		-20.4637		-1.00632		25.377
		16740		1.674e-11		294.79		19.0523		-20.0585		-1.00624		25.4743
		16800		1.68e-11		301.732		19.5009		-20.5072		-1.0063		25.5315
		16860		1.686e-11		295.269		19.0832		-20.0894		-1.00618		25.5757
		16920		1.692e-11		320.122		20.6895		-21.6957		-1.00627		25.6461
		16980		1.698e-11		310.73		20.0825		-21.0887		-1.00624		25.7867
		17040		1.704e-11		315.08		20.3636		-21.3699		-1.00629		25.9475
		17100		1.71e-11		296.22		19.1447		-20.1509		-1.00619		26.0516
		17160		1.716e-11		300.267		19.4062		-20.4125		-1.00624		26.0798
		17220		1.722e-11		313.815		20.2819		-21.2882		-1.0063		26.0919
		17280		1.728e-11		311.436		20.1281		-21.1344		-1.00628		26.1333
		17340		1.734e-11		315.143		20.3677		-21.374		-1.00627		26.2286
		17400		1.74e-11		304.973		19.7104		-20.7166		-1.0062		26.3492
		17460		1.746e-11		315.015		20.3594		-21.3657		-1.00627		26.4767
		17520		1.752e-11		300.937		19.4496		-20.4558		-1.00619		26.6278
		17580		1.758e-11		298.536		19.2944		-20.3007		-1.00629		26.7543
		17640		1.764e-11		308.59		19.9442		-20.9505		-1.00627		26.8378
		17700		1.77e-11		317.213		20.5015		-21.5078		-1.00626		26.9273
		17760		1.776e-11		304.981		19.7109		-20.7171		-1.00622		27.0144
		17820		1.782e-11		301.532		19.488		-20.4942		-1.00622		27.139
		17880		1.788e-11		314.19		20.3061		-21.3124		-1.0063		27.333
		17940		1.794e-11		299.953		19.3859		-20.3922		-1.00625		27.5727
		18000		1.8e-11		308.716		19.9523		-20.9586		-1.00629		27.7657
		18060		1.806e-11		302.311		19.5384		-20.5446		-1.00623		27.933
		18120		1.812e-11		309.451		19.9998		-21.006		-1.00626		28.1641
		18180		1.818e-11		307.543		19.8765		-20.8827		-1.0062		28.4437
		18240		1.824e-11		300.855		19.4442		-20.4505		-1.00623		28.6718
		18300		1.83e-11		292.399		18.8978		-19.904		-1.0062		28.8271
		18360		1.836e-11		303.604		19.6219		-20.6282		-1.00629		28.9275
		18420		1.842e-11		304.418		19.6745		-20.6808		-1.00624		28.9823
		18480		1.848e-11		317.251		20.5039		-21.5102		-1.00631		29.0115
		18540		1.854e-11		301.803		19.5056		-20.5117		-1.00617		29.0341
		18600		1.86e-11		300.474		19.4196		-20.4259		-1.00626		29.0915
		18660		1.866e-11		296.068		19.1349		-20.1411		-1.00626		29.185
		18720		1.872e-11		294.427		19.0288		-20.0351		-1.00627		29.313
		18780		1.878e-11		300.132		19.3976		-20.4038		-1.00627		29.3916
		18840		1.884e-11		295.778		19.1162		-20.1224		-1.00628		29.4334
		18900		1.89e-11		284.119		18.3626		-19.3688		-1.00625		29.5215
		18960		1.896e-11		284.996		18.4193		-19.4255		-1.00623		29.6413
		19020		1.902e-11		304.246		19.6634		-20.6697		-1.00629		29.7494
		19080		1.908e-11		295.502		19.0983		-20.1045		-1.00625		29.8426
		19140		1.914e-11		298.605		19.2988		-20.3051		-1.00632		29.9424
		19200		1.92e-11		309.4		19.9965		-21.0028		-1.00631		29.9947
		19260		1.926e-11		296.86		19.186		-20.1923		-1.00625		30.0256
		19320		1.932e-11		294.434		19.0293		-20.0356		-1.00632		30.1022
		19380		1.938e-11		293.335		18.9583		-19.9645		-1.00625		30.1889
		19440		1.944e-11		290.623		18.783		-19.7892		-1.00623		30.3334
		19500		1.95e-11		300.027		19.3908		-20.397		-1.00622		30.5377
		19560		1.956e-11		316.398		20.4488		-21.455		-1.00625		30.7077
		19620		1.962e-11		302.374		19.5424		-20.5486		-1.0062		30.7645
		19680		1.968e-11		308.941		19.9668		-20.9731		-1.00629		30.7874
		19740		1.974e-11		313.689		20.2737		-21.2799		-1.0062		30.8453
		19800		1.98e-11		313.833		20.283		-21.2893		-1.0063		30.9622
		19860		1.986e-11		310.441		20.0638		-21.07		-1.00627		31.1021
		19920		1.992e-11		310.264		20.0524		-21.0586		-1.00623		31.1739
		19980		1.998e-11		310.225		20.0498		-21.0562		-1.00632		31.2105
		20040		2.004e-11		304.668		19.6907		-20.697		-1.00624		31.3071
		20100		2.01e-11		312.809		20.2168		-21.2232		-1.00636		31.4787
		20160		2.016e-11		296.675		19.1741		-20.1803		-1.0062		31.6142
		20220		2.022e-11		314.131		20.3023		-21.3085		-1.00628		31.6584
		20280		2.028e-11		308.008		19.9065		-20.9128		-1.00626		31.7222
		20340		2.034e-11		309.242		19.9863		-20.9926		-1.00631		31.8107
		20400		2.04e-11		301.77		19.5034		-20.5096		-1.00627		31.8875
		20460		2.046e-11		302.496		19.5503		-20.5566		-1.00625		31.8956
		20520		2.052e-11		298.633		19.3006		-20.3069		-1.00623		31.8523
		20580		2.058e-11		300.039		19.3915		-20.3978		-1.00624		31.8565
		20640		2.064e-11		301.327		19.4748		-20.481		-1.00625		31.967
		20700		2.07e-11		305.461		19.7419		-20.7482		-1.00628		32.0656
		20760		2.076e-11		301.95		19.515		-20.5212		-1.00618		32.1308
		20820		2.082e-11		310.893		20.093		-21.0993		-1.00626		32.231
		20880		2.088e-11		299.657		19.3668		-20.373		-1.00615		32.3622
		20940		2.094e-11		300.447		19.4179		-20.4241		-1.00625		32.3989
		21000		2.1e-11		293.279		18.9546		-19.9608		-1.00616		32.3931
		21060		2.106e-11		309.895		20.0285		-21.0349		-1.00635		32.4286
		21120		2.112e-11		303.569		19.6197		-20.6259		-1.00626		32.5009
		21180		2.118e-11		304.387		19.6726		-20.6788		-1.0062		32.5952
		21240		2.124e-11		290.697		18.7877		-19.7939		-1.0062		32.6444
		21300		2.13e-11		294.204		19.0144		-20.0207		-1.00626		32.6839
		21360		2.136e-11		312.783		20.2152		-21.2215		-1.0063		32.7611
		21420		2.142e-11		297.627		19.2356		-20.2418		-1.00621		32.8689
		21480		2.148e-11		303.324		19.6038		-20.6101		-1.00629		32.9477
		21540		2.154e-11		292.574		18.909		-19.9152		-1.00617		33.0024
		21600		2.16e-11		294.737		19.0489		-20.0552		-1.00629		32.9988
		21660		2.166e-11		291.674		18.8509		-19.8571		-1.00621		32.9701
		21720		2.172e-11		307.328		19.8626		-20.8689		-1.00627		32.9717
		21780		2.178e-11		303.846		19.6376		-20.6437		-1.00616		32.9844
		21840		2.184e-11		304.254		19.6639		-20.6702		-1.00624		33.0445
		21900		2.19e-11		293.367		18.9603		-19.9665		-1.0062		33.1778
		21960		2.196e-11		310.704		20.0808		-21.0871		-1.00626		33.3413
		22020		2.202e-11		307.972		19.9042		-20.9105		-1.00623		33.5031
		22080		2.208e-11		305.077		19.7171		-20.7233		-1.00621		33.6415
		22140		2.214e-11		306.452		19.806		-20.8123		-1.0063		33.7582
		22200		2.22e-11		298.493		19.2916		-20.2979		-1.00627		33.9249
		22260		2.226e-11		299.843		19.3789		-20.3851		-1.00624		34.1325
		22320		2.232e-11		309.202		19.9837		-20.9901		-1.00634		34.3756
		22380		2.238e-11		304.533		19.682		-20.6882		-1.00619		34.6287
		22440		2.244e-11		321.495		20.7782		-21.7845		-1.0063		34.8338
		22500		2.25e-11		299.954		19.386		-20.3922		-1.00619		35.0298
		22560		2.256e-11		310.624		20.0756		-21.0818		-1.00623		35.2126
		22620		2.262e-11		317.929		20.5478		-21.554		-1.00625		35.4421
		22680		2.268e-11		305.138		19.7211		-20.7273		-1.00623		35.6234
		22740		2.274e-11		296.184		19.1424		-20.1486		-1.00622		35.7569
