		timesteps		t		Temperature		Kin		Pot		TotalE		MSD
		6800		6.8e-12		301.549		19.4891		-24.3003		-4.81119		1.15359
		7000		7e-12		315.228		20.3732		-25.1844		-4.81116		1.15448
		7200		7.2e-12		311.817		20.1527		-24.964		-4.81121		1.24347
		7400		7.4e-12		307.044		19.8442		-24.6555		-4.81123		1.35069
		7600		7.6e-12		299.472		19.3549		-24.166		-4.81114		1.41274
		7800		7.8e-12		305.973		19.775		-24.5862		-4.81118		1.4157
		8000		8e-12		320.97		20.7443		-25.5554		-4.81114		1.41306
		8200		8.2e-12		313.831		20.2829		-25.0941		-4.81118		1.39562
		8400		8.4e-12		326.073		21.0741		-25.8853		-4.81122		1.32152
		8600		8.6e-12		305.429		19.7398		-24.5511		-4.81121		1.42123
		8800		8.8e-12		301.898		19.5117		-24.3229		-4.81119		1.43249
		9000		9e-12		312.689		20.2091		-25.0203		-4.8112		1.36065
		9200		9.2e-12		326.19		21.0817		-25.8929		-4.8112		1.37607
		9400		9.4e-12		305.045		19.715		-24.5262		-4.81116		1.421
		9600		9.6e-12		301.406		19.4799		-24.291		-4.81111		1.47148
		9800		9.8e-12		330.688		21.3723		-26.1835		-4.81118		1.43537
		10000		1e-11		300.055		19.3925		-24.2037		-4.81115		1.50196
		10200		1.02e-11		305.097		19.7184		-24.5297		-4.81123		1.50627
		10400		1.04e-11		312.911		20.2234		-25.0346		-4.81117		1.49558
		10600		1.06e-11		320.925		20.7414		-25.5526		-4.8112		1.48766
		10800		1.08e-11		314.934		20.3542		-25.1654		-4.81119		1.53164
		11000		1.1e-11		321.877		20.8029		-25.6141		-4.81119		1.58984
		11200		1.12e-11		296.891		19.1881		-23.9992		-4.81117		1.66837
		11400		1.14e-11		310.417		20.0623		-24.8734		-4.81109		1.65078
		11600		1.16e-11		304.944		19.7085		-24.5197		-4.81114		1.65696
		11800		1.18e-11		311.775		20.15		-24.9613		-4.81124		1.67868
		12000		1.2e-11		311.817		20.1527		-24.9639		-4.8112		1.72568
		12200		1.22e-11		302.088		19.524		-24.3351		-4.81116		1.78619
		12400		1.24e-11		306.34		19.7988		-24.61		-4.81119		1.75718
		12600		1.26e-11		303.459		19.6126		-24.4238		-4.8112		1.73622
		12800		1.28e-11		293.739		18.9844		-23.7956		-4.81123		1.84511
		13000		1.3e-11		304.208		19.661		-24.4722		-4.81126		1.86416
		13200		1.32e-11		306.148		19.7864		-24.5976		-4.81122		1.81827
		13400		1.34e-11		303.861		19.6385		-24.4497		-4.81115		1.88879
		13600		1.36e-11		298.356		19.2827		-24.0939		-4.81115		1.98147
		13800		1.38e-11		296.293		19.1494		-23.9606		-4.81119		2.02037
		14000		1.4e-11		290.657		18.7851		-23.5963		-4.81116		1.98994
		14200		1.42e-11		313.343		20.2514		-25.0626		-4.81121		1.94094
		14400		1.44e-11		294.23		19.0161		-23.8272		-4.81116		2.01275
		14600		1.46e-11		311.781		20.1504		-24.9616		-4.8112		2.08979
		14800		1.48e-11		300.703		19.4345		-24.2456		-4.81117		2.0991
		15000		1.5e-11		306.141		19.7859		-24.5971		-4.81121		2.14268
		15200		1.52e-11		297.219		19.2092		-24.0204		-4.8112		2.17592
		15400		1.54e-11		296.397		19.1561		-23.9673		-4.81113		2.18094
		15600		1.56e-11		295.826		19.1192		-23.9304		-4.81117		2.23079
		15800		1.58e-11		296.589		19.1685		-23.9797		-4.81117		2.28269
		16000		1.6e-11		298.507		19.2925		-24.1037		-4.81123		2.27256
		16200		1.62e-11		297.097		19.2013		-24.0125		-4.81118		2.30143
		16400		1.64e-11		301.67		19.4969		-24.308		-4.81109		2.35774
		16600		1.66e-11		305.006		19.7125		-24.5237		-4.81117		2.49239
		16800		1.68e-11		295.273		19.0835		-23.8947		-4.81117		2.52527
		17000		1.7e-11		290.844		18.7972		-23.6084		-4.81117		2.51804
		17200		1.72e-11		299.59		19.3625		-24.1736		-4.8111		2.42327
		17400		1.74e-11		305.325		19.7332		-24.5443		-4.81118		2.4357
		17600		1.76e-11		305.085		19.7176		-24.5288		-4.81115		2.40599
		17800		1.78e-11		295.013		19.0667		-23.8778		-4.81113		2.45833
		18000		1.8e-11		291.723		18.8541		-23.6652		-4.81111		2.44677
		18200		1.82e-11		290.166		18.7535		-23.5647		-4.8112		2.5006
		18400		1.84e-11		307.073		19.8461		-24.6573		-4.81117		2.43567
		18600		1.86e-11		301.511		19.4867		-24.2978		-4.81115		2.52847
		18800		1.88e-11		301.798		19.5052		-24.3164		-4.8112		2.58498
		19000		1.9e-11		308.055		19.9096		-24.7208		-4.8112		2.69115
		19200		1.92e-11		293.34		18.9586		-23.7697		-4.81114		2.65546
		19400		1.94e-11		303.901		19.6411		-24.4523		-4.81121		2.62273
		19600		1.96e-11		304.442		19.6761		-24.4873		-4.8112		2.61559
		19800		1.98e-11		307.878		19.8982		-24.7094		-4.81121		2.59244
		20000		2e-11		303.793		19.6342		-24.4453		-4.81115		2.6437
		20200		2.02e-11		309.608		20.0099		-24.8212		-4.81123		2.67213
		20400		2.04e-11		301.056		19.4572		-24.2684		-4.81118		2.79515
		20600		2.06e-11		294.398		19.027		-23.8382		-4.81121		2.90868
		20800		2.08e-11		304.534		19.682		-24.4932		-4.81113		3.01674
		21000		2.1e-11		311.936		20.1604		-24.9716		-4.81122		3.03913
		21200		2.12e-11		314.174		20.3051		-25.1162		-4.81118		2.98393
		21400		2.14e-11		307.446		19.8702		-24.6814		-4.81122		3.09196
		21600		2.16e-11		299.618		19.3643		-24.1755		-4.81116		3.1055
		21800		2.18e-11		299.381		19.349		-24.1601		-4.81114		3.1072
		22000		2.2e-11		300.921		19.4485		-24.2597		-4.81116		3.13299
		22200		2.22e-11		306.985		19.8404		-24.6516		-4.81119		3.08111
		22400		2.24e-11		302.459		19.5479		-24.3591		-4.81116		3.15185
		22600		2.26e-11		308.447		19.9349		-24.7461		-4.81115		3.2834
		22800		2.28e-11		295.546		19.1011		-23.9122		-4.81112		3.49898
		23000		2.3e-11		295.025		19.0675		-23.8786		-4.81114		3.68192
		23200		2.32e-11		287.82		18.6018		-23.4129		-4.81112		3.69814
		23400		2.34e-11		311.744		20.148		-24.9592		-4.81117		3.65267
		23600		2.36e-11		302.355		19.5412		-24.3524		-4.81113		3.72427
		23800		2.38e-11		302.973		19.5811		-24.3923		-4.81113		3.78794
		24000		2.4e-11		302.106		19.5251		-24.3364		-4.81125		3.82179
		24200		2.42e-11		300.617		19.4289		-24.24		-4.81118		3.78893
		24400		2.44e-11		300.176		19.4004		-24.2116		-4.81121		3.75228
		24600		2.46e-11		299.573		19.3614		-24.1726		-4.81123		3.87845
		24800		2.48e-11		308.715		19.9522		-24.7634		-4.8112		3.86295
		25000		2.5e-11		310.709		20.0811		-24.8923		-4.81124		3.91499
		25200		2.52e-11		303.82		19.6359		-24.447		-4.81113		3.94917
		25400		2.54e-11		303.931		19.6431		-24.4543		-4.81122		4.03814
		25600		2.56e-11		291.82		18.8603		-23.6716		-4.81123		4.15951
		25800		2.58e-11		299.114		19.3317		-24.1429		-4.81119		4.22382
		26000		2.6e-11		285.589		18.4576		-23.2687		-4.81114		4.26604
		26200		2.62e-11		299.891		19.3819		-24.1931		-4.81118		4.2982
		26400		2.64e-11		306.906		19.8353		-24.6465		-4.81115		4.19023
		26600		2.66e-11		305.282		19.7304		-24.5416		-4.81122		4.2399
		26800		2.68e-11		292.748		18.9203		-23.7315		-4.81115		4.38204
		27000		2.7e-11		293.948		18.9978		-23.8091		-4.81123		4.44103
		27200		2.72e-11		288.249		18.6295		-23.4406		-4.81111		4.61359
		27400		2.74e-11		300.176		19.4004		-24.2116		-4.81122		4.76803
		27600		2.76e-11		277.827		17.956		-22.7671		-4.81114		4.6929
		27800		2.78e-11		281.76		18.2101		-23.0213		-4.81119		4.80688
		28000		2.8e-11		294.249		19.0173		-23.8285		-4.81116		4.99341
		28200		2.82e-11		289.758		18.7271		-23.5383		-4.8112		5.11589
		28400		2.84e-11		288.11		18.6205		-23.4317		-4.81114		5.07564
		28600		2.86e-11		290.637		18.7839		-23.5951		-4.81124		5.16839
		28800		2.88e-11		285.817		18.4724		-23.2835		-4.81119		5.14495
		29000		2.9e-11		289.349		18.7006		-23.5117		-4.81112		5.07047
		29200		2.92e-11		289.122		18.6859		-23.4972		-4.81121		5.12636
		29400		2.94e-11		290.212		18.7564		-23.5676		-4.81123		5.27331
		29600		2.96e-11		283.914		18.3494		-23.1605		-4.81115		5.3105
		29800		2.98e-11		289.267		18.6953		-23.5065		-4.81114		5.29506
		30000		3e-11		296.351		19.1532		-23.9644		-4.81118		5.40982
		30200		3.02e-11		282.943		18.2866		-23.0977		-4.81107		5.52461
		30400		3.04e-11		284.256		18.3714		-23.1826		-4.8112		5.60649
		30600		3.06e-11		278.807		18.0193		-22.8304		-4.81114		5.68992
		30800		3.08e-11		280.004		18.0967		-22.9078		-4.81119		5.82527
		31000		3.1e-11		292.504		18.9046		-23.7158		-4.81126		5.81542
		31200		3.12e-11		285.443		18.4482		-23.2593		-4.81117		6.0552
		31400		3.14e-11		278.136		17.9759		-22.7872		-4.8112		6.24203
		31600		3.16e-11		279.837		18.0859		-22.897		-4.81117		6.38019
		31800		3.18e-11		283.504		18.3229		-23.134		-4.81112		6.36564
		32000		3.2e-11		282.053		18.2291		-23.0402		-4.81115		6.39455
		32200		3.22e-11		280.616		18.1362		-22.9475		-4.81122		6.57808
		32400		3.24e-11		271.272		17.5323		-22.3434		-4.81115		6.74172
		32600		3.26e-11		290.051		18.746		-23.5572		-4.81122		6.9731
		32800		3.28e-11		271.035		17.517		-22.3281		-4.8111		7.0528
		33000		3.3e-11		281.155		18.171		-22.9822		-4.81115		7.11183
		33200		3.32e-11		283.472		18.3208		-23.132		-4.81121		7.11727
		33400		3.34e-11		285.621		18.4597		-23.2709		-4.81119		7.16012
		33600		3.36e-11		299.34		19.3463		-24.1575		-4.81118		7.24292
		33800		3.38e-11		273.157		17.6541		-22.4652		-4.81111		7.45112
		34000		3.4e-11		289.645		18.7197		-23.5309		-4.81116		7.76164
		34200		3.42e-11		279.774		18.0818		-22.8929		-4.81109		8.05646
		34400		3.44e-11		289.313		18.6983		-23.5094		-4.81118		8.28028
		34600		3.46e-11		267.653		17.2984		-22.1096		-4.81117		8.53225
		34800		3.48e-11		271.054		17.5182		-22.3294		-4.81114		8.62238
		35000		3.5e-11		264.778		17.1126		-21.9238		-4.81112		8.91982
		35200		3.52e-11		280.466		18.1265		-22.9377		-4.81114		9.24365
		35400		3.54e-11		274.637		17.7498		-22.561		-4.81114		9.44555
		35600		3.56e-11		285.128		18.4278		-23.239		-4.81117		9.64649
		35800		3.58e-11		273.565		17.6805		-22.4917		-4.81113		9.97521
		36000		3.6e-11		269.625		17.4258		-22.237		-4.81116		10.117
		36200		3.62e-11		272.329		17.6006		-22.4118		-4.81118		10.3753
		36400		3.64e-11		273.748		17.6923		-22.5034		-4.81108		10.6418
		36600		3.66e-11		268.256		17.3374		-22.1485		-4.81115		10.7112
		36800		3.68e-11		267.868		17.3123		-22.1234		-4.81111		10.7634
		37000		3.7e-11		273.557		17.68		-22.4912		-4.81119		11.02
		37200		3.72e-11		271.316		17.5352		-22.3463		-4.81115		11.2515
		37400		3.74e-11		279.09		18.0376		-22.8488		-4.81121		11.6459
		37600		3.76e-11		272.01		17.58		-22.3911		-4.81112		11.7639
		37800		3.78e-11		268.723		17.3676		-22.1787		-4.81114		12.1345
		38000		3.8e-11		269.23		17.4004		-22.2115		-4.81118		12.2705
		38200		3.82e-11		273.752		17.6926		-22.5037		-4.81112		12.449
		38400		3.84e-11		271.672		17.5582		-22.3693		-4.81118		12.7136
		38600		3.86e-11		272.136		17.5881		-22.3993		-4.81116		13.1706
		38800		3.88e-11		258.683		16.7187		-21.5298		-4.81113		13.4448
		39000		3.9e-11		271.912		17.5737		-22.3849		-4.81121		13.692
		39200		3.92e-11		264.671		17.1057		-21.9168		-4.81113		13.8199
		39400		3.94e-11		269.107		17.3924		-22.2035		-4.81114		13.8793
		39600		3.96e-11		278.164		17.9778		-22.789		-4.81124		13.9024
		39800		3.98e-11		280.298		18.1156		-22.9268		-4.81119		14.2068
		40000		4e-11		282.254		18.2421		-23.0533		-4.81118		14.5734
		40200		4.02e-11		267.956		17.318		-22.1291		-4.81114		14.8504
		40400		4.04e-11		275.5		17.8056		-22.6168		-4.81118		15.0738
		40600		4.06e-11		276.615		17.8776		-22.6888		-4.8112		15.3238
		40800		4.08e-11		273.663		17.6868		-22.498		-4.8112		15.5594
		41000		4.1e-11		258.17		16.6856		-21.4966		-4.81104		15.8481
		41200		4.12e-11		268.726		17.3678		-22.1789		-4.81117		16.1624
		41400		4.14e-11		269.142		17.3947		-22.2058		-4.81112		16.2292
		41600		4.16e-11		267.901		17.3145		-22.1256		-4.81117		16.6394
		41800		4.18e-11		270.339		17.472		-22.2832		-4.81114		16.891
		42000		4.2e-11		259.265		16.7563		-21.5674		-4.81109		17.0693
		42200		4.22e-11		271.854		17.57		-22.3812		-4.81121		17.2994
		42400		4.24e-11		275.248		17.7892		-22.6004		-4.81113		17.5659
		42600		4.26e-11		274.115		17.7161		-22.5272		-4.81118		17.9488
		42800		4.28e-11		269.765		17.4349		-22.2461		-4.81114		18.476
		43000		4.3e-11		259.422		16.7665		-21.5776		-4.8111		18.9215
		43200		4.32e-11		279.352		18.0545		-22.8657		-4.81116		19.4667
		43400		4.34e-11		267.779		17.3065		-22.1177		-4.81115		19.5997
		43600		4.36e-11		263.001		16.9978		-21.8088		-4.81107		20.0338
		43800		4.38e-11		278.878		18.0239		-22.835		-4.81119		20.3189
		44000		4.4e-11		279.225		18.0463		-22.8575		-4.81116		20.7224
		44200		4.42e-11		267.421		17.2834		-22.0946		-4.81119		21.0659
		44400		4.44e-11		272.84		17.6337		-22.4448		-4.81114		21.2434
		44600		4.46e-11		264.686		17.1066		-21.9178		-4.81114		21.7197
		44800		4.48e-11		261.591		16.9066		-21.7178		-4.81118		21.8633
		45000		4.5e-11		269.949		17.4468		-22.2579		-4.81109		21.8963
		45200		4.52e-11		258.186		16.6866		-21.4976		-4.81107		21.9121
		45400		4.54e-11		270.137		17.459		-22.2702		-4.81119		22.504
		45600		4.56e-11		263.244		17.0135		-21.8247		-4.8112		22.9755
		45800		4.58e-11		274.807		17.7608		-22.572		-4.81119		23.1862
		46000		4.6e-11		263.542		17.0327		-21.8439		-4.81117		23.2594
		46200		4.62e-11		265.155		17.1369		-21.9481		-4.81116		23.5549
		46400		4.64e-11		273.216		17.658		-22.4692		-4.81125		23.8897
		46600		4.66e-11		267.942		17.3171		-22.1282		-4.81111		24.3362
		46800		4.68e-11		268.191		17.3332		-22.1444		-4.81118		24.8425
		47000		4.7e-11		267.052		17.2596		-22.0707		-4.81113		25.2398
		47200		4.72e-11		267.911		17.3151		-22.1262		-4.81112		25.6236
		47400		4.74e-11		271.497		17.5469		-22.358		-4.81117		25.7556
		47600		4.76e-11		274.427		17.7362		-22.5474		-4.81112		25.9817
		47800		4.78e-11		269.484		17.4167		-22.2279		-4.81116		26.2296
		48000		4.8e-11		271.038		17.5172		-22.3284		-4.81116		26.2491
		48200		4.82e-11		270.786		17.5009		-22.3121		-4.8112		26.4113
		48400		4.84e-11		259.871		16.7955		-21.6066		-4.81109		27.0534
		48600		4.86e-11		269.889		17.4429		-22.2541		-4.81118		27.2791
		48800		4.88e-11		266.417		17.2185		-22.0297		-4.81118		27.6164
		49000		4.9e-11		279.176		18.0432		-22.8544		-4.8112		28.0572
		49200		4.92e-11		278.248		17.9832		-22.7943		-4.81119		28.6284
		49400		4.94e-11		272.083		17.5847		-22.3959		-4.8112		28.5198
		49600		4.96e-11		276.975		17.9009		-22.712		-4.81115		28.7356
		49800		4.98e-11		264.42		17.0895		-21.9006		-4.81113		29.1074
		50000		5e-11		266.506		17.2243		-22.0353		-4.81109		29.3303
		50200		5.02e-11		258.727		16.7215		-21.5326		-4.81111		29.4378
		50400		5.04e-11		269.487		17.4169		-22.2281		-4.81114		29.5594
		50600		5.06e-11		266.688		17.236		-22.0472		-4.81112		30.0987
		50800		5.08e-11		263.605		17.0368		-21.8479		-4.81111		30.4136
		51000		5.1e-11		269.308		17.4054		-22.2165		-4.81109		30.6183
		51200		5.12e-11		270.051		17.4534		-22.2645		-4.81115		30.8431
		51400		5.14e-11		270.621		17.4902		-22.3014		-4.81114		31.3529
		51600		5.16e-11		275.054		17.7768		-22.588		-4.8112		31.384
		51800		5.18e-11		274.241		17.7242		-22.5354		-4.81121		31.5286
		52000		5.2e-11		263.338		17.0195		-21.8307		-4.81115		31.7626
		52200		5.22e-11		259.025		16.7408		-21.5518		-4.81108		31.8389
		52400		5.24e-11		263.744		17.0458		-21.8569		-4.8111		32.1961
		52600		5.26e-11		258.837		16.7286		-21.5398		-4.81119		32.2636
		52800		5.28e-11		271.006		17.5151		-22.3262		-4.8111		32.8917
		53000		5.3e-11		266.996		17.256		-22.0671		-4.81115		33.4019
		53200		5.32e-11		264.743		17.1103		-21.9214		-4.81111		33.6842
		53400		5.34e-11		270.684		17.4943		-22.3055		-4.81115		34.0654
		53600		5.36e-11		262.735		16.9805		-21.7916		-4.81105		34.4054
		53800		5.38e-11		281.282		18.1792		-22.9904		-4.81116		34.9336
		54000		5.4e-11		276.711		17.8839		-22.6951		-4.81121		35.5158
		54200		5.42e-11		281.006		18.1614		-22.9726		-4.8112		35.7612
		54400		5.44e-11		269.422		17.4128		-22.2239		-4.81111		36.1098
		54600		5.46e-11		273.188		17.6561		-22.4673		-4.81115		36.1106
		54800		5.48e-11		276.693		17.8827		-22.6938		-4.81112		36.0935
		55000		5.5e-11		276.801		17.8897		-22.7008		-4.81117		36.2216
		55200		5.52e-11		272.475		17.61		-22.4212		-4.81118		36.3807
		55400		5.54e-11		267.597		17.2948		-22.1059		-4.81117		36.6538
		55600		5.56e-11		272.371		17.6033		-22.4145		-4.81116		37.3269
		55800		5.58e-11		258.787		16.7254		-21.5365		-4.81114		37.8393
		56000		5.6e-11		265.334		17.1485		-21.9597		-4.81116		37.9376
		56200		5.62e-11		277.239		17.9179		-22.7291		-4.81118		38.2938
		56400		5.64e-11		274.44		17.7371		-22.5483		-4.81123		38.6294
		56600		5.66e-11		264.631		17.1031		-21.9142		-4.81113		38.7984
		56800		5.68e-11		271.786		17.5655		-22.3768		-4.81126		38.9455
		57000		5.7e-11		271.582		17.5524		-22.3636		-4.81121		39.1617
		57200		5.72e-11		270.739		17.4979		-22.309		-4.81116		39.2255
		57400		5.74e-11		265.41		17.1535		-21.9646		-4.81117		39.6535
		57600		5.76e-11		271.677		17.5585		-22.3697		-4.81118		39.6799
		57800		5.78e-11		262.686		16.9774		-21.7884		-4.81107		39.9857
		58000		5.8e-11		266.854		17.2468		-22.058		-4.81116		40.4214
		58200		5.82e-11		254.792		16.4672		-21.2783		-4.81112		40.97
		58400		5.84e-11		273.65		17.686		-22.4972		-4.81119		41.4647
		58600		5.86e-11		268.659		17.3634		-22.1746		-4.81118		41.8896
		58800		5.88e-11		260.022		16.8052		-21.6163		-4.8111		42.3814
		59000		5.9e-11		277.499		17.9347		-22.7459		-4.81117		42.9051
		59200		5.92e-11		265.304		17.1466		-21.9577		-4.81108		43.5611
		59400		5.94e-11		281.414		18.1878		-22.999		-4.81117		43.5858
		59600		5.96e-11		272.424		17.6068		-22.418		-4.81116		44.323
		59800		5.98e-11		257.189		16.6221		-21.4333		-4.81115		44.979
		60000		6e-11		256.759		16.5943		-21.4055		-4.81115		45.4957
		60200		6.02e-11		265.044		17.1298		-21.9409		-4.81114		45.7365
		60400		6.04e-11		274.499		17.7408		-22.552		-4.81116		45.2489
		60600		6.06e-11		265.311		17.147		-21.9582		-4.81117		45.3864
		60800		6.08e-11		260.992		16.8679		-21.6791		-4.81113		45.5749
		61000		6.1e-11		274.318		17.7291		-22.5403		-4.81118		45.6138
		61200		6.12e-11		266.61		17.231		-22.0421		-4.81114		46.0706
		61400		6.14e-11		276.53		17.8721		-22.6833		-4.81116		46.3995
		61600		6.16e-11		269.789		17.4365		-22.2476		-4.81114		47.0836
		61800		6.18e-11		271.402		17.5407		-22.3519		-4.81121		47.4255
		62000		6.2e-11		270.833		17.5039		-22.315		-4.81109		47.6386
		62200		6.22e-11		277.94		17.9633		-22.7745		-4.81124		47.9236
		62400		6.24e-11		284.582		18.3925		-23.2038		-4.81123		48.539
		62600		6.26e-11		273.877		17.7007		-22.5118		-4.81116		48.8183
		62800		6.28e-11		263.316		17.0181		-21.8293		-4.81115		49.2122
		63000		6.3e-11		262.602		16.972		-21.7832		-4.81118		49.9473
		63200		6.32e-11		269.939		17.4461		-22.2573		-4.81111		50.1714
		63400		6.34e-11		266.626		17.2321		-22.0432		-4.81115		50.479
		63600		6.36e-11		263.648		17.0396		-21.8507		-4.81115		50.7678
		63800		6.38e-11		273.287		17.6626		-22.4737		-4.81113		51.1532
		64000		6.4e-11		267.249		17.2723		-22.0835		-4.81115		51.461
		64200		6.42e-11		272.957		17.6412		-22.4524		-4.81121		51.2756
		64400		6.44e-11		282.586		18.2635		-23.0747		-4.81116		51.0616
		64600		6.46e-11		262.12		16.9408		-21.7519		-4.81113		51.2088
		64800		6.48e-11		276.313		17.8581		-22.6692		-4.81114		51.8633
		65000		6.5e-11		267.307		17.276		-22.0871		-4.81108		52.1952
		65200		6.52e-11		277.995		17.9668		-22.778		-4.81116		52.8062
		65400		6.54e-11		269.311		17.4056		-22.2167		-4.81119		52.805
		65600		6.56e-11		283.34		18.3122		-23.1234		-4.81118		53.3121
		65800		6.58e-11		266.66		17.2343		-22.0454		-4.81119		53.9749
		66000		6.6e-11		272.316		17.5998		-22.411		-4.81119		54.3316
		66200		6.62e-11		275.626		17.8137		-22.6249		-4.81121		54.4887
		66400		6.64e-11		262.984		16.9967		-21.8078		-4.81116		54.7334
		66600		6.66e-11		278.281		17.9853		-22.7965		-4.81121		54.9393
		66800		6.68e-11		268.98		17.3842		-22.1953		-4.81119		55.4753
		67000		6.7e-11		278.595		18.0056		-22.8167		-4.81117		55.8458
		67200		6.72e-11		273.898		17.702		-22.5132		-4.81116		55.7705
		67400		6.74e-11		281.693		18.2058		-23.017		-4.81115		56.1919
		67600		6.76e-11		264.942		17.1232		-21.9343		-4.81111		56.7117
		67800		6.78e-11		258.922		16.7341		-21.5452		-4.8111		56.9933
		68000		6.8e-11		266.681		17.2356		-22.0467		-4.81114		57.7095
		68200		6.82e-11		269.231		17.4004		-22.2116		-4.81115		58.0775
		68400		6.84e-11		268.885		17.378		-22.1893		-4.81121		58.2911
		68600		6.86e-11		258.719		16.721		-21.5322		-4.81114		58.6202
		68800		6.88e-11		265.347		17.1494		-21.9605		-4.81113		59.0275
		69000		6.9e-11		277.058		17.9063		-22.7175		-4.81117		59.5034
		69200		6.92e-11		271.476		17.5455		-22.3567		-4.8112		60.0205
		69400		6.94e-11		272.515		17.6127		-22.4239		-4.81122		59.8265
		69600		6.96e-11		263.268		17.015		-21.8261		-4.81115		59.6866
		69800		6.98e-11		255.193		16.4931		-21.3042		-4.81113		59.7623
		70000		7e-11		273.012		17.6447		-22.4559		-4.81117		59.4905
		70200		7.02e-11		270.984		17.5137		-22.3248		-4.81112		60.1165
		70400		7.04e-11		265.861		17.1826		-21.9937		-4.81113		59.7859
		70600		7.06e-11		276.098		17.8442		-22.6553		-4.81113		60.0238
		70800		7.08e-11		260.734		16.8512		-21.6623		-4.81111		59.9201
		71000		7.1e-11		275.355		17.7962		-22.6073		-4.81116		60.162
		71200		7.12e-11		265.873		17.1834		-21.9944		-4.81108		60.7968
		71400		7.14e-11		267.478		17.2871		-22.0982		-4.8111		60.9089
		71600		7.16e-11		270.372		17.4741		-22.2853		-4.81119		61.541
		71800		7.18e-11		272.275		17.5972		-22.4083		-4.81113		61.6987
		72000		7.2e-11		277.263		17.9195		-22.7307		-4.81114		61.8949
		72200		7.22e-11		267.964		17.3185		-22.1297		-4.81121		62.2127
		72400		7.24e-11		271.735		17.5622		-22.3734		-4.81118		62.2106
		72600		7.26e-11		258.044		16.6774		-21.4885		-4.81108		62.2437
		72800		7.28e-11		266.936		17.2521		-22.0632		-4.81111		62.2643
		73000		7.3e-11		246.201		15.912		-20.7231		-4.81111		62.3998
		73200		7.32e-11		270.52		17.4837		-22.2949		-4.81116		62.775
		73400		7.34e-11		262.437		16.9613		-21.7725		-4.81119		63.4291
		73600		7.36e-11		256.452		16.5745		-21.3855		-4.81102		63.5405
		73800		7.38e-11		268.55		17.3564		-22.1676		-4.81119		63.5662
		74000		7.4e-11		253.308		16.3713		-21.1823		-4.81103		63.3988
		74200		7.42e-11		278.459		17.9968		-22.808		-4.81118		62.9854
		74400		7.44e-11		263.47		17.0281		-21.8392		-4.81111		63.5612
		74600		7.46e-11		274.186		17.7206		-22.5318		-4.81115		64.1404
		74800		7.48e-11		279.987		18.0955		-22.9067		-4.81118		64.0263
		75000		7.5e-11		273.845		17.6986		-22.5097		-4.81115		64.1853
		75200		7.52e-11		272.82		17.6323		-22.4435		-4.81117		64.2178
		75400		7.54e-11		281.407		18.1874		-22.9985		-4.81117		63.9476
		75600		7.56e-11		273.351		17.6667		-22.4779		-4.81118		64.355
		75800		7.58e-11		272.196		17.592		-22.4033		-4.81123		64.4917
