		timesteps		t		Temperature		Kin		Pot		TotalE		MSD
		11600		1.16e-11		310.581		20.0729		-24.6961		-4.62321		0.909188
		11800		1.18e-11		311.604		20.139		-24.7622		-4.62316		0.881077
		12000		1.2e-11		317.74		20.5355		-25.1588		-4.62327		0.842431
		12200		1.22e-11		311.885		20.1571		-24.7803		-4.62316		0.832164
		12400		1.24e-11		322.883		20.8679		-25.4911		-4.62319		0.83471
		12600		1.26e-11		316.573		20.4601		-25.0833		-4.62318		0.839647
		12800		1.28e-11		318.818		20.6052		-25.2285		-4.62327		0.891837
		13000		1.3e-11		303.765		19.6323		-24.2555		-4.62322		0.944737
		13200		1.32e-11		296.539		19.1653		-23.7885		-4.62318		0.961723
		13400		1.34e-11		326.335		21.091		-25.7143		-4.62328		0.932017
		13600		1.36e-11		331.346		21.4149		-26.0381		-4.62322		0.891891
		13800		1.38e-11		341.343		22.061		-26.6843		-4.62331		0.878015
		14000		1.4e-11		325.692		21.0495		-25.6728		-4.62328		0.880393
		14200		1.42e-11		319.783		20.6676		-25.2909		-4.62331		0.902702
		14400		1.44e-11		313.742		20.2771		-24.9003		-4.62321		0.984807
		14600		1.46e-11		316.944		20.4841		-25.1074		-4.62329		1.01535
		14800		1.48e-11		315.106		20.3653		-24.9885		-4.62328		1.02408
		15000		1.5e-11		320.608		20.7209		-25.3441		-4.62322		1.01049
		15200		1.52e-11		311.204		20.1131		-24.7364		-4.62324		1.01092
		15400		1.54e-11		330.844		21.3824		-26.0057		-4.62329		1.02439
		15600		1.56e-11		328.002		21.1988		-25.8221		-4.62327		1.09962
		15800		1.58e-11		308.918		19.9654		-24.5886		-4.62321		1.13612
		16000		1.6e-11		305.669		19.7554		-24.3786		-4.62323		1.19721
		16200		1.62e-11		307.714		19.8876		-24.5108		-4.62323		1.22909
		16400		1.64e-11		312.065		20.1688		-24.792		-4.62318		1.25983
		16600		1.66e-11		309.513		20.0038		-24.627		-4.62319		1.30793
		16800		1.68e-11		307.406		19.8677		-24.4909		-4.6232		1.31221
		17000		1.7e-11		314.95		20.3552		-24.9785		-4.62327		1.37257
		17200		1.72e-11		303.646		19.6247		-24.2478		-4.62318		1.48917
		17400		1.74e-11		288.222		18.6278		-23.251		-4.6232		1.61851
		17600		1.76e-11		297.079		19.2002		-23.8234		-4.62324		1.65851
		17800		1.78e-11		307.144		19.8507		-24.4739		-4.62319		1.66349
		18000		1.8e-11		301.059		19.4574		-24.0805		-4.62312		1.67577
		18200		1.82e-11		317.48		20.5187		-25.142		-4.62327		1.75354
		18400		1.84e-11		297.441		19.2236		-23.8469		-4.62322		1.84794
		18600		1.86e-11		302.631		19.5591		-24.1823		-4.62325		1.82051
		18800		1.88e-11		300.055		19.3925		-24.0158		-4.62323		2.04223
		19000		1.9e-11		287.656		18.5912		-23.2145		-4.62327		2.2203
		19200		1.92e-11		288.422		18.6407		-23.2639		-4.62322		2.25615
		19400		1.94e-11		288.798		18.665		-23.2881		-4.62315		2.32196
		19600		1.96e-11		302.741		19.5661		-24.1894		-4.62325		2.42336
		19800		1.98e-11		296.658		19.173		-23.7962		-4.62323		2.51938
		20000		2e-11		296.819		19.1834		-23.8066		-4.62321		2.62543
		20200		2.02e-11		305.84		19.7664		-24.3897		-4.62321		2.60189
		20400		2.04e-11		299.132		19.3329		-23.9561		-4.62324		2.56279
		20600		2.06e-11		299.154		19.3343		-23.9575		-4.62318		2.53367
		20800		2.08e-11		292.605		18.9111		-23.5343		-4.62324		2.58027
		21000		2.1e-11		297.693		19.2399		-23.8631		-4.62327		2.6396
		21200		2.12e-11		306.233		19.7919		-24.4151		-4.62326		2.68984
		21400		2.14e-11		306.791		19.8279		-24.4511		-4.62321		2.73328
		21600		2.16e-11		304.609		19.6869		-24.3101		-4.62325		2.68823
		21800		2.18e-11		290.078		18.7477		-23.3709		-4.62318		2.6508
		22000		2.2e-11		290.351		18.7654		-23.3886		-4.62317		2.57741
		22200		2.22e-11		297.545		19.2304		-23.8536		-4.62319		2.54452
		22400		2.24e-11		318.935		20.6127		-25.236		-4.62323		2.58649
		22600		2.26e-11		307.904		19.8998		-24.523		-4.6232		2.59409
		22800		2.28e-11		300.442		19.4176		-24.0408		-4.62319		2.6613
		23000		2.3e-11		297.484		19.2264		-23.8496		-4.6232		2.77849
		23200		2.32e-11		319.115		20.6244		-25.2477		-4.6233		2.7485
		23400		2.34e-11		305.155		19.7222		-24.3454		-4.62318		2.74541
		23600		2.36e-11		311.716		20.1462		-24.7694		-4.6232		2.8506
		23800		2.38e-11		299.195		19.3369		-23.9602		-4.62321		2.91724
		24000		2.4e-11		305.693		19.757		-24.3802		-4.62326		2.99496
		24200		2.42e-11		293.71		18.9824		-23.6056		-4.62313		3.04585
		24400		2.44e-11		299.775		19.3745		-23.9976		-4.62316		2.94745
		24600		2.46e-11		297.321		19.2158		-23.839		-4.62318		2.97472
		24800		2.48e-11		306.477		19.8076		-24.4307		-4.62317		3.08529
		25000		2.5e-11		300.599		19.4277		-24.0509		-4.62327		3.23308
		25200		2.52e-11		300.439		19.4174		-24.0406		-4.62325		3.25075
		25400		2.54e-11		289.402		18.7041		-23.3272		-4.62311		3.28041
		25600		2.56e-11		314.901		20.3521		-24.9754		-4.62332		3.36944
		25800		2.58e-11		291.1		18.8138		-23.4369		-4.62314		3.3659
		26000		2.6e-11		298.886		19.317		-23.9402		-4.62322		3.3338
		26200		2.62e-11		301.054		19.4571		-24.0804		-4.62326		3.21052
		26400		2.64e-11		311.152		20.1097		-24.733		-4.62327		3.16986
		26600		2.66e-11		295.424		19.0933		-23.7165		-4.62323		3.24584
		26800		2.68e-11		294.391		19.0265		-23.6497		-4.62319		3.35098
		27000		2.7e-11		293.172		18.9477		-23.571		-4.62329		3.48936
		27200		2.72e-11		293.011		18.9373		-23.5605		-4.62322		3.63685
		27400		2.74e-11		293.076		18.9415		-23.5647		-4.6232		3.62489
		27600		2.76e-11		290.412		18.7693		-23.3926		-4.62327		3.80002
		27800		2.78e-11		280.134		18.1051		-22.7283		-4.62324		3.84597
		28000		2.8e-11		287.113		18.5561		-23.1793		-4.62321		3.82359
		28200		2.82e-11		286.409		18.5106		-23.1339		-4.62329		3.95162
		28400		2.84e-11		294.919		19.0606		-23.6839		-4.62328		4.06506
		28600		2.86e-11		284.681		18.3989		-23.0221		-4.62323		4.33721
		28800		2.88e-11		282.195		18.2382		-22.8615		-4.62323		4.62272
		29000		2.9e-11		275.824		17.8265		-22.4497		-4.62323		4.67305
		29200		2.92e-11		275.934		17.8336		-22.4568		-4.62317		4.82224
		29400		2.94e-11		274.038		17.7111		-22.3343		-4.62322		5.08206
		29600		2.96e-11		276.369		17.8617		-22.4849		-4.62319		5.24044
		29800		2.98e-11		287.071		18.5534		-23.1767		-4.62328		5.24712
		30000		3e-11		280.46		18.1261		-22.7494		-4.62325		5.41079
		30200		3.02e-11		280.23		18.1113		-22.7345		-4.62321		5.49134
		30400		3.04e-11		271.231		17.5296		-22.1529		-4.62324		5.72393
		30600		3.06e-11		272.927		17.6393		-22.2624		-4.62316		5.99622
		30800		3.08e-11		274.73		17.7558		-22.379		-4.62323		6.13381
		31000		3.1e-11		278.906		18.0257		-22.6489		-4.6232		6.41842
		31200		3.12e-11		271.415		17.5416		-22.1648		-4.62323		6.91583
		31400		3.14e-11		267.054		17.2597		-21.8829		-4.62317		7.04718
		31600		3.16e-11		275.438		17.8015		-22.4248		-4.62321		7.24487
		31800		3.18e-11		266.009		17.1922		-21.8154		-4.62322		7.50714
		32000		3.2e-11		273.516		17.6773		-22.3005		-4.62316		7.72739
		32200		3.22e-11		279.562		18.0681		-22.6913		-4.62323		8.0303
		32400		3.24e-11		282.205		18.2389		-22.8621		-4.62325		8.18678
		32600		3.26e-11		275.784		17.8239		-22.4471		-4.62317		8.52025
		32800		3.28e-11		282.321		18.2464		-22.8697		-4.62331		8.95
		33000		3.3e-11		276.162		17.8484		-22.4716		-4.62329		9.22933
		33200		3.32e-11		275.905		17.8317		-22.455		-4.62328		9.58111
		33400		3.34e-11		265.224		17.1414		-21.7646		-4.62323		9.92061
		33600		3.36e-11		275.847		17.828		-22.4512		-4.62319		10.2642
		33800		3.38e-11		262.023		16.9346		-21.5578		-4.62321		10.8295
		34000		3.4e-11		261.64		16.9098		-21.533		-4.62315		11.0193
		34200		3.42e-11		265.803		17.1788		-21.802		-4.62322		11.2116
		34400		3.44e-11		275.602		17.8121		-22.4354		-4.62326		11.4316
		34600		3.46e-11		278.473		17.9977		-22.6209		-4.62318		11.8624
		34800		3.48e-11		269.379		17.4099		-22.0332		-4.62321		11.9246
		35000		3.5e-11		272.505		17.612		-22.2353		-4.62323		12.4429
		35200		3.52e-11		269.856		17.4408		-22.0641		-4.62324		12.8724
		35400		3.54e-11		266.563		17.228		-21.8512		-4.62317		13.3313
		35600		3.56e-11		266.401		17.2175		-21.8408		-4.62329		13.7964
		35800		3.58e-11		275.788		17.8242		-22.4474		-4.62323		14.0163
		36000		3.6e-11		262.277		16.951		-21.5741		-4.62317		14.3505
		36200		3.62e-11		273.833		17.6978		-22.3211		-4.62329		14.7902
		36400		3.64e-11		270.499		17.4823		-22.1055		-4.62321		15.0663
		36600		3.66e-11		270.045		17.453		-22.0761		-4.62316		15.53
		36800		3.68e-11		268.481		17.352		-21.9752		-4.62323		15.6989
		37000		3.7e-11		275.632		17.8141		-22.4374		-4.62324		15.9848
		37200		3.72e-11		265.557		17.163		-21.7862		-4.62322		16.3131
		37400		3.74e-11		254.117		16.4236		-21.0467		-4.62313		16.3541
		37600		3.76e-11		265.744		17.175		-21.7982		-4.62317		16.3802
		37800		3.78e-11		280.803		18.1483		-22.7716		-4.6233		16.3154
		38000		3.8e-11		268.177		17.3323		-21.9555		-4.62322		16.637
		38200		3.82e-11		271.731		17.562		-22.1852		-4.62322		16.9499
		38400		3.84e-11		261.517		16.9018		-21.525		-4.62316		17.1983
		38600		3.86e-11		270.446		17.4789		-22.1021		-4.62321		17.3749
		38800		3.88e-11		276.488		17.8694		-22.4927		-4.62324		17.6343
		39000		3.9e-11		283.614		18.3299		-22.9532		-4.62322		18.1359
		39200		3.92e-11		261.967		16.9309		-21.554		-4.62314		18.3715
		39400		3.94e-11		275.397		17.7989		-22.4222		-4.62327		18.8505
		39600		3.96e-11		270.069		17.4545		-22.0777		-4.62318		19.0833
		39800		3.98e-11		260.671		16.8472		-21.4704		-4.62324		19.7096
		40000		4e-11		276.937		17.8984		-22.5217		-4.62324		19.9181
		40200		4.02e-11		270.026		17.4518		-22.075		-4.62322		20.2482
		40400		4.04e-11		264.862		17.1181		-21.7412		-4.62318		20.4902
		40600		4.06e-11		278.177		17.9786		-22.6018		-4.62324		20.7103
		40800		4.08e-11		267.007		17.2567		-21.8799		-4.62326		21.0813
		41000		4.1e-11		277.364		17.926		-22.5493		-4.62325		21.0294
		41200		4.12e-11		265.453		17.1562		-21.7794		-4.62323		21.2648
		41400		4.14e-11		265.777		17.1772		-21.8004		-4.62323		21.444
		41600		4.16e-11		265.401		17.1529		-21.776		-4.62318		21.7188
		41800		4.18e-11		276.804		17.8899		-22.5131		-4.6232		22.0257
		42000		4.2e-11		279.781		18.0823		-22.7055		-4.62318		21.9322
		42200		4.22e-11		273.134		17.6526		-22.2758		-4.6232		22.2577
		42400		4.24e-11		269.372		17.4095		-22.0327		-4.62323		22.436
		42600		4.26e-11		273.463		17.6739		-22.2971		-4.6232		22.8277
		42800		4.28e-11		281.436		18.1892		-22.8124		-4.62323		23.3145
		43000		4.3e-11		265.976		17.19		-21.8132		-4.62323		23.6118
		43200		4.32e-11		271.147		17.5242		-22.1474		-4.62321		23.9632
		43400		4.34e-11		274.092		17.7146		-22.3377		-4.62318		24.2864
		43600		4.36e-11		258.574		16.7117		-21.3348		-4.62316		24.7913
		43800		4.38e-11		279.703		18.0772		-22.7004		-4.62323		24.9749
		44000		4.4e-11		269.866		17.4414		-22.0646		-4.62323		25.3463
		44200		4.42e-11		270.771		17.4999		-22.1231		-4.62318		25.2698
		44400		4.44e-11		263.032		16.9998		-21.623		-4.62325		25.5947
		44600		4.46e-11		267.142		17.2654		-21.8886		-4.6232		25.804
		44800		4.48e-11		257.997		16.6743		-21.2975		-4.62323		25.8456
		45000		4.5e-11		281.463		18.1909		-22.8142		-4.62324		26.0546
		45200		4.52e-11		266.298		17.2109		-21.8341		-4.62321		26.1409
		45400		4.54e-11		260.296		16.8229		-21.4461		-4.62317		26.5204
		45600		4.56e-11		268.058		17.3246		-21.9478		-4.62321		26.4063
		45800		4.58e-11		273.158		17.6542		-22.2774		-4.62323		26.3668
		46000		4.6e-11		269.068		17.3899		-22.0131		-4.62317		26.5037
		46200		4.62e-11		260.894		16.8616		-21.4847		-4.62316		27.0414
		46400		4.64e-11		268.491		17.3526		-21.9758		-4.62324		27.6221
		46600		4.66e-11		275.716		17.8195		-22.4428		-4.6233		28.1022
		46800		4.68e-11		270.209		17.4636		-22.0868		-4.6232		28.4772
		47000		4.7e-11		273.972		17.7068		-22.33		-4.62319		28.93
		47200		4.72e-11		270.474		17.4807		-22.1039		-4.62319		29.0462
		47400		4.74e-11		279.916		18.091		-22.7142		-4.62323		28.9127
		47600		4.76e-11		277.141		17.9117		-22.5349		-4.62321		28.9801
		47800		4.78e-11		277.084		17.9079		-22.5312		-4.62324		29.0712
		48000		4.8e-11		261.127		16.8767		-21.4999		-4.6232		29.4362
		48200		4.82e-11		263.442		17.0263		-21.6495		-4.62321		30.0018
		48400		4.84e-11		266.33		17.2129		-21.8361		-4.62319		30.657
		48600		4.86e-11		269.841		17.4398		-22.063		-4.62321		30.9515
		48800		4.88e-11		270.912		17.509		-22.1322		-4.62322		31.4306
		49000		4.9e-11		261.581		16.906		-21.5292		-4.62321		31.6778
		49200		4.92e-11		273.955		17.7057		-22.3289		-4.62324		31.8072
		49400		4.94e-11		264.174		17.0736		-21.6968		-4.62321		32.2509
		49600		4.96e-11		264.322		17.0831		-21.7063		-4.6232		32.5933
		49800		4.98e-11		265.872		17.1833		-21.8065		-4.62318		32.83
		50000		5e-11		274.952		17.7701		-22.3934		-4.62326		33.2448
		50200		5.02e-11		267.034		17.2584		-21.8816		-4.62316		33.8209
		50400		5.04e-11		265.204		17.1401		-21.7633		-4.6232		34.0871
		50600		5.06e-11		276.251		17.8541		-22.4773		-4.62325		34.4622
		50800		5.08e-11		271.916		17.574		-22.1972		-4.6232		34.7922
		51000		5.1e-11		267.935		17.3166		-21.9399		-4.62323		35.2684
		51200		5.12e-11		275.666		17.8163		-22.4395		-4.62324		35.4305
		51400		5.14e-11		263.277		17.0156		-21.6389		-4.62326		35.4908
		51600		5.16e-11		266.057		17.1953		-21.8185		-4.6232		35.4548
		51800		5.18e-11		266.067		17.1959		-21.8191		-4.62319		35.3764
		52000		5.2e-11		282.888		18.2831		-22.9063		-4.62323		36.0601
		52200		5.22e-11		273.544		17.6792		-22.3024		-4.62328		36.6045
		52400		5.24e-11		272.513		17.6125		-22.2357		-4.62318		37.0758
		52600		5.26e-11		267.669		17.2994		-21.9226		-4.6232		37.3324
		52800		5.28e-11		276.216		17.8518		-22.4751		-4.62323		37.6685
		53000		5.3e-11		275.163		17.7838		-22.407		-4.62323		37.7995
		53200		5.32e-11		273.459		17.6737		-22.2969		-4.62323		38.1251
		53400		5.34e-11		273.425		17.6714		-22.2947		-4.62322		38.153
		53600		5.36e-11		278.47		17.9975		-22.6207		-4.62318		38.438
		53800		5.38e-11		274.492		17.7404		-22.3637		-4.62327		38.6399
		54000		5.4e-11		279.452		18.061		-22.6842		-4.62325		38.5807
		54200		5.42e-11		285.669		18.4628		-23.086		-4.62328		38.5948
		54400		5.44e-11		281.09		18.1668		-22.7901		-4.62327		38.3997
		54600		5.46e-11		286.484		18.5154		-23.1387		-4.62327		38.7033
		54800		5.48e-11		275.371		17.7972		-22.4205		-4.62321		38.9308
		55000		5.5e-11		275.406		17.7995		-22.4227		-4.62317		39.0018
		55200		5.52e-11		270.842		17.5045		-22.1277		-4.62324		39.1822
		55400		5.54e-11		278.672		18.0106		-22.6338		-4.62323		39.2862
		55600		5.56e-11		273.313		17.6642		-22.2875		-4.62325		39.8801
		55800		5.58e-11		277.236		17.9178		-22.541		-4.62321		39.9586
		56000		5.6e-11		285.816		18.4723		-23.0956		-4.62329		39.9636
		56200		5.62e-11		285.935		18.4799		-23.1032		-4.62326		40.3261
		56400		5.64e-11		277.51		17.9355		-22.5587		-4.62322		40.524
		56600		5.66e-11		269.913		17.4445		-22.0678		-4.62329		41.0579
		56800		5.68e-11		275.175		17.7845		-22.4078		-4.62325		41.5412
		57000		5.7e-11		277.874		17.959		-22.5823		-4.62332		41.9136
		57200		5.72e-11		266.216		17.2055		-21.8287		-4.62315		42.1796
		57400		5.74e-11		253.698		16.3965		-21.0197		-4.62319		42.5867
		57600		5.76e-11		272.696		17.6243		-22.2475		-4.62322		42.5183
		57800		5.78e-11		272.353		17.6022		-22.2254		-4.62321		42.6864
		58000		5.8e-11		264.858		17.1177		-21.7409		-4.62317		42.897
		58200		5.82e-11		271.47		17.5451		-22.1684		-4.62323		43.2599
		58400		5.84e-11		272.494		17.6113		-22.2345		-4.62327		43.4042
		58600		5.86e-11		270.222		17.4645		-22.0876		-4.62319		43.5791
		58800		5.88e-11		267.573		17.2932		-21.9164		-4.6232		43.6286
		59000		5.9e-11		281.043		18.1638		-22.7871		-4.62328		43.8619
		59200		5.92e-11		263.404		17.0238		-21.647		-4.62318		44.3599
		59400		5.94e-11		271.131		17.5232		-22.1464		-4.62325		44.7496
		59600		5.96e-11		277.215		17.9164		-22.5397		-4.62329		45.214
		59800		5.98e-11		277.272		17.9201		-22.5434		-4.62327		45.845
		60000		6e-11		279.478		18.0627		-22.6859		-4.62323		46.2622
		60200		6.02e-11		276.158		17.8481		-22.4714		-4.6233		46.4644
		60400		6.04e-11		283.694		18.3351		-22.9584		-4.62325		46.7028
		60600		6.06e-11		276.467		17.8681		-22.4913		-4.62322		46.948
		60800		6.08e-11		276.478		17.8687		-22.492		-4.62321		47.1259
		61000		6.1e-11		271.835		17.5687		-22.1919		-4.62324		47.3106
		61200		6.12e-11		276.637		17.879		-22.5022		-4.62319		47.6576
		61400		6.14e-11		279.919		18.0912		-22.7144		-4.62324		48.2462
		61600		6.16e-11		270.018		17.4513		-22.0745		-4.62321		48.4209
		61800		6.18e-11		278.272		17.9847		-22.608		-4.62331		48.7696
		62000		6.2e-11		261.816		16.9212		-21.5444		-4.62321		48.6217
		62200		6.22e-11		268.386		17.3458		-21.969		-4.62321		49.1765
		62400		6.24e-11		276.337		17.8597		-22.4829		-4.62324		49.4986
		62600		6.26e-11		280.857		18.1518		-22.7751		-4.62328		49.3949
		62800		6.28e-11		273.013		17.6448		-22.268		-4.62319		49.7482
		63000		6.3e-11		286.603		18.5232		-23.1464		-4.62326		49.6772
		63200		6.32e-11		263.927		17.0576		-21.6808		-4.62319		49.8499
		63400		6.34e-11		260.866		16.8598		-21.4829		-4.62317		49.9538
		63600		6.36e-11		268.66		17.3635		-21.9867		-4.62317		49.9149
		63800		6.38e-11		268.317		17.3413		-21.9646		-4.62323		50.4169
		64000		6.4e-11		258.811		16.727		-21.3502		-4.6232		50.5501
		64200		6.42e-11		266.813		17.2442		-21.8674		-4.6232		50.7619
		64400		6.44e-11		271.74		17.5626		-22.1858		-4.62323		51.006
		64600		6.46e-11		284.979		18.4182		-23.0415		-4.62332		50.9851
		64800		6.48e-11		274.739		17.7564		-22.3796		-4.62321		51.4257
		65000		6.5e-11		274.398		17.7344		-22.3575		-4.62315		51.5308
		65200		6.52e-11		268.854		17.3761		-21.9993		-4.62321		51.6225
		65400		6.54e-11		276.127		17.8461		-22.4693		-4.62321		51.6029
		65600		6.56e-11		282.698		18.2708		-22.894		-4.62323		51.5286
		65800		6.58e-11		272.078		17.5844		-22.2076		-4.6232		52.2154
		66000		6.6e-11		271.006		17.5151		-22.1383		-4.62323		52.6698
		66200		6.62e-11		270.271		17.4676		-22.0908		-4.62322		53.2284
		66400		6.64e-11		259.689		16.7837		-21.4069		-4.62317		53.6863
		66600		6.66e-11		276.527		17.8719		-22.4952		-4.62322		54.2321
		66800		6.68e-11		274.85		17.7636		-22.3868		-4.62326		54.184
		67000		6.7e-11		259.351		16.7619		-21.3851		-4.62322		54.6848
		67200		6.72e-11		271.202		17.5278		-22.1509		-4.62316		54.8742
		67400		6.74e-11		261.583		16.9061		-21.5293		-4.62317		55.1397
		67600		6.76e-11		275.19		17.7855		-22.4088		-4.62324		55.5024
		67800		6.78e-11		265.003		17.1271		-21.7503		-4.6232		56.0114
		68000		6.8e-11		270.192		17.4625		-22.0857		-4.62326		56.7099
		68200		6.82e-11		260.075		16.8086		-21.4318		-4.62319		57.2228
		68400		6.84e-11		272.622		17.6195		-22.2428		-4.62325		57.4403
		68600		6.86e-11		261.661		16.9111		-21.5343		-4.62322		57.8834
		68800		6.88e-11		277.421		17.9297		-22.553		-4.62327		57.9733
		69000		6.9e-11		271.007		17.5152		-22.1384		-4.6232		58.3785
		69200		6.92e-11		277.965		17.9649		-22.5881		-4.62319		58.7856
		69400		6.94e-11		275.428		17.8009		-22.4242		-4.62326		59.2463
		69600		6.96e-11		268.904		17.3793		-22.0025		-4.6232		59.7223
		69800		6.98e-11		272.013		17.5802		-22.2034		-4.62315		59.8649
		70000		7e-11		278.595		18.0056		-22.6288		-4.6232		60.5913
		70200		7.02e-11		259.696		16.7841		-21.4074		-4.62321		61.0469
		70400		7.04e-11		272.548		17.6148		-22.238		-4.62318		61.2314
		70600		7.06e-11		277.877		17.9592		-22.5825		-4.62334		61.8247
		70800		7.08e-11		282.136		18.2345		-22.8577		-4.62326		62.2434
		71000		7.1e-11		270.15		17.4598		-22.083		-4.62322		62.5408
		71200		7.12e-11		279.923		18.0914		-22.7147		-4.62328		62.7361
		71400		7.14e-11		271.833		17.5685		-22.1918		-4.62325		62.7653
		71600		7.16e-11		281.288		18.1797		-22.8028		-4.62319		62.6503
		71800		7.18e-11		261.501		16.9008		-21.524		-4.62322		62.8419
		72000		7.2e-11		274.788		17.7596		-22.3829		-4.6233		63.0092
		72200		7.22e-11		273.2		17.6569		-22.2801		-4.6232		63.4685
		72400		7.24e-11		275.062		17.7772		-22.4005		-4.6233		63.6394
		72600		7.26e-11		280.586		18.1343		-22.7576		-4.62325		64.0832
		72800		7.28e-11		270.256		17.4666		-22.0899		-4.62326		64.3624
		73000		7.3e-11		268.919		17.3802		-22.0034		-4.62321		64.3859
		73200		7.32e-11		273.177		17.6554		-22.2786		-4.62315		64.9735
		73400		7.34e-11		271.178		17.5262		-22.1495		-4.62322		65.1846
		73600		7.36e-11		271.962		17.5769		-22.2		-4.62316		64.9806
		73800		7.38e-11		262.427		16.9606		-21.5838		-4.6232		65.615
		74000		7.4e-11		280.079		18.1015		-22.7248		-4.62329		65.5417
		74200		7.42e-11		270.734		17.4975		-22.1207		-4.62317		65.7094
		74400		7.44e-11		269.005		17.3858		-22.009		-4.62319		66.099
		74600		7.46e-11		267.199		17.2691		-21.8923		-4.62319		66.3316
		74800		7.48e-11		274.695		17.7536		-22.3768		-4.62326		66.7625
		75000		7.5e-11		276.395		17.8634		-22.4866		-4.62322		67.1279
		75200		7.52e-11		278.31		17.9872		-22.6104		-4.62322		67.2931
		75400		7.54e-11		278.034		17.9693		-22.5925		-4.62322		67.5922
		75600		7.56e-11		266.07		17.1961		-21.8192		-4.62311		68.1154
		75800		7.58e-11		269.796		17.4369		-22.0601		-4.62321		69.0348
