		timesteps		t		Temperature		Kin		Pot		TotalE		MSD
		6840		6.84e-12		195.806		12.6549		-32.1343		-19.4794		0.248628
		6900		6.9e-12		194.254		12.5546		-32.034		-19.4794		0.255786
		6960		6.96e-12		204.757		13.2335		-32.7129		-19.4794		0.257676
		7020		7.02e-12		197.094		12.7382		-32.2176		-19.4794		0.262649
		7080		7.08e-12		199.06		12.8653		-32.3446		-19.4794		0.26599
		7140		7.14e-12		199.24		12.8769		-32.3563		-19.4794		0.269151
		7200		7.2e-12		196.807		12.7196		-32.199		-19.4794		0.271944
		7260		7.26e-12		198.874		12.8532		-32.3326		-19.4794		0.272039
		7320		7.32e-12		198.188		12.8089		-32.2883		-19.4794		0.270868
		7380		7.38e-12		199.099		12.8678		-32.3472		-19.4794		0.269179
		7440		7.44e-12		200.598		12.9647		-32.444		-19.4794		0.266545
		7500		7.5e-12		204.401		13.2104		-32.6898		-19.4794		0.264602
		7560		7.56e-12		202.014		13.0562		-32.5355		-19.4794		0.266723
		7620		7.62e-12		199.667		12.9045		-32.3839		-19.4794
