		timesteps		t		Temperature		Kin		Pot		TotalE		MSD
		6240		6.24e-12		50.071		3.23609		-40.8963		-37.6603		0.0656582
		6300		6.3e-12		50.0704		3.23605		-40.8963		-37.6603		0.066707
		6360		6.36e-12		47.9593		3.09961		-40.7599		-37.6603		0.0681263
		6420		6.42e-12		47.6963		3.08261		-40.7429		-37.6603		0.0682301
		6480		6.48e-12		49.3647		3.19044		-40.8507		-37.6603		0.0667525
		6540		6.54e-12		51.1127		3.30341		-40.9637		-37.6603		0.0650993
		6600		6.6e-12		50.6648		3.27447		-40.9347		-37.6603		0.0646654
		6660		6.66e-12		48.5046		3.13485		-40.7951		-37.6603		0.0650812
		6720		6.72e-12		48.8056		3.1543		-40.8146		-37.6603		0.0646835
		6780		6.78e-12		49.8913		3.22447		-40.8847		-37.6603		0.0636487
		6840		6.84e-12		49.9178		3.22619		-40.8864		-37.6603		0.0628929
		6900		6.9e-12		49.4094		3.19333		-40.8536		-37.6603		0.0625489
		6960		6.96e-12		49.6392		3.20818		-40.8684		-37.6603		0.0621833
		7020		7.02e-12		50.4285		3.25919		-40.9194		-37.6603		0.0618357
		7080		7.08e-12		49.7512		3.21542		-40.8757		-37.6603		0.0620599
		7140		7.14e-12		49.8371		3.22097		-40.8812		-37.6603		0.0623788
		7200		7.2e-12		51.336		3.31785		-40.9781		-37.6603		0.0629304
		7260		7.26e-12		49.7729		3.21682		-40.8771		-37.6603		0.0649084
		7320		7.32e-12		46.6649		3.01595		-40.6762		-37.6602		0.0669847
		7380		7.38e-12		48.0592		3.10606		-40.7663		-37.6603		0.0666225
		7440		7.44e-12		50.1285		3.2398		-40.9001		-37.6603		0.0648468
		7500		7.5e-12		50.0642		3.23565		-40.8959		-37.6603		0.0634282
		7560		7.56e-12		50.2584		3.2482		-40.9085		-37.6603		0.0624504
		7620		7.62e-12		51.3121		3.3163		-40.9766		-37.6603		0.0620755
		7680		7.68e-12		50.9741		3.29446		-40.9547		-37.6603		0.0631263
		7740		7.74e-12		47.6386		3.07888		-40.7391		-37.6603		0.0652147
		7800		7.8e-12		46.5437		3.00812		-40.6684		-37.6602		0.0655486
		7860		7.86e-12		50.1976		3.24427		-40.9045		-37.6603		0.0632727
		7920		7.92e-12		52.0782		3.36582		-41.0261		-37.6603		0.0613905
		7980		7.98e-12		50.6606		3.27419		-40.9345		-37.6603		0.061413
		8040		8.04e-12		49.1417		3.17603		-40.8363		-37.6603		0.061981
		8100		8.1e-12		49.6441		3.2085		-40.8688		-37.6603		0.0618088
		8160		8.16e-12		50.5704		3.26836		-40.9286		-37.6603		0.0614969
		8220		8.22e-12		50.4879		3.26303		-40.9233		-37.6603		0.0620206
		8280		8.28e-12		49.4264		3.19443		-40.8547		-37.6603		0.0633034
		8340		8.34e-12		49.0022		3.16702		-40.8273		-37.6603		0.0645034
		8400		8.4e-12		48.7417		3.15017		-40.8104		-37.6603		0.0652212
		8460		8.46e-12		49.6061		3.20604		-40.8663		-37.6603		0.0652293
		8520		8.52e-12		51.3707		3.32009		-40.9803		-37.6603		0.0652654
		8580		8.58e-12		49.6517		3.20899		-40.8692		-37.6603		0.0667127
		8640		8.64e-12		47.3614		3.06097		-40.7212		-37.6603		0.0681631
		8700		8.7e-12		49.5654		3.20341		-40.8637		-37.6603		0.0677441
		8760		8.76e-12		50.7313		3.27876		-40.939		-37.6603		0.0671357
		8820		8.82e-12		48.7823		3.1528		-40.8131		-37.6603		0.067371
		8880		8.88e-12		48.6463		3.14401		-40.8043		-37.6603		0.0669615
		8940		8.94e-12		50.3104		3.25156		-40.9118		-37.6603		0.0657829
		9000		9e-12		49.0854		3.17239		-40.8326		-37.6603		0.0650124
		9060		9.06e-12		49.5504		3.20244		-40.8627		-37.6603		0.0637882
		9120		9.12e-12		51.6013		3.33499		-40.9953		-37.6603		0.0626437
		9180		9.18e-12		49.9613		3.229		-40.8893		-37.6603		0.0631794
		9240		9.24e-12		48.1239		3.11025		-40.7705		-37.6603		0.064046
		9300		9.3e-12		49.1836		3.17873		-40.839		-37.6603		0.0636481
		9360		9.36e-12		49.9027		3.22521		-40.8855		-37.6603		0.0627038
		9420		9.42e-12		50.7456		3.27969		-40.9399		-37.6603		0.0618285
		9480		9.48e-12		52.1206		3.36856		-41.0288		-37.6603		0.0617583
		9540		9.54e-12		50.0967		3.23775		-40.898		-37.6603		0.0636742
		9600		9.6e-12		47.0959		3.04381		-40.7041		-37.6603		0.0659338
		9660		9.66e-12		47.8486		3.09245		-40.7527		-37.6603		0.0660083
		9720		9.72e-12		50.7969		3.283		-40.9433		-37.6603		0.0644795
		9780		9.78e-12		51.714		3.34227		-41.0025		-37.6603		0.0638675
		9840		9.84e-12		50.1991		3.24437		-40.9046		-37.6603		0.0650336
		9900		9.9e-12		48.4397		3.13066		-40.7909		-37.6603		0.0668075
		9960		9.96e-12		47.124		3.04562		-40.7059		-37.6603		0.067638
		10020		1.002e-11		48.5012		3.13463		-40.7949		-37.6603		0.0663773
		10080		1.008e-11		50.2723		3.2491		-40.9094		-37.6603		0.0641002
		10140		1.014e-11		50.4511		3.26066		-40.9209		-37.6603		0.0622936
		10200		1.02e-11		50.9575		3.29338		-40.9536		-37.6603		0.0612532
		10260		1.026e-11		50.6221		3.2717		-40.932		-37.6603		0.0613738
		10320		1.032e-11		49.5777		3.2042		-40.8645		-37.6603		0.0622791
		10380		1.038e-11		49.8		3.21857		-40.8788		-37.6603		0.0629967
		10440		1.044e-11		50.2559		3.24804		-40.9083		-37.6603		0.0637028
		10500		1.05e-11		49.5972		3.20546		-40.8657		-37.6603		0.0648031
		10560		1.056e-11		49.2245		3.18138		-40.8416		-37.6603		0.0658573
		10620		1.062e-11		49.1167		3.17441		-40.8347		-37.6603		0.0666419
		10680		1.068e-11		48.0903		3.10807		-40.7683		-37.6603		0.0669773
		10740		1.074e-11		48.4368		3.13047		-40.7907		-37.6603		0.0660594
		10800		1.08e-11		49.6925		3.21163		-40.8719		-37.6603		0.0642014
		10860		1.086e-11		50.7044		3.27703		-40.9373		-37.6603		0.0625161
		10920		1.092e-11		51.6344		3.33713		-40.9974		-37.6603		0.0618373
		10980		1.098e-11		50.6556		3.27387		-40.9341		-37.6603		0.0627206
		11040		1.104e-11		48.7342		3.14969		-40.8099		-37.6603		0.0642178
		11100		1.11e-11		48.9554		3.16398		-40.8242		-37.6603		0.0647958
		11160		1.116e-11		49.06		3.17075		-40.831		-37.6603		0.0646237
		11220		1.122e-11		48.5477		3.13764		-40.7979		-37.6603		0.0638112
		11280		1.128e-11		49.7618		3.21611		-40.8764		-37.6603		0.0621217
		11340		1.134e-11		50.5834		3.2692		-40.9295		-37.6603		0.0605771
		11400		1.14e-11		50.0744		3.23631		-40.8966		-37.6603		0.0599067
		11460		1.146e-11		49.1405		3.17595		-40.8362		-37.6603		0.0596789
		11520		1.152e-11		49.5962		3.2054		-40.8657		-37.6603		0.0590632
		11580		1.158e-11		50.7792		3.28186		-40.9421		-37.6603		0.0583287
		11640		1.164e-11		50.9549		3.29322		-40.9535		-37.6603		0.0584155
		11700		1.17e-11		50.0124		3.2323		-40.8926		-37.6603		0.0594655
		11760		1.176e-11		49.0926		3.17285		-40.8331		-37.6603		0.0606443
		11820		1.182e-11		49.2194		3.18105		-40.8413		-37.6603		0.0611978
		11880		1.188e-11		49.6092		3.20624		-40.8665		-37.6603		0.0612499
		11940		1.194e-11		50.6288		3.27214		-40.9324		-37.6603		0.0612212
		12000		1.2e-11		50.5965		3.27005		-40.9303		-37.6603		0.0620001
		12060		1.206e-11		48.6838		3.14643		-40.8067		-37.6603		0.0634432
		12120		1.212e-11		49.2518		3.18315		-40.8434		-37.6603		0.0640495
		12180		1.218e-11		48.9025		3.16057		-40.8208		-37.6603		0.064148
		12240		1.224e-11		48.1768		3.11367		-40.7739		-37.6603		0.063462
		12300		1.23e-11		49.9929		3.23104		-40.8913		-37.6603		0.0614382
		12360		1.236e-11		51.7859		3.34692		-41.0072		-37.6603		0.0597192
		12420		1.242e-11		49.7084		3.21265		-40.8729		-37.6603		0.0599049
		12480		1.248e-11		48.9797		3.16556		-40.8258		-37.6603		0.0604778
		12540		1.254e-11		51.0912		3.30203		-40.9623		-37.6603		0.0607357
		12600		1.26e-11		50.3073		3.25136		-40.9116		-37.6603		0.0622529
		12660		1.266e-11		47.5041		3.07019		-40.7304		-37.6603		0.0644266
		12720		1.272e-11		47.0772		3.0426		-40.7029		-37.6603		0.0648554
		12780		1.278e-11		49.1974		3.17963		-40.8399		-37.6603		0.0631594
		12840		1.284e-11		49.8928		3.22457		-40.8848		-37.6603		0.061082
		12900		1.29e-11		50.1065		3.23838		-40.8986		-37.6603		0.0593496
		12960		1.296e-11		51.5908		3.33432		-40.9946		-37.6603		0.0582389
		13020		1.302e-11		51.5214		3.32983		-40.9901		-37.6603		0.0588819
		13080		1.308e-11		48.1485		3.11184		-40.7721		-37.6603		0.0610638
		13140		1.314e-11		46.3378		2.99481		-40.6551		-37.6602		0.0619686
		13200		1.32e-11		50.3885		3.25661		-40.9169		-37.6603		0.0601289
		13260		1.326e-11		53.9935		3.4896		-41.1499		-37.6603		0.0588315
		13320		1.332e-11		50.7059		3.27712		-40.9374		-37.6603		0.0610983
		13380		1.338e-11		47.1803		3.04926		-40.7095		-37.6602		0.0643915
		13440		1.344e-11		48.0829		3.1076		-40.7679		-37.6603		0.0657198
		13500		1.35e-11		48.532		3.13662		-40.7969		-37.6603		0.0655929
		13560		1.356e-11		48.2862		3.12074		-40.781		-37.6603		0.0643668
		13620		1.362e-11		50.2186		3.24563		-40.9059		-37.6603		0.0619134
		13680		1.368e-11		51.7363		3.34372		-41.004		-37.6603		0.059912
		13740		1.374e-11		49.8482		3.22169		-40.8819		-37.6603		0.0595934
		13800		1.38e-11		49.5938		3.20525		-40.8655		-37.6603		0.0594879
		13860		1.386e-11		49.9723		3.22971		-40.89		-37.6603		0.0592654
		13920		1.392e-11		49.1516		3.17667		-40.8369		-37.6603		0.0591354
		13980		1.398e-11		49.9338		3.22722		-40.8875		-37.6603		0.0585317
		14040		1.404e-11		51.0273		3.2979		-40.9582		-37.6603		0.0581112
		14100		1.41e-11		51.2539		3.31254		-40.9728		-37.6603		0.0588229
		14160		1.416e-11		49.5975		3.20548		-40.8657		-37.6603		0.0607616
		14220		1.422e-11		48.0212		3.10361		-40.7639		-37.6603		0.062522
		14280		1.428e-11		48.6773		3.14601		-40.8063		-37.6603		0.0628821
		14340		1.434e-11		49.869		3.22303		-40.8833		-37.6603		0.0624557
		14400		1.44e-11		49.9711		3.22963		-40.8899		-37.6603		0.0622551
		14460		1.446e-11		49.9523		3.22842		-40.8887		-37.6603		0.0624692
		14520		1.452e-11		49.6109		3.20635		-40.8666		-37.6603		0.0632136
		14580		1.458e-11		49.1838		3.17875		-40.839		-37.6603		0.0641514
		14640		1.464e-11		49.3579		3.19		-40.8503		-37.6603		0.0648065
		14700		1.47e-11		48.1547		3.11224		-40.7725		-37.6603		0.065103
		14760		1.476e-11		48.1218		3.11011		-40.7704		-37.6603		0.0640594
		14820		1.482e-11		50.0387		3.234		-40.8943		-37.6603		0.0617318
		14880		1.488e-11		51.0914		3.30204		-40.9623		-37.6603		0.0596343
		14940		1.494e-11		50.8249		3.28481		-40.9451		-37.6603		0.0586258
		15000		1.5e-11		49.8375		3.22099		-40.8812		-37.6603		0.0584537
		15060		1.506e-11		49.3124		3.18706		-40.8473		-37.6603		0.0583657
		15120		1.512e-11		48.7245		3.14906		-40.8093		-37.6603		0.0578434
		15180		1.518e-11		51.2834		3.31445		-40.9747		-37.6603		0.0565567
		15240		1.524e-11		52.6509		3.40283		-41.0631		-37.6603		0.0564996
		15300		1.53e-11		49.6669		3.20997		-40.8702		-37.6603		0.0587763
		15360		1.536e-11		47.2609		3.05447		-40.7147		-37.6603		0.06106
		15420		1.542e-11		49.3447		3.18914		-40.8494		-37.6603		0.06142
		15480		1.548e-11		50.4563		3.26099		-40.9213		-37.6603		0.0614521
		15540		1.554e-11		48.9976		3.16671		-40.827		-37.6603		0.0621305
		15600		1.56e-11		49.5116		3.19993		-40.8602		-37.6603		0.0623565
		15660		1.566e-11		49.8789		3.22367		-40.8839		-37.6603		0.0624884
		15720		1.572e-11		48.4901		3.13391		-40.7942		-37.6603		0.0628018
		15780		1.578e-11		48.1437		3.11153		-40.7718		-37.6603		0.0621472
		15840		1.584e-11		49.4967		3.19897		-40.8592		-37.6603		0.0603144
		15900		1.59e-11		50.4004		3.25737		-40.9176		-37.6603		0.0585125
		15960		1.596e-11		51.1534		3.30604		-40.9663		-37.6603		0.057574
		16020		1.602e-11		50.5704		3.26836		-40.9286		-37.6603		0.0579657
		16080		1.608e-11		48.9818		3.1657		-40.826		-37.6603		0.0591351
		16140		1.614e-11		49.279		3.1849		-40.8452		-37.6603		0.0598793
		16200		1.62e-11		50.0196		3.23277		-40.893		-37.6603		0.0603682
		16260		1.626e-11		49.874		3.22336		-40.8836		-37.6603		0.0610931
		16320		1.632e-11		48.9467		3.16343		-40.8237		-37.6603		0.0618236
		16380		1.638e-11		48.5064		3.13497		-40.7952		-37.6603		0.0618785
		16440		1.644e-11		49.6849		3.21113		-40.8714		-37.6603		0.0609232
		16500		1.65e-11		51.1485		3.30573		-40.966		-37.6603		0.0599031
		16560		1.656e-11		49.4074		3.1932		-40.8535		-37.6603		0.0598609
		16620		1.662e-11		49.172		3.17799		-40.8382		-37.6603		0.0595083
		16680		1.668e-11		49.9741		3.22983		-40.8901		-37.6603		0.0586484
		16740		1.674e-11		50.1218		3.23937		-40.8996		-37.6603		0.058046
		16800		1.68e-11		50.0004		3.23152		-40.8918		-37.6603		0.0579343
		16860		1.686e-11		49.2832		3.18517		-40.8454		-37.6603		0.0581336
		16920		1.692e-11		49.5919		3.20512		-40.8654		-37.6603		0.058026
		16980		1.698e-11		50.9512		3.29298		-40.9532		-37.6603		0.0579382
		17040		1.704e-11		50.4322		3.25943		-40.9197		-37.6603		0.0589273
		17100		1.71e-11		48.2293		3.11706		-40.7773		-37.6603		0.0604655
		17160		1.716e-11		48.8726		3.15864		-40.8189		-37.6603		0.0607619
		17220		1.722e-11		50.7909		3.28261		-40.9429		-37.6603		0.0603158
		17280		1.728e-11		49.597		3.20545		-40.8657		-37.6603		0.0606706
		17340		1.734e-11		48.6654		3.14525		-40.8055		-37.6603		0.0608455
		17400		1.74e-11		50.9107		3.29036		-40.9506		-37.6603		0.0602006
		17460		1.746e-11		50.3752		3.25575		-40.916		-37.6603		0.0605763
		17520		1.752e-11		48.8305		3.15592		-40.8162		-37.6603		0.0616456
		17580		1.758e-11		49.017		3.16797		-40.8282		-37.6603		0.0620936
		17640		1.764e-11		49.6912		3.21154		-40.8718		-37.6603		0.0619606
		17700		1.77e-11		50.7699		3.28126		-40.9415		-37.6603		0.0617828
		17760		1.776e-11		50.3187		3.2521		-40.9124		-37.6603		0.0624169
		17820		1.782e-11		49.3953		3.19242		-40.8527		-37.6603		0.063572
		17880		1.788e-11		49.3658		3.19051		-40.8508		-37.6603		0.0645641
		17940		1.794e-11		47.3833		3.06238		-40.7226		-37.6603		0.0652143
		18000		1.8e-11		47.2077		3.05103		-40.7113		-37.6603		0.0639339
		18060		1.806e-11		50.1087		3.23853		-40.8988		-37.6603		0.0606852
		18120		1.812e-11		50.9088		3.29023		-40.9505		-37.6603		0.0578658
		18180		1.818e-11		51.1876		3.30825		-40.9685		-37.6603		0.0561237
		18240		1.824e-11		52.4717		3.39124		-41.0515		-37.6603		0.0556045
		18300		1.83e-11		51.0285		3.29797		-40.9582		-37.6603		0.0571753
		18360		1.836e-11		48.8526		3.15735		-40.8176		-37.6603		0.0596943
		18420		1.842e-11		47.7057		3.08322		-40.7435		-37.6603		0.0614051
		18480		1.848e-11		48.6432		3.14381		-40.8041		-37.6603		0.0613801
		18540		1.854e-11		50.2178		3.24557		-40.9058		-37.6603		0.0604231
		18600		1.86e-11		50.0436		3.23432		-40.8946		-37.6603		0.059807
		18660		1.866e-11		50.3794		3.25602		-40.9163		-37.6603		0.0595541
		18720		1.872e-11		49.8841		3.22401		-40.8843		-37.6603		0.0599559
		18780		1.878e-11		49.9458		3.228		-40.8883		-37.6603		0.060664
		18840		1.884e-11		49.5521		3.20255		-40.8628		-37.6603		0.0615019
		18900		1.89e-11		49.0605		3.17078		-40.831		-37.6603		0.0620871
		18960		1.896e-11		49.2345		3.18202		-40.8423		-37.6603		0.0621028
		19020		1.902e-11		49.8402		3.22117		-40.8814		-37.6603		0.0617856
		19080		1.908e-11		49.704		3.21237		-40.8726		-37.6603		0.0615748
		19140		1.914e-11		48.704		3.14774		-40.808		-37.6603		0.0611929
		19200		1.92e-11		49.0077		3.16737		-40.8276		-37.6603		0.0598468
		19260		1.926e-11		50.5862		3.26939		-40.9296		-37.6603		0.0579101
		19320		1.932e-11		50.9857		3.29521		-40.9555		-37.6603		0.0567482
		19380		1.938e-11		50.6961		3.27649		-40.9368		-37.6603		0.0568193
		19440		1.944e-11		49.8222		3.22001		-40.8803		-37.6603		0.0578032
		19500		1.95e-11		49.9981		3.23138		-40.8916		-37.6603		0.0589495
		19560		1.956e-11		48.9204		3.16173		-40.822		-37.6603		0.0601981
		19620		1.962e-11		48.7433		3.15028		-40.8105		-37.6603		0.060765
		19680		1.968e-11		49.5358		3.2015		-40.8618		-37.6603		0.0605818
		19740		1.974e-11		49.563		3.20326		-40.8635		-37.6603		0.0604314
		19800		1.98e-11		49.3969		3.19252		-40.8528		-37.6603		0.0603118
		19860		1.986e-11		50.2816		3.2497		-40.91		-37.6603		0.0599654
		19920		1.992e-11		50.6313		3.2723		-40.9326		-37.6603		0.0600097
		19980		1.998e-11		49.0368		3.16925		-40.8295		-37.6603		0.0606077
		20040		2.004e-11		49.5906		3.20504		-40.8653		-37.6603		0.0605194
		20100		2.01e-11		51.7906		3.34722		-41.0075		-37.6603		0.0602986
		20160		2.016e-11		51.3885		3.32124		-40.9815		-37.6603		0.0618072
		20220		2.022e-11		48.1756		3.11359		-40.7738		-37.6603		0.0647506
		20280		2.028e-11		45.6033		2.94734		-40.6076		-37.6603		0.0664535
		20340		2.034e-11		48.0656		3.10648		-40.7667		-37.6603		0.0649092
		20400		2.04e-11		50.6427		3.27304		-40.9333		-37.6603		0.0621346
		20460		2.046e-11		50.175		3.24281		-40.9031		-37.6603		0.0603044
		20520		2.052e-11		50.1117		3.23872		-40.899		-37.6603		0.0591015
		20580		2.058e-11		50.7748		3.28158		-40.9418		-37.6603		0.0584206
		20640		2.064e-11		50.5432		3.26661		-40.9269		-37.6603		0.0587692
		20700		2.07e-11		49.8729		3.22329		-40.8835		-37.6603		0.0599737
		20760		2.076e-11		48.49		3.13391		-40.7942		-37.6603		0.0613776
		20820		2.082e-11		48.0468		3.10527		-40.7655		-37.6603		0.0616927
		20880		2.088e-11		50.2027		3.2446		-40.9049		-37.6603		0.060586
		20940		2.094e-11		52.0784		3.36583		-41.0261		-37.6603		0.0598758
		21000		2.1e-11		51.9666		3.3586		-41.0189		-37.6603		0.0611655
		21060		2.106e-11		50.0187		3.23271		-40.893		-37.6603		0.0643643
		21120		2.112e-11		47.952		3.09913		-40.7594		-37.6603		0.0678396
		21180		2.118e-11		47.4372		3.06586		-40.7261		-37.6603		0.0698689
		21240		2.124e-11		47.6804		3.08159		-40.7418		-37.6603		0.0699616
		21300		2.13e-11		48.623		3.1425		-40.8028		-37.6603		0.0683145
		21360		2.136e-11		50.043		3.23428		-40.8945		-37.6603		0.0657876
		21420		2.142e-11		50.5777		3.26883		-40.9291		-37.6603		0.063622
		21480		2.148e-11		50.3724		3.25557		-40.9158		-37.6603		0.0622774
		21540		2.154e-11		49.8767		3.22353		-40.8838		-37.6603		0.0615064
		21600		2.16e-11		49.3142		3.18718		-40.8474		-37.6603		0.0607616
