		timesteps		t		Temperature		Kin		Pot		TotalE
		7200		71.8391		1.33138		998.537		-3333.14		-2334.6
		7300		72.8369		1.38405		1038.04		-3372.64		-2334.6
		7400		73.8346		1.34831		1011.23		-3345.83		-2334.6
		7500		74.8324		1.3426		1006.95		-3341.56		-2334.6
		7600		75.8302		1.33529		1001.47		-3336.07		-2334.6
		7700		76.8279		1.34361		1007.71		-3342.31		-2334.6
		7800		77.8257		1.35937		1019.53		-3354.13		-2334.6
		7900		78.8235		1.32341		992.556		-3327.16		-2334.6
		8000		79.8212		1.3666		1024.95		-3359.55		-2334.6
		8100		80.819		1.34725		1010.44		-3345.04		-2334.6
		8200		81.8168		1.27348		955.11		-3289.71		-2334.6
		8300		82.8145		1.39831		1048.73		-3383.33		-2334.6
		8400		83.8123		1.389		1041.75		-3376.35		-2334.6
		8500		84.8101		1.33537		1001.53		-3336.13		-2334.6
		8600		85.8078		1.37976		1034.82		-3369.43		-2334.6
		8700		86.8056		1.29353		970.148		-3304.75		-2334.6
		8800		87.8034		1.35338		1015.04		-3349.64		-2334.6
		8900		88.8011		1.35066		1012.99		-3347.59		-2334.6
		9000		89.7989		1.35123		1013.42		-3348.02		-2334.6
		9100		90.7966		1.33041		997.81		-3332.41		-2334.6
		9200		91.7944		1.35114		1013.35		-3347.95		-2334.6
		9300		92.7922		1.32022		990.164		-3324.77		-2334.6
		9400		93.7899		1.33043		997.824		-3332.42		-2334.6
		9500		94.7877		1.39		1042.5		-3377.11		-2334.6
		9600		95.7855		1.31735		988.013		-3322.61		-2334.6
		9700		96.7832		1.34926		1011.94		-3346.55		-2334.6
		9800		97.781		1.35138		1013.53		-3348.14		-2334.6
		9900		98.7788		1.40644		1054.83		-3389.43		-2334.6
