		timesteps		t		Temperature		Kin		Pot		TotalE		MSD
		2200		21.9508		2.75273		2064.55		-2416.07		-351.524		0.49128
		2250		22.4497		2.80077		2100.57		-2452.09		-351.521		0.49197
		2300		22.9486		2.78131		2085.98		-2437.5		-351.522		0.495082
		2350		23.4475		2.70075		2025.56		-2377.08		-351.52		0.500039
		2400		23.9464		2.7681		2076.07		-2427.6		-351.526		0.501805
		2450		24.4453		2.74702		2060.27		-2411.8		-351.53		0.50368
		2500		24.9441		2.67947		2009.6		-2361.12		-351.522		0.502876
		2550		25.443		2.78611		2089.58		-2441.11		-351.526		0.496911
		2600		25.9419		2.76201		2071.51		-2423.02		-351.519		0.493941
		2650		26.4408		2.80838		2106.28		-2457.81		-351.524		0.492543
		2700		26.9397		2.82993		2122.45		-2473.98		-351.528		0.49648
		2750		27.4385		2.66675		2000.06		-2351.58		-351.52		0.507468
		2800		27.9374		2.64044		1980.33		-2331.84		-351.515		0.512549
		2850		28.4363		2.81037		2107.77		-2459.3		-351.527		0.50907
		2900		28.9352		2.7553		2066.48		-2418		-351.521		0.510757
		2950		29.4341		2.70812		2031.09		-2382.61		-351.521		0.515968
		3000		29.933		2.74581		2059.35		-2410.88		-351.528		0.520285
		3050		30.4318		2.82874		2121.56		-2473.09		-351.528		0.524203
		3100		30.9307		2.80887		2106.65		-2458.17		-351.518		0.53345
		3150		31.4296		2.82324		2117.43		-2468.95		-351.523		0.548229
		3200		31.9285		2.6642		1998.15		-2349.68		-351.525		0.569298
		3250		32.4274		2.62384		1967.88		-2319.4		-351.526		0.583797
		3300		32.9263		2.68516		2013.87		-2365.39		-351.517		0.588289
		3350		33.4251		2.75678		2067.58		-2419.11		-351.524		0.589565
		3400		33.924		2.74213		2056.6		-2408.12		-351.524		0.592214
		3450		34.4229		2.72006		2040.05		-2391.57		-351.521		0.594196
		3500		34.9218		2.71005		2032.54		-2384.06		-351.52		0.594965
		3550		35.4207		2.69759		2023.2		-2374.72		-351.527		0.595483
		3600		35.9196		2.64808		1986.06		-2337.58		-351.525		0.592902
		3650		36.4184		2.80176		2101.32		-2452.86		-351.533		0.584716
		3700		36.9173		2.8079		2105.92		-2457.44		-351.521		0.581442
		3750		37.4162		2.76345		2072.58		-2424.11		-351.524		0.584648
		3800		37.9151		2.74932		2061.99		-2413.52		-351.523		0.588373
		3850		38.414		2.74245		2056.84		-2408.36		-351.525		0.590171
		3900		38.9128		2.68867		2016.51		-2368.03		-351.519		0.589764
		3950		39.4117		2.76153		2071.14		-2422.67		-351.525		0.584332
		4000		39.9106		2.7963		2097.22		-2448.74		-351.519		0.579901
		4050		40.4095		2.83297		2124.73		-2476.26		-351.529		0.580942
		4100		40.9084		2.67362		2005.22		-2356.73		-351.517		0.587907
		4150		41.4073		2.71366		2035.24		-2386.77		-351.525		0.590365
		4200		41.9061		2.71117		2033.38		-2384.91		-351.531		0.590081
		4250		42.405		2.62971		1972.28		-2323.8		-351.519		0.586159
		4300		42.9039		2.76696		2075.22		-2426.75		-351.523		0.575267
		4350		43.4028		2.74048		2055.36		-2406.88		-351.517		0.567559
		4400		43.9017		2.72387		2042.9		-2394.43		-351.523		0.563055
		4450		44.4006		2.68192		2011.44		-2362.96		-351.522		0.559275
		4500		44.8994		2.7066		2029.95		-2381.48		-351.524		0.553083
		4550		45.3983		2.80821		2106.16		-2457.69		-351.526		0.547095
		4600		45.8972		2.73222		2049.16		-2400.69		-351.527		0.54789
		4650		46.3961		2.62629		1969.72		-2321.24		-351.518		0.5496
		4700		46.895		2.75311		2064.83		-2416.36		-351.528		0.544624
		4750		47.3939		2.74028		2055.21		-2406.73		-351.52		0.539326
		4800		47.8927		2.77085		2078.13		-2429.66		-351.528		0.533466
		4850		48.3916		2.70409		2028.07		-2379.59		-351.518		0.527911
		4900		48.8905		2.77519		2081.39		-2432.92		-351.526		0.523383
		4950		49.3894		2.7057		2029.28		-2380.8		-351.521		0.523125
		5000		49.8883		2.70159		2026.19		-2377.71		-351.519		0.519473
		5050		50.3872		2.82756		2120.67		-2472.2		-351.531		0.510375
		5100		50.886		2.77663		2082.47		-2433.99		-351.52		0.50423
		5150		51.3849		2.73783		2053.37		-2404.89		-351.521		0.500883
		5200		51.8838		2.7021		2026.57		-2378.1		-351.523		0.499605
		5250		52.3827		2.75499		2066.24		-2417.77		-351.524		0.499387
		5300		52.8816		2.74688		2060.16		-2411.68		-351.52		0.503821
		5350		53.3804		2.71688		2037.66		-2389.18		-351.523		0.514188
		5400		53.8793		2.67138		2003.53		-2355.05		-351.52		0.52922
		5450		54.3782		2.62913		1971.84		-2323.36		-351.52		0.546592
		5500		54.8771		2.59856		1948.92		-2300.44		-351.52		0.563313
		5550		55.376		2.64815		1986.11		-2337.64		-351.526		0.576724
		5600		55.8749		2.64487		1983.65		-2335.17		-351.517		0.589586
		5650		56.3737		2.79511		2096.33		-2447.86		-351.527		0.602016
		5700		56.8726		2.83533		2126.5		-2478.03		-351.526		0.618743
		5750		57.3715		2.76659		2074.94		-2426.46		-351.52		0.6361
		5800		57.8704		2.69969		2024.77		-2376.29		-351.522		0.655191
		5850		58.3693		2.61591		1961.93		-2313.45		-351.517		0.675421
		5900		58.8682		2.73675		2052.57		-2404.1		-351.53		0.693561
		5950		59.367		2.68993		2017.44		-2368.96		-351.519		0.71492
		6000		59.8659		2.70806		2031.05		-2382.57		-351.523		0.735603
		6050		60.3648		2.72331		2042.48		-2394.01		-351.527		0.756187
		6100		60.8637		2.70443		2028.32		-2379.84		-351.52		0.773685
		6150		61.3626		2.69089		2018.16		-2369.68		-351.518		0.783771
		6200		61.8615		2.72153		2041.15		-2392.67		-351.53		0.790036
		6250		62.3603		2.54889		1911.67		-2263.18		-351.51		0.795384
		6300		62.8592		2.62652		1969.89		-2321.41		-351.524		0.791446
		6350		63.3581		2.66078		1995.59		-2347.11		-351.524		0.783192
		6400		63.857		2.64334		1982.51		-2334.03		-351.52		0.772762
		6450		64.3559		2.68083		2010.62		-2362.15		-351.53		0.761618
		6500		64.8547		2.58653		1939.9		-2291.41		-351.514		0.754107
		6550		65.3536		2.70724		2030.43		-2381.96		-351.528		0.747012
		6600		65.8525		2.68691		2015.19		-2366.71		-351.525		0.745227
		6650		66.3514		2.69596		2021.97		-2373.5		-351.523		0.743097
		6700		66.8503		2.7547		2066.03		-2417.55		-351.525		0.741432
		6750		67.3492		2.63424		1975.68		-2327.2		-351.518		0.744868
		6800		67.848		2.64414		1983.1		-2334.63		-351.525		0.742162
		6850		68.3469		2.64153		1981.15		-2332.67		-351.52		0.732185
		6900		68.8458		2.68961		2017.21		-2368.73		-351.522		0.718829
		6950		69.3447		2.70441		2028.31		-2379.83		-351.522		0.705862
		7000		69.8436		2.74382		2057.86		-2409.39		-351.524		0.695949
		7050		70.3425		2.73573		2051.8		-2403.32		-351.521		0.68948
		7100		70.8413		2.75463		2065.97		-2417.5		-351.53		0.683195
		7150		71.3402		2.74589		2059.42		-2410.94		-351.523		0.681199
		7200		71.8391		2.67632		2007.24		-2358.76		-351.519		0.684312
		7250		72.338		2.6099		1957.42		-2308.95		-351.522		0.687679
		7300		72.8369		2.60767		1955.75		-2307.27		-351.52		0.686506
		7350		73.3358		2.64827		1986.21		-2337.72		-351.519		0.684064
		7400		73.8346		2.6794		2009.55		-2361.08		-351.526		0.6825
		7450		74.3335		2.65938		1994.53		-2346.06		-351.526		0.68027
		7500		74.8324		2.66537		1999.03		-2350.54		-351.516		0.675837
		7550		75.3313		2.80043		2100.33		-2451.85		-351.522		0.668669
		7600		75.8302		2.82055		2115.41		-2466.94		-351.525		0.664469
		7650		76.329		2.75672		2067.54		-2419.06		-351.517		0.664696
		7700		76.8279		2.81448		2110.86		-2462.38		-351.525		0.66458
		7750		77.3268		2.70368		2027.76		-2379.27		-351.515		0.668103
		7800		77.8257		2.72813		2046.09		-2397.62		-351.526		0.675853
		7850		78.3246		2.74772		2060.79		-2412.31		-351.521		0.68863
		7900		78.8235		2.75376		2065.32		-2416.84		-351.525		0.705807
		7950		79.3223		2.66027		1995.2		-2346.72		-351.522		0.721173
		8000		79.8212		2.62538		1969.03		-2320.55		-351.517		0.721068
		8050		80.3201		2.72081		2040.61		-2392.13		-351.522		0.708577
		8100		80.819		2.80431		2103.24		-2454.75		-351.519		0.698085
		8150		81.3179		2.8608		2145.6		-2497.13		-351.528		0.698051
		8200		81.8168		2.75021		2062.66		-2414.18		-351.522		0.713528
		8250		82.3156		2.69385		2020.39		-2371.91		-351.522		0.734629
		8300		82.8145		2.61289		1959.67		-2311.19		-351.525		0.75318
		8350		83.3134		2.54703		1910.28		-2261.79		-351.519		0.76303
		8400		83.8123		2.70021		2025.16		-2376.69		-351.53		0.759042
		8450		84.3112		2.70319		2027.39		-2378.91		-351.524		0.755381
		8500		84.8101		2.67249		2004.37		-2355.89		-351.521		0.755126
		8550		85.3089		2.65541		1991.56		-2343.08		-351.526		0.755852
		8600		85.8078		2.65735		1993.01		-2344.53		-351.517		0.755944
		8650		86.3067		2.77123		2078.42		-2429.95		-351.524		0.754702
		8700		86.8056		2.69107		2018.31		-2369.83		-351.521		0.760189
		8750		87.3045		2.65312		1989.84		-2341.36		-351.52		0.768606
		8800		87.8034		2.6781		2008.57		-2360.09		-351.52		0.773771
		8850		88.3022		2.71263		2034.47		-2386		-351.524		0.775884
		8900		88.8011		2.62298		1967.24		-2318.75		-351.517		0.779575
		8950		89.3		2.72225		2041.68		-2393.21		-351.53		0.783134
		9000		89.7989		2.71848		2038.86		-2390.39		-351.527		0.791845
		9050		90.2978		2.6874		2015.55		-2367.07		-351.521		0.804339
		9100		90.7966		2.67425		2005.69		-2357.21		-351.519		0.815763
		9150		91.2955		2.70201		2026.51		-2378.03		-351.522		0.822318
		9200		91.7944		2.71329		2034.97		-2386.5		-351.524		0.824491
		9250		92.2933		2.67527		2006.45		-2357.98		-351.522		0.827354
		9300		92.7922		2.59478		1946.09		-2297.6		-351.515		0.830975
		9350		93.2911		2.60523		1953.92		-2305.44		-351.52		0.82944
		9400		93.7899		2.66295		1997.21		-2348.73		-351.525		0.825621
		9450		94.2888		2.58317		1937.38		-2288.89		-351.515		0.826613
		9500		94.7877		2.66464		1998.48		-2350.01		-351.526		0.826046
		9550		95.2866		2.7086		2031.45		-2382.98		-351.53		0.824998
		9600		95.7855		2.64279		1982.09		-2333.61		-351.518		0.824851
		9650		96.2844		2.67453		2005.9		-2357.42		-351.525		0.827004
		9700		96.7832		2.64922		1986.92		-2338.44		-351.525		0.832862
		9750		97.2821		2.62059		1965.44		-2316.97		-351.524		0.840303
		9800		97.781		2.60449		1953.37		-2304.89		-351.521		0.847422
		9850		98.2799		2.72504		2043.78		-2395.31		-351.533		0.853695
		9900		98.7788		2.53794		1903.45		-2254.96		-351.511		0.86526
		9950		99.2777		2.62244		1966.83		-2318.35		-351.522		0.870204
		10000		99.7765		2.70642		2029.82		-2381.34		-351.521		0.870276
		10050		100.275		2.70758		2030.68		-2382.21		-351.523		0.871746
		10100		100.774		2.6144		1960.8		-2312.32		-351.517		0.876026
		10150		101.273		2.70278		2027.09		-2378.61		-351.526		0.880163
		10200		101.772		2.6963		2022.23		-2373.75		-351.522		0.891326
		10250		102.271		2.58889		1941.66		-2293.18		-351.52		0.906373
		10300		102.77		2.59422		1945.67		-2297.19		-351.524		0.916976
		10350		103.269		2.6111		1958.32		-2309.84		-351.519		0.922308
		10400		103.768		2.68788		2015.91		-2367.43		-351.52		0.92657
		10450		104.266		2.70606		2029.55		-2381.07		-351.523		0.939175
		10500		104.765		2.55607		1917.05		-2268.58		-351.531		0.964064
		10550		105.264		2.39485		1796.14		-2147.66		-351.521		0.983427
		10600		105.763		2.51968		1889.76		-2241.28		-351.519		0.983782
		10650		106.262		2.70583		2029.37		-2380.9		-351.529		0.980816
		10700		106.761		2.66338		1997.53		-2349.05		-351.517		0.989631
		10750		107.26		2.61127		1958.45		-2309.97		-351.52		1.00669
		10800		107.759		2.53733		1903		-2254.52		-351.52		1.02976
		10850		108.258		2.51696		1887.72		-2239.24		-351.521		1.05508
		10900		108.756		2.53909		1904.32		-2255.84		-351.524		1.07673
		10950		109.255		2.47088		1853.16		-2204.68		-351.521		1.08881
		11000		109.754		2.50488		1878.66		-2230.18		-351.52		1.09304
		11050		110.253		2.55		1912.5		-2264.03		-351.527		1.09663
		11100		110.752		2.45713		1842.84		-2194.36		-351.519		1.10352
		11150		111.251		2.52365		1892.74		-2244.26		-351.522		1.10642
		11200		111.75		2.6082		1956.15		-2307.67		-351.526		1.10584
		11250		112.249		2.59597		1946.98		-2298.5		-351.521		1.10723
		11300		112.747		2.60931		1956.98		-2308.5		-351.517		1.11239
		11350		113.246		2.65036		1987.77		-2339.29		-351.523		1.12004
		11400		113.745		2.54691		1910.18		-2261.7		-351.519		1.1324
		11450		114.244		2.57895		1934.21		-2285.73		-351.518		1.14538
		11500		114.743		2.69211		2019.08		-2370.6		-351.521		1.16023
		11550		115.242		2.6493		1986.98		-2338.5		-351.519		1.18432
		11600		115.741		2.65061		1987.96		-2339.48		-351.522		1.21198
		11650		116.24		2.62149		1966.12		-2317.64		-351.521		1.24279
		11700		116.739		2.54617		1909.62		-2261.15		-351.521		1.27494
		11750		117.237		2.52183		1891.38		-2242.91		-351.53		1.303
		11800		117.736		2.49525		1871.43		-2222.96		-351.524		1.32902
		11850		118.235		2.51722		1887.92		-2239.44		-351.521		1.35277
		11900		118.734		2.52826		1896.19		-2247.71		-351.521		1.37546
		11950		119.233		2.55057		1912.93		-2264.46		-351.525		1.39559
		12000		119.732		2.50547		1879.1		-2230.62		-351.521		1.41812
		12050		120.231		2.48549		1864.12		-2215.63		-351.517		1.44009
		12100		120.73		2.57349		1930.12		-2281.64		-351.526		1.45592
		12150		121.228		2.59039		1942.79		-2294.31		-351.522		1.46428
		12200		121.727		2.59678		1947.59		-2299.1		-351.517		1.46952
		12250		122.226		2.59991		1949.93		-2301.45		-351.523		1.48012
		12300		122.725		2.602		1951.5		-2303.02		-351.522		1.50024
		12350		123.224		2.62971		1972.28		-2323.81		-351.527		1.53198
		12400		123.723		2.45597		1841.98		-2193.49		-351.515		1.57032
		12450		124.222		2.54252		1906.89		-2258.41		-351.521		1.59942
		12500		124.721		2.59732		1947.99		-2299.51		-351.519		1.62883
		12550		125.22		2.52249		1891.86		-2243.38		-351.519		1.6621
		12600		125.718		2.55657		1917.42		-2268.95		-351.525		1.69236
		12650		126.217		2.58429		1938.22		-2289.74		-351.52		1.72106
		12700		126.716		2.63502		1976.27		-2327.79		-351.525		1.75261
		12750		127.215		2.55091		1913.19		-2264.71		-351.522		1.79551
		12800		127.714		2.42992		1822.44		-2173.96		-351.521		1.85042
		12850		128.213		2.43673		1827.55		-2179.07		-351.522		1.90463
		12900		128.712		2.53683		1902.62		-2254.15		-351.524		1.95216
		12950		129.211		2.44548		1834.11		-2185.62		-351.515		1.99626
		13000		129.709		2.49743		1873.07		-2224.6		-351.525		2.02995
		13050		130.208		2.44343		1832.57		-2184.08		-351.514		2.06279
		13100		130.707		2.4659		1849.42		-2200.95		-351.527		2.09463
		13150		131.206		2.37567		1781.75		-2133.28		-351.522		2.12246
		13200		131.705		2.32493		1743.7		-2095.22		-351.519		2.13868
		13250		132.204		2.38765		1790.74		-2142.27		-351.53		2.14984
		13300		132.703		2.39552		1796.64		-2148.16		-351.521		2.16744
		13350		133.202		2.44229		1831.72		-2183.25		-351.525		2.186
		13400		133.701		2.41608		1812.06		-2163.58		-351.521		2.20506
		13450		134.199		2.49949		1874.62		-2226.14		-351.526		2.23043
		13500		134.698		2.42735		1820.51		-2172.03		-351.517		2.26957
		13550		135.197		2.46431		1848.23		-2199.76		-351.529		2.31728
		13600		135.696		2.41371		1810.28		-2161.8		-351.519		2.37156
		13650		136.195		2.4498		1837.35		-2188.87		-351.524		2.42227
		13700		136.694		2.32464		1743.48		-2095		-351.516		2.47463
		13750		137.193		2.34856		1761.42		-2112.95		-351.527		2.52808
		13800		137.692		2.37004		1777.53		-2129.06		-351.527		2.57419
		13850		138.191		2.40378		1802.84		-2154.36		-351.524		2.61283
		13900		138.689		2.38727		1790.46		-2141.98		-351.522		2.65292
		13950		139.188		2.32392		1742.94		-2094.46		-351.515		2.69322
		14000		139.687		2.41586		1811.89		-2163.42		-351.526		2.72217
		14050		140.186		2.44479		1833.59		-2185.12		-351.523		2.75086
		14100		140.685		2.42098		1815.73		-2167.25		-351.519		2.78703
		14150		141.184		2.43741		1828.05		-2179.58		-351.528		2.82995
		14200		141.683		2.3441		1758.08		-2109.6		-351.519		2.87249
		14250		142.182		2.33765		1753.24		-2104.76		-351.521		2.91573
		14300		142.68		2.42215		1816.62		-2168.14		-351.52		2.97086
		14350		143.179		2.52359		1892.7		-2244.22		-351.523		3.03661
		14400		143.678		2.43771		1828.29		-2179.81		-351.524		3.11677
		14450		144.177		2.28707		1715.3		-2066.82		-351.515		3.1926
		14500		144.676		2.38481		1788.61		-2140.13		-351.523		3.24576
		14550		145.175		2.39741		1798.06		-2149.58		-351.521		3.29752
		14600		145.674		2.36379		1772.84		-2124.36		-351.52		3.35575
		14650		146.173		2.35599		1766.99		-2118.51		-351.524		3.41655
		14700		146.672		2.30899		1731.74		-2083.26		-351.518		3.46943
		14750		147.17		2.3294		1747.05		-2098.58		-351.527		3.50987
		14800		147.669		2.23786		1678.4		-2029.92		-351.52		3.53413
		14850		148.168		2.28282		1712.12		-2063.64		-351.52		3.54575
		14900		148.667		2.33328		1749.96		-2101.48		-351.518		3.55191
		14950		149.166		2.40778		1805.84		-2157.36		-351.522		3.5472
		15000		149.665		2.44509		1833.82		-2185.34		-351.518		3.54444
		15050		150.164		2.48786		1865.9		-2217.43		-351.528		3.56778
		15100		150.663		2.38393		1787.94		-2139.46		-351.518		3.6288
		15150		151.161		2.3434		1757.55		-2109.07		-351.521		3.70465
		15200		151.66		2.31875		1739.06		-2090.59		-351.523		3.77046
		15250		152.159		2.27955		1709.67		-2061.18		-351.515		3.82553
		15300		152.658		2.39561		1796.71		-2148.23		-351.525		3.87669
		15350		153.157		2.38068		1785.51		-2137.03		-351.519		3.93686
		15400		153.656		2.35686		1767.64		-2119.16		-351.519		4.00119
		15450		154.155		2.37942		1784.57		-2136.09		-351.522		4.05211
		15500		154.654		2.3359		1751.92		-2103.44		-351.517		4.07839
		15550		155.153		2.36361		1772.7		-2124.23		-351.526		4.088
		15600		155.651		2.39673		1797.54		-2149.07		-351.521		4.10153
		15650		156.15		2.37141		1778.56		-2130.08		-351.523		4.13193
		15700		156.649		2.23703		1677.77		-2029.29		-351.519		4.173
		15750		157.148		2.23967		1679.75		-2031.27		-351.516		4.20972
		15800		157.647		2.37663		1782.47		-2133.99		-351.518		4.2384
		15850		158.146		2.50536		1879.02		-2230.54		-351.525		4.26929
		15900		158.645		2.39485		1796.14		-2147.66		-351.518		4.31578
		15950		159.144		2.37194		1778.95		-2130.47		-351.522		4.37195
		16000		159.642		2.35571		1766.78		-2118.3		-351.52		4.44174
		16050		160.141		2.35855		1768.91		-2120.43		-351.52		4.52906
		16100		160.64		2.40494		1803.71		-2155.23		-351.523		4.62527
		16150		161.139		2.29824		1723.68		-2075.2		-351.518		4.73578
		16200		161.638		2.28571		1714.28		-2065.79		-351.511		4.85612
		16250		162.137		2.45007		1837.55		-2189.08		-351.528		4.97534
		16300		162.636		2.37702		1782.77		-2134.29		-351.52		5.09131
		16350		163.135		2.31199		1733.99		-2085.52		-351.523		5.19855
		16400		163.634		2.2531		1689.83		-2041.35		-351.522		5.28805
		16450		164.132		2.28242		1711.81		-2063.34		-351.523		5.35323
		16500		164.631		2.26148		1696.11		-2047.62		-351.516		5.40128
		16550		165.13		2.38075		1785.57		-2137.1		-351.533		5.44124
		16600		165.629		2.29001		1717.51		-2069.02		-351.514		5.4763
		16650		166.128		2.36484		1773.63		-2125.15		-351.523		5.49153
		16700		166.627		2.3734		1780.05		-2131.57		-351.522		5.48821
		16750		167.126		2.30437		1728.28		-2079.79		-351.516		5.4748
		16800		167.625		2.31112		1733.34		-2084.86		-351.522		5.47344
		16850		168.123		2.22485		1668.64		-2020.15		-351.514		5.48332
		16900		168.622		2.24285		1682.14		-2033.66		-351.523		5.50944
		16950		169.121		2.31516		1736.37		-2087.9		-351.526		5.54035
		17000		169.62		2.32729		1745.47		-2096.99		-351.521		5.56917
		17050		170.119		2.2997		1724.77		-2076.29		-351.517		5.59315
		17100		170.618		2.3394		1754.55		-2106.08		-351.525		5.61301
		17150		171.117		2.35165		1763.74		-2115.26		-351.524		5.64427
		17200		171.616		2.3596		1769.7		-2121.22		-351.524		5.68087
		17250		172.115		2.30344		1727.58		-2079.1		-351.519		5.70793
		17300		172.613		2.38941		1792.06		-2143.58		-351.525		5.74255
		17350		173.112		2.36635		1774.76		-2126.29		-351.523		5.79417
		17400		173.611		2.25894		1694.2		-2045.72		-351.517		5.85499
		17450		174.11		2.30336		1727.52		-2079.04		-351.523		5.91862
		17500		174.609		2.34689		1760.17		-2111.69		-351.523		5.97626
		17550		175.108		2.35022		1762.67		-2114.18		-351.518		6.04819
		17600		175.607		2.36636		1774.77		-2126.29		-351.519		6.14734
		17650		176.106		2.34838		1761.29		-2112.81		-351.523		6.24998
		17700		176.604		2.2964		1722.3		-2073.82		-351.519		6.33708
		17750		177.103		2.34767		1760.75		-2112.27		-351.521		6.41481
		17800		177.602		2.35725		1767.94		-2119.46		-351.518		6.50255
		17850		178.101		2.40407		1803.06		-2154.58		-351.526		6.60725
		17900		178.6		2.34627		1759.7		-2111.22		-351.52		6.71239
		17950		179.099		2.29799		1723.49		-2075.01		-351.523		6.78894
		18000		179.598		2.23303		1674.77		-2026.29		-351.518		6.82893
		18050		180.097		2.32193		1741.45		-2092.97		-351.524		6.84546
		18100		180.596		2.30083		1725.63		-2077.15		-351.522		6.87322
		18150		181.094		2.28074		1710.55		-2062.07		-351.52		6.91702
		18200		181.593		2.33224		1749.18		-2100.7		-351.523		6.96745
		18250		182.092		2.30725		1730.43		-2081.95		-351.519		7.03637
		18300		182.591		2.37133		1778.5		-2130.02		-351.521		7.13367
		18350		183.09		2.39731		1797.98		-2149.5		-351.518		7.2413
		18400		183.589		2.42576		1819.32		-2170.84		-351.518		7.35099
		18450		184.088		2.46335		1847.52		-2199.04		-351.521		7.48032
		18500		184.587		2.44713		1835.35		-2186.87		-351.52		7.62267
		18550		185.085		2.39549		1796.62		-2148.14		-351.516		7.75358
		18600		185.584		2.42483		1818.62		-2170.15		-351.524		7.87362
		18650		186.083		2.39641		1797.31		-2148.83		-351.517		8.00425
		18700		186.582		2.40868		1806.51		-2158.04		-351.522		8.15784
		18750		187.081		2.41257		1809.43		-2160.95		-351.522		8.31858
		18800		187.58		2.37247		1779.35		-2130.88		-351.522		8.46289
		18850		188.079		2.25388		1690.41		-2041.93		-351.523		8.58121
		18900		188.578		2.20279		1652.09		-2003.61		-351.515		8.67301
		18950		189.077		2.39377		1795.33		-2146.85		-351.526		8.74575
		19000		189.575		2.41969		1814.77		-2166.29		-351.516		8.80421
		19050		190.074		2.40157		1801.18		-2152.7		-351.522		8.85106
		19100		190.573		2.29755		1723.16		-2074.68		-351.515		8.90494
		19150		191.072		2.32452		1743.39		-2094.91		-351.523		8.96239
		19200		191.571		2.33786		1753.39		-2104.92		-351.523		9.01537
		19250		192.07		2.32462		1743.47		-2094.99		-351.52		9.07394
		19300		192.569		2.34773		1760.8		-2112.32		-351.522		9.14093
		19350		193.068		2.37241		1779.3		-2130.83		-351.523		9.20071
		19400		193.566		2.30737		1730.53		-2082.05		-351.523		9.231
		19450		194.065		2.32145		1741.09		-2092.61		-351.521		9.25455
		19500		194.564		2.42639		1819.79		-2171.31		-351.521		9.304
		19550		195.063		2.3861		1789.57		-2141.09		-351.519		9.39732
		19600		195.562		2.32641		1744.81		-2096.33		-351.521		9.51659
		19650		196.061		2.29896		1724.22		-2075.74		-351.519		9.62277
		19700		196.56		2.32464		1743.48		-2095.01		-351.527		9.7011
		19750		197.059		2.34661		1759.96		-2111.48		-351.525		9.75364
		19800		197.558		2.35027		1762.7		-2114.23		-351.521		9.79891
		19850		198.056		2.31607		1737.05		-2088.57		-351.52		9.85621
		19900		198.555		2.35513		1766.35		-2117.87		-351.522		9.93192
		19950		199.054		2.36277		1772.07		-2123.6		-351.523		10.0249
		20000		199.553		2.31631		1737.23		-2088.76		-351.527		10.1378
		20050		200.052		2.29858		1723.93		-2075.46		-351.524		10.2544
		20100		200.551		2.35448		1765.86		-2117.38		-351.521		10.3691
		20150		201.05		2.4305		1822.88		-2174.4		-351.52		10.4761
		20200		201.549		2.46427		1848.21		-2199.73		-351.521		10.5842
