		timesteps		t		Temperature		Kin		Pot		TotalE		MSD
		8900		88.8011		2.82824		2121.18		-1744.42		376.767		14.9263
		8950		89.3		2.89322		2169.92		-1793.15		376.765		15.051
		9000		89.7989		2.97215		2229.11		-1852.36		376.754		15.172
		9050		90.2978		2.82		2115		-1738.23		376.771		15.3171
		9100		90.7966		2.86551		2149.13		-1772.38		376.757		15.4512
		9150		91.2955		2.84163		2131.22		-1754.46		376.763		15.5573
		9200		91.7944		2.85319		2139.89		-1763.13		376.762		15.6602
		9250		92.2933		2.86474		2148.56		-1771.8		376.762		15.7584
		9300		92.7922		2.87338		2155.04		-1778.27		376.768		15.8606
		9350		93.2911		2.89917		2174.38		-1797.62		376.755		16.004
		9400		93.7899		2.73351		2050.13		-1673.37		376.767		16.145
		9450		94.2888		2.72141		2041.06		-1664.3		376.757		16.2174
		9500		94.7877		2.84364		2132.73		-1755.98		376.755		16.2133
		9550		95.2866		2.80099		2100.74		-1723.97		376.774		16.1831
		9600		95.7855		2.89211		2169.08		-1792.33		376.755		16.1666
		9650		96.2844		2.91659		2187.45		-1810.69		376.76		16.1898
		9700		96.7832		2.81105		2108.29		-1731.52		376.766		16.2636
		9750		97.2821		2.80848		2106.36		-1729.6		376.767		16.3554
		9800		97.781		2.96688		2225.16		-1848.4		376.759		16.4195
		9850		98.2799		2.94216		2206.62		-1829.86		376.764		16.4714
		9900		98.7788		2.87397		2155.48		-1778.72		376.764		16.5397
		9950		99.2777		2.87566		2156.74		-1779.98		376.763		16.6077
		10000		99.7765		2.98166		2236.24		-1859.49		376.753		16.6552
		10050		100.275		2.92412		2193.09		-1816.32		376.767		16.7088
		10100		100.774		2.96093		2220.7		-1843.93		376.764		16.7939
		10150		101.273		2.96342		2222.57		-1845.81		376.763		16.8979
		10200		101.772		2.86978		2152.34		-1775.57		376.763		17.0216
		10250		102.271		2.89896		2174.22		-1797.46		376.757		17.1783
		10300		102.77		2.94522		2208.91		-1832.15		376.758		17.3104
		10350		103.269		2.93934		2204.51		-1827.74		376.768		17.4285
		10400		103.768		2.99414		2245.61		-1868.85		376.757		17.5436
		10450		104.266		2.82182		2116.36		-1739.59		376.772		17.6436
		10500		104.765		2.87901		2159.26		-1782.5		376.759		17.743
		10550		105.264		2.8866		2164.95		-1788.19		376.761		17.8282
		10600		105.763		2.8499		2137.43		-1760.66		376.771		17.8987
		10650		106.262		2.84882		2136.62		-1759.85		376.769		17.9528
		10700		106.761		2.88184		2161.38		-1784.62		376.759		17.9752
		10750		107.26		2.85769		2143.27		-1766.5		376.77		18.0022
		10800		107.759		2.98353		2237.65		-1860.89		376.763		18.0908
		10850		108.258		3.04764		2285.73		-1908.97		376.764		18.2376
		10900		108.756		2.97655		2232.41		-1855.65		376.763		18.4307
		10950		109.255		2.80576		2104.32		-1727.55		376.77		18.6493
		11000		109.754		2.88417		2163.13		-1786.36		376.762		18.8107
		11050		110.253		2.87588		2156.91		-1780.15		376.76		18.9266
		11100		110.752		2.78655		2089.91		-1713.15		376.757		19.0266
		11150		111.251		2.81852		2113.89		-1737.12		376.766		19.1203
		11200		111.75		2.94771		2210.78		-1834.02		376.76		19.256
		11250		112.249		2.8248		2118.6		-1741.83		376.768		19.4591
		11300		112.747		2.8502		2137.65		-1760.88		376.767		19.7066
		11350		113.246		2.92335		2192.51		-1815.76		376.755		19.9507
		11400		113.745		2.77986		2084.9		-1708.13		376.769		20.1612
		11450		114.244		2.75677		2067.58		-1690.81		376.765		20.3126
		11500		114.743		2.90013		2175.1		-1798.35		376.753		20.4416
		11550		115.242		2.8504		2137.8		-1761.03		376.768		20.5469
		11600		115.741		2.82067		2115.5		-1738.73		376.767		20.6192
		11650		116.24		2.88792		2165.94		-1789.19		376.754		20.7225
		11700		116.739		2.72606		2044.54		-1667.77		376.771		20.8762
		11750		117.237		2.76004		2070.03		-1693.26		376.764		21.0075
		11800		117.736		2.86093		2145.69		-1768.93		376.765		21.059
		11850		118.235		2.99989		2249.92		-1873.16		376.755		21.0946
		11900		118.734		2.88231		2161.74		-1784.97		376.767		21.1755
		11950		119.233		2.85493		2141.2		-1764.44		376.756		21.2757
		12000		119.732		2.87208		2154.06		-1777.3		376.764		21.3997
		12050		120.231		3.0045		2253.37		-1876.62		376.755		21.5379
		12100		120.73		2.76205		2071.54		-1694.76		376.775		21.6931
		12150		121.228		2.73889		2054.17		-1677.4		376.767		21.8572
		12200		121.727		2.85334		2140.01		-1763.24		376.764		21.9888
		12250		122.226		2.82306		2117.3		-1740.53		376.768		22.0887
		12300		122.725		2.91605		2187.04		-1810.28		376.76		22.226
		12350		123.224		2.98626		2239.7		-1862.93		376.761		22.3713
		12400		123.723		2.94332		2207.49		-1830.73		376.758		22.4879
		12450		124.222		2.82252		2116.89		-1740.13		376.767		22.6082
		12500		124.721		2.85823		2143.67		-1766.91		376.761		22.7648
		12550		125.22		2.85389		2140.42		-1763.65		376.763		22.9607
		12600		125.718		2.93513		2201.35		-1824.59		376.762		23.1686
		12650		126.217		2.98399		2237.99		-1861.23		376.76		23.3389
		12700		126.716		2.80669		2105.02		-1728.25		376.768		23.4834
		12750		127.215		2.77479		2081.09		-1704.33		376.763		23.5769
		12800		127.714		2.77655		2082.41		-1705.65		376.763		23.6459
		12850		128.213		2.75641		2067.3		-1690.54		376.769		23.7055
		12900		128.712		2.89336		2170.02		-1793.26		376.758		23.7613
		12950		129.211		2.83145		2123.58		-1746.81		376.77		23.8412
		13000		129.709		2.85875		2144.06		-1767.3		376.757		23.943
		13050		130.208		2.81611		2112.09		-1735.33		376.759		24.0005
		13100		130.707		2.80196		2101.47		-1724.71		376.758		23.9974
		13150		131.206		2.79344		2095.08		-1718.3		376.774		23.9744
		13200		131.705		2.96623		2224.67		-1847.92		376.748		23.9371
		13250		132.204		2.76539		2074.05		-1697.27		376.773		23.9398
		13300		132.703		2.82609		2119.57		-1742.81		376.756		24.0169
		13350		133.202		2.76159		2071.19		-1694.42		376.771		24.1409
		13400		133.701		3.02563		2269.22		-1892.48		376.748		24.2454
		13450		134.199		2.87853		2158.9		-1782.13		376.768		24.2736
		13500		134.698		2.80855		2106.42		-1729.66		376.76		24.2458
		13550		135.197		2.79541		2096.55		-1719.79		376.765		24.2549
		13600		135.696		2.8668		2150.1		-1773.35		376.755		24.3391
		13650		136.195		2.85095		2138.22		-1761.45		376.763		24.4266
		13700		136.694		2.85068		2138.01		-1761.25		376.764		24.4671
		13750		137.193		2.82099		2115.74		-1738.98		376.762		24.4919
		13800		137.692		2.8954		2171.55		-1794.79		376.758		24.5381
		13850		138.191		2.92681		2195.11		-1818.35		376.765		24.6425
		13900		138.689		2.96237		2221.78		-1845.01		376.766		24.7385
		13950		139.188		2.89051		2167.88		-1791.12		376.766		24.7691
		14000		139.687		2.84032		2130.24		-1753.48		376.763		24.7826
		14050		140.186		2.91132		2183.49		-1806.73		376.755		24.799
		14100		140.685		2.82495		2118.71		-1741.95		376.765		24.8228
		14150		141.184		2.90705		2180.29		-1803.53		376.756		24.8606
		14200		141.683		2.9334		2200.05		-1823.29		376.766		24.9342
		14250		142.182		3.01899		2264.25		-1887.49		376.759		25.0593
		14300		142.68		2.81052		2107.89		-1731.13		376.763		25.1802
		14350		143.179		2.72318		2042.39		-1665.61		376.773		25.2477
		14400		143.678		2.92476		2193.57		-1816.81		376.761		25.2806
		14450		144.177		2.87927		2159.45		-1782.69		376.762		25.3149
		14500		144.676		2.84373		2132.8		-1756.04		376.759		25.3425
		14550		145.175		2.93165		2198.74		-1821.98		376.754		25.3823
		14600		145.674		2.87524		2156.43		-1779.67		376.764		25.4357
		14650		146.173		2.79424		2095.68		-1718.92		376.759		25.505
		14700		146.672		2.8663		2149.73		-1772.97		376.761		25.5976
		14750		147.17		3.00345		2252.59		-1875.83		376.758		25.7606
		14800		147.669		2.94376		2207.82		-1831.06		376.763		25.9733
		14850		148.168		2.81198		2108.98		-1732.21		376.773		26.1603
		14900		148.667		2.87116		2153.37		-1776.61		376.758		26.312
		14950		149.166		2.83825		2128.69		-1751.92		376.768		26.4306
		15000		149.665		2.91115		2183.36		-1806.61		376.756		26.5316
		15050		150.164		2.74158		2056.19		-1679.42		376.77		26.6165
		15100		150.663		2.78288		2087.16		-1710.39		376.767		26.686
		15150		151.161		2.86706		2150.29		-1773.54		376.759		26.7445
		15200		151.66		2.87823		2158.68		-1781.91		376.761		26.7706
		15250		152.159		2.80895		2106.71		-1729.94		376.769		26.7729
		15300		152.658		2.74915		2061.86		-1685.1		376.762		26.8454
		15350		153.157		2.8111		2108.32		-1731.56		376.76		26.9977
		15400		153.656		2.86859		2151.44		-1774.68		376.761		27.1513
		15450		154.155		2.90388		2177.91		-1801.15		376.765		27.2636
		15500		154.654		2.85827		2143.7		-1766.94		376.761		27.3707
		15550		155.153		2.71532		2036.49		-1659.73		376.763		27.4955
		15600		155.651		2.72255		2041.91		-1665.16		376.752		27.6216
		15650		156.15		2.68329		2012.47		-1635.7		376.775		27.7231
		15700		156.649		2.84687		2135.15		-1758.39		376.759		27.7813
		15750		157.148		2.84389		2132.92		-1756.15		376.769		27.7918
		15800		157.647		2.93229		2199.22		-1822.46		376.758		27.8129
		15850		158.146		2.95165		2213.73		-1836.97		376.76		27.9175
		15900		158.645		2.90628		2179.71		-1802.96		376.756		28.085
		15950		159.144		2.78369		2087.77		-1711		376.768		28.2318
		16000		159.642		2.83906		2129.29		-1752.53		376.76		28.3743
		16050		160.141		2.81977		2114.83		-1738.06		376.764		28.5797
		16100		160.64		2.91385		2185.39		-1808.64		376.753		28.773
		16150		161.139		2.84304		2132.28		-1755.52		376.757		28.9142
		16200		161.638		2.77354		2080.16		-1703.39		376.769		29.0722
		16250		162.137		2.8082		2106.15		-1729.38		376.768		29.2613
		16300		162.636		2.79953		2099.65		-1722.89		376.755		29.4809
		16350		163.135		2.80558		2104.19		-1727.43		376.758		29.629
		16400		163.634		2.75198		2063.98		-1687.21		376.776		29.6908
		16450		164.132		2.94033		2205.25		-1828.49		376.753		29.7724
		16500		164.631		2.93627		2202.2		-1825.44		376.761		29.9294
		16550		165.13		2.84709		2135.32		-1758.56		376.761		30.1152
		16600		165.629		2.84527		2133.95		-1757.19		376.762		30.2927
		16650		166.128		2.86107		2145.8		-1769.04		376.757		30.4043
		16700		166.627		2.74218		2056.64		-1679.87		376.768		30.4639
		16750		167.126		2.84895		2136.71		-1759.95		376.762		30.513
		16800		167.625		2.99296		2244.72		-1867.96		376.758		30.5564
		16850		168.123		2.88364		2162.73		-1785.96		376.773		30.5908
		16900		168.622		2.92919		2196.89		-1820.12		376.766		30.6213
		16950		169.121		2.92228		2191.71		-1814.95		376.756		30.6678
		17000		169.62		2.85263		2139.48		-1762.71		376.761		30.7708
		17050		170.119		2.91673		2187.55		-1810.79		376.754		30.9356
		17100		170.618		2.8862		2164.65		-1787.88		376.763		31.0956
		17150		171.117		2.83339		2125.04		-1748.28		376.769		31.204
		17200		171.616		2.82139		2116.04		-1739.27		376.767		31.284
		17250		172.115		2.91616		2187.12		-1810.36		376.759		31.4371
		17300		172.613		2.86677		2150.08		-1773.32		376.764		31.6786
		17350		173.112		2.81604		2112.03		-1735.26		376.77		31.9673
		17400		173.611		2.91687		2187.65		-1810.9		376.758		32.3068
		17450		174.11		2.95982		2219.87		-1843.11		376.755		32.6389
		17500		174.609		2.80074		2100.56		-1723.78		376.773		32.9278
		17550		175.108		2.83008		2122.56		-1745.79		376.766		33.1487
		17600		175.607		2.99353		2245.15		-1868.39		376.757		33.2912
		17650		176.106		2.86878		2151.59		-1774.82		376.766		33.4127
		17700		176.604		2.79954		2099.65		-1722.89		376.762		33.529
		17750		177.103		2.80961		2107.21		-1730.45		376.763		33.6203
		17800		177.602		2.77884		2084.13		-1707.37		376.762		33.6918
		17850		178.101		2.82613		2119.6		-1742.83		376.762		33.7763
		17900		178.6		3.09298		2319.74		-1942.98		376.759		33.8868
		17950		179.099		3.02786		2270.9		-1894.13		376.762		34.0074
		18000		179.598		2.81718		2112.88		-1736.12		376.764		34.1196
		18050		180.097		2.81272		2109.54		-1732.78		376.763		34.1849
		18100		180.596		2.91203		2184.03		-1807.26		376.761		34.242
		18150		181.094		3.01037		2257.77		-1881.02		376.757		34.375
		18200		181.593		2.88363		2162.72		-1785.96		376.761		34.5794
		18250		182.092		2.78377		2087.83		-1711.06		376.768		34.7346
		18300		182.591		2.99131		2243.48		-1866.73		376.759		34.8207
		18350		183.09		2.95019		2212.64		-1835.88		376.762		34.9199
		18400		183.589		2.85346		2140.1		-1763.34		376.761		35.0267
		18450		184.088		2.87915		2159.37		-1782.6		376.764		35.1337
		18500		184.587		2.92109		2190.82		-1814.06		376.763		35.2494
		18550		185.085		2.90135		2176.02		-1799.25		376.764		35.3772
		18600		185.584		2.88633		2164.75		-1787.98		376.768		35.5237
		18650		186.083		2.98047		2235.35		-1858.59		376.758		35.6892
		18700		186.582		2.92647		2194.85		-1818.09		376.761		35.8671
		18750		187.081		2.83855		2128.91		-1752.15		376.761		36.0933
		18800		187.58		2.86165		2146.23		-1769.46		376.77		36.3179
		18850		188.079		2.97539		2231.54		-1854.79		376.747		36.4978
		18900		188.578		2.7013		2025.98		-1649.2		376.777		36.624
		18950		189.077		2.92638		2194.79		-1818.03		376.757		36.7069
		19000		189.575		2.93749		2203.12		-1826.35		376.763		36.7975
		19050		190.074		2.86995		2152.46		-1775.7		376.761		36.8915
		19100		190.573		2.79297		2094.72		-1717.97		376.758		36.9699
		19150		191.072		2.84371		2132.78		-1756.01		376.767		37.0288
		19200		191.571		2.95452		2215.89		-1839.13		376.758		37.0725
		19250		192.07		2.865		2148.75		-1771.98		376.769		37.1429
		19300		192.569		2.87725		2157.94		-1781.18		376.756		37.2788
		19350		193.068		2.83656		2127.42		-1750.66		376.76		37.4364
		19400		193.566		2.8517		2138.77		-1762.01		376.769		37.5618
		19450		194.065		3.00312		2252.34		-1875.58		376.755		37.6143
		19500		194.564		2.94003		2205.02		-1828.26		376.767		37.6217
		19550		195.063		2.92493		2193.69		-1816.93		376.76		37.688
		19600		195.562		2.8669		2150.18		-1773.41		376.772		37.8159
		19650		196.061		2.92167		2191.26		-1814.5		376.756		37.9301
		19700		196.56		2.76714		2075.35		-1698.59		376.769		38.0899
		19750		197.059		2.88825		2166.18		-1789.43		376.755		38.2737
		19800		197.558		2.89134		2168.51		-1791.74		376.763		38.4653
		19850		198.056		2.89167		2168.75		-1792		376.752		38.6568
		19900		198.555		2.69179		2018.84		-1642.07		376.769		38.8132
		19950		199.054		2.77397		2080.48		-1703.72		376.757		38.9143
		20000		199.553		2.87111		2153.33		-1776.58		376.751		38.9916
		20050		200.052		2.82454		2118.4		-1741.64		376.763		39.0939
		20100		200.551		2.83471		2126.03		-1749.27		376.76		39.2311
		20150		201.05		2.91216		2184.12		-1807.37		376.756		39.3854
		20200		201.549		2.86302		2147.27		-1770.51		376.762		39.5004
		20250		202.047		2.87768		2158.26		-1781.5		376.762		39.5225
		20300		202.546		2.87001		2152.51		-1775.74		376.762		39.5149
		20350		203.045		2.81917		2114.38		-1737.62		376.76		39.5147
		20400		203.544		2.82411		2118.08		-1741.31		376.766		39.5374
		20450		204.043		2.90651		2179.88		-1803.13		376.752		39.563
		20500		204.542		2.70867		2031.5		-1654.73		376.775		39.541
		20550		205.041		2.92		2190		-1813.25		376.755		39.451
		20600		205.54		2.95673		2217.54		-1840.78		376.761		39.3787
		20650		206.039		2.91048		2182.86		-1806.1		376.757		39.3676
		20700		206.537		2.86778		2150.84		-1774.07		376.765		39.397
		20750		207.036		2.89791		2173.43		-1796.68		376.753		39.4761
		20800		207.535		2.75438		2065.79		-1689.01		376.774		39.5411
		20850		208.034		2.88407		2163.05		-1786.29		376.76		39.557
		20900		208.533		2.92529		2193.97		-1817.2		376.769		39.5698
