		timesteps		t		Temperature		Kin		Pot		TotalE
		1		0.00997765		0.727332		545.499		-2.58555		542.914
		11		0.109754		0.727304		545.478		-2.58361		542.895
		21		0.209531		0.727277		545.458		-2.58169		542.876
		31		0.309307		0.72725		545.437		-2.57977		542.857
		41		0.409084		0.727223		545.417		-2.57787		542.839
		51		0.50886		0.727196		545.397		-2.57598		542.821
		61		0.608637		0.72717		545.378		-2.57411		542.803
		71		0.708413		0.727144		545.358		-2.57224		542.786
		81		0.80819		0.727119		545.339		-2.57039		542.769
		91		0.907966		0.727094		545.32		-2.56854		542.752
		101		1.00774		0.727069		545.302		-2.56671		542.735
		111		1.10752		0.727045		545.284		-2.5649		542.719
		121		1.2073		0.727021		545.266		-2.56309		542.703
		131		1.30707		0.726997		545.248		-2.5613		542.687
		141		1.40685		0.726974		545.231		-2.55951		542.671
		151		1.50663		0.726951		545.213		-2.55775		542.656
		161		1.6064		0.726929		545.197		-2.55599		542.641
		171		1.70618		0.726907		545.18		-2.55424		542.626
		181		1.80596		0.726885		545.164		-2.55251		542.611
		191		1.90573		0.726864		545.148		-2.55079		542.597
		201		2.00551		0.726843		545.132		-2.54909		542.583
		211		2.10528		0.726822		545.117		-2.54739		542.569
		221		2.20506		0.726802		545.102		-2.54571		542.556
		231		2.30484		0.726782		545.087		-2.54405		542.543
		241		2.40461		0.726763		545.072		-2.54239		542.53
		251		2.50439		0.726744		545.058		-2.54075		542.517
		261		2.60417		0.726725		545.044		-2.53912		542.505
		271		2.70394		0.726707		545.03		-2.53751		542.493
		281		2.80372		0.726689		545.017		-2.5359		542.481
		291		2.9035		0.726671		545.004		-2.53431		542.469
		301		3.00327		0.726654		544.991		-2.53274		542.458
		311		3.10305		0.726638		544.978		-2.53118		542.447
		321		3.20283		0.726621		544.966		-2.52963		542.436
		331		3.3026		0.726605		544.954		-2.52809		542.426
		341		3.40238		0.72659		544.942		-2.52657		542.416
		351		3.50216		0.726575		544.931		-2.52506		542.406
		361		3.60193		0.72656		544.92		-2.52356		542.396
		371		3.70171		0.726546		544.909		-2.52208		542.387
		381		3.80149		0.726532		544.899		-2.52061		542.378
		391		3.90126		0.726518		544.889		-2.51916		542.37
		401		4.00104		0.726505		544.879		-2.51772		542.361
		411		4.10082		0.726492		544.869		-2.51629		542.353
		421		4.20059		0.72648		544.86		-2.51488		542.345
		431		4.30037		0.726468		544.851		-2.51348		542.338
		441		4.40015		0.726457		544.842		-2.5121		542.33
		451		4.49992		0.726445		544.834		-2.51073		542.323
		461		4.5997		0.726435		544.826		-2.50937		542.317
		471		4.69947		0.726424		544.818		-2.50803		542.31
		481		4.79925		0.726415		544.811		-2.5067		542.304
		491		4.89903		0.726405		544.804		-2.50539		542.298
		501		4.9988		0.726396		544.797		-2.50409		542.293
		511		5.09858		0.726387		544.79		-2.5028		542.288
		521		5.19836		0.726379		544.784		-2.50153		542.283
		531		5.29813		0.726371		544.778		-2.50027		542.278
		541		5.39791		0.726364		544.773		-2.49903		542.274
		551		5.49769		0.726357		544.768		-2.4978		542.27
		561		5.59746		0.72635		544.763		-2.49659		542.266
		571		5.69724		0.726344		544.758		-2.49539		542.263
		581		5.79702		0.726338		544.754		-2.49421		542.259
		591		5.89679		0.726333		544.75		-2.49304		542.257
		601		5.99657		0.726328		544.746		-2.49188		542.254
		611		6.09635		0.726323		544.742		-2.49074		542.252
		621		6.19612		0.726319		544.739		-2.48961		542.25
		631		6.2959		0.726316		544.737		-2.4885		542.248
		641		6.39568		0.726312		544.734		-2.48741		542.247
		651		6.49545		0.726309		544.732		-2.48633		542.246
		661		6.59523		0.726307		544.73		-2.48526		542.245
		671		6.69501		0.726305		544.729		-2.48421		542.245
		681		6.79478		0.726303		544.728		-2.48317		542.244
		691		6.89456		0.726302		544.727		-2.48215		542.245
		701		6.99434		0.726302		544.726		-2.48114		542.245
		711		7.09411		0.726301		544.726		-2.48015		542.246
		721		7.19389		0.726301		544.726		-2.47918		542.247
		731		7.29366		0.726302		544.726		-2.47822		542.248
		741		7.39344		0.726303		544.727		-2.47727		542.25
		751		7.49322		0.726304		544.728		-2.47634		542.252
		761		7.59299		0.726306		544.73		-2.47542		542.254
		771		7.69277		0.726309		544.731		-2.47452		542.257
		781		7.79255		0.726311		544.733		-2.47364		542.26
		791		7.89232		0.726314		544.736		-2.47277		542.263
		801		7.9921		0.726318		544.739		-2.47192		542.267
		811		8.09188		0.726322		544.742		-2.47108		542.27
		821		8.19165		0.726327		544.745		-2.47025		542.275
		831		8.29143		0.726331		544.749		-2.46945		542.279
		841		8.39121		0.726337		544.753		-2.46865		542.284
		851		8.49098		0.726343		544.757		-2.46788		542.289
		861		8.59076		0.726349		544.762		-2.46712		542.294
		871		8.69054		0.726355		544.767		-2.46637		542.3
		881		8.79031		0.726362		544.772		-2.46564		542.306
		891		8.89009		0.72637		544.778		-2.46493		542.313
		901		8.98987		0.726378		544.783		-2.46423		542.319
		911		9.08964		0.726386		544.79		-2.46355		542.326
		921		9.18942		0.726395		544.796		-2.46288		542.334
		931		9.2892		0.726405		544.803		-2.46223		542.341
		941		9.38897		0.726414		544.811		-2.46159		542.349
		951		9.48875		0.726424		544.818		-2.46097		542.357
		961		9.58853		0.726435		544.826		-2.46037		542.366
		971		9.6883		0.726446		544.835		-2.45978		542.375
		981		9.78808		0.726458		544.843		-2.45921		542.384
		991		9.88785		0.72647		544.852		-2.45866		542.394
		1001		9.98763		0.726482		544.862		-2.45812		542.404
		1011		10.0874		0.726495		544.871		-2.45759		542.414
		1021		10.1872		0.726508		544.881		-2.45709		542.424
		1031		10.287		0.726522		544.892		-2.45659		542.435
		1041		10.3867		0.726536		544.902		-2.45612		542.446
		1051		10.4865		0.726551		544.913		-2.45566		542.458
		1061		10.5863		0.726566		544.925		-2.45522		542.469
		1071		10.6861		0.726582		544.936		-2.45479		542.482
		1081		10.7858		0.726598		544.948		-2.45438		542.494
		1091		10.8856		0.726614		544.961		-2.45399		542.507
		1101		10.9854		0.726631		544.974		-2.45361		542.52
		1111		11.0852		0.726649		544.987		-2.45325		542.533
		1121		11.1849		0.726667		545		-2.45291		542.547
		1131		11.2847		0.726685		545.014		-2.45258		542.561
		1141		11.3845		0.726704		545.028		-2.45227		542.576
		1151		11.4843		0.726723		545.042		-2.45197		542.59
		1161		11.5841		0.726743		545.057		-2.4517		542.606
		1171		11.6838		0.726763		545.072		-2.45143		542.621
		1181		11.7836		0.726784		545.088		-2.45119		542.637
		1191		11.8834		0.726805		545.104		-2.45096		542.653
		1201		11.9832		0.726827		545.12		-2.45075		542.669
		1211		12.0829		0.726849		545.137		-2.45055		542.686
		1221		12.1827		0.726871		545.153		-2.45038		542.703
		1231		12.2825		0.726894		545.171		-2.45021		542.72
		1241		12.3823		0.726918		545.188		-2.45007		542.738
		1251		12.482		0.726942		545.206		-2.44994		542.756
		1261		12.5818		0.726966		545.225		-2.44983		542.775
		1271		12.6816		0.726991		545.243		-2.44974		542.794
		1281		12.7814		0.727016		545.262		-2.44966		542.813
		1291		12.8812		0.727042		545.282		-2.4496		542.832
		1301		12.9809		0.727069		545.301		-2.44956		542.852
		1311		13.0807		0.727095		545.322		-2.44953		542.872
		1321		13.1805		0.727123		545.342		-2.44953		542.892
		1331		13.2803		0.72715		545.363		-2.44953		542.913
		1341		13.38		0.727179		545.384		-2.44956		542.934
		1351		13.4798		0.727207		545.406		-2.4496		542.956
		1361		13.5796		0.727237		545.427		-2.44966		542.978
		1371		13.6794		0.727266		545.45		-2.44974		543
		1381		13.7791		0.727296		545.472		-2.44984		543.022
		1391		13.8789		0.727327		545.495		-2.44995		543.045
		1401		13.9787		0.727358		545.519		-2.45008		543.069
		1411		14.0785		0.72739		545.542		-2.45023		543.092
		1421		14.1782		0.727422		545.566		-2.45039		543.116
		1431		14.278		0.727455		545.591		-2.45057		543.14
		1441		14.3778		0.727488		545.616		-2.45077		543.165
		1451		14.4776		0.727521		545.641		-2.45099		543.19
		1461		14.5774		0.727555		545.667		-2.45123		543.215
		1471		14.6771		0.72759		545.692		-2.45148		543.241
		1481		14.7769		0.727625		545.719		-2.45175		543.267
		1491		14.8767		0.727661		545.745		-2.45204		543.293
		1501		14.9765		0.727697		545.772		-2.45235		543.32
		1511		15.0762		0.727733		545.8		-2.45267		543.347
		1521		15.176		0.72777		545.828		-2.45301		543.375
		1531		15.2758		0.727808		545.856		-2.45337		543.402
		1541		15.3756		0.727846		545.884		-2.45375		543.431
		1551		15.4753		0.727884		545.913		-2.45415		543.459
		1561		15.5751		0.727923		545.943		-2.45456		543.488
		1571		15.6749		0.727963		545.972		-2.45499		543.517
		1581		15.7747		0.728003		546.002		-2.45544		543.547
		1591		15.8744		0.728044		546.033		-2.45591		543.577
		1601		15.9742		0.728085		546.064		-2.4564		543.607
		1611		16.074		0.728126		546.095		-2.4569		543.638
		1621		16.1738		0.728168		546.126		-2.45743		543.669
		1631		16.2736		0.728211		546.158		-2.45797		543.7
		1641		16.3733		0.728254		546.191		-2.45853		543.732
		1651		16.4731		0.728298		546.223		-2.4591		543.764
		1661		16.5729		0.728342		546.256		-2.4597		543.797
		1671		16.6727		0.728387		546.29		-2.46032		543.83
		1681		16.7724		0.728432		546.324		-2.46095		543.863
		1691		16.8722		0.728478		546.358		-2.4616		543.897
		1701		16.972		0.728524		546.393		-2.46227		543.931
		1711		17.0718		0.728571		546.428		-2.46296		543.965
		1721		17.1715		0.728618		546.463		-2.46367		544
		1731		17.2713		0.728666		546.499		-2.4644		544.035
		1741		17.3711		0.728714		546.535		-2.46515		544.07
		1751		17.4709		0.728763		546.572		-2.46591		544.106
		1761		17.5706		0.728812		546.609		-2.46669		544.142
		1771		17.6704		0.728862		546.647		-2.4675		544.179
		1781		17.7702		0.728913		546.684		-2.46832		544.216
		1791		17.87		0.728963		546.723		-2.46916		544.253
		1801		17.9698		0.729015		546.761		-2.47002		544.291
		1811		18.0695		0.729067		546.8		-2.4709		544.329
		1821		18.1693		0.72912		546.84		-2.4718		544.368
		1831		18.2691		0.729173		546.88		-2.47272		544.407
		1841		18.3689		0.729226		546.92		-2.47365		544.446
		1851		18.4686		0.729281		546.96		-2.47461		544.486
		1861		18.5684		0.729335		547.001		-2.47559		544.526
		1871		18.6682		0.729391		547.043		-2.47658		544.566
		1881		18.768		0.729446		547.085		-2.4776		544.607
		1891		18.8677		0.729503		547.127		-2.47863		544.648
		1901		18.9675		0.72956		547.17		-2.47968		544.69
		1911		19.0673		0.729617		547.213		-2.48076		544.732
		1921		19.1671		0.729675		547.256		-2.48185		544.774
		1931		19.2668		0.729734		547.3		-2.48296		544.817
		1941		19.3666		0.729793		547.345		-2.4841		544.86
		1951		19.4664		0.729852		547.389		-2.48525		544.904
		1961		19.5662		0.729913		547.434		-2.48642		544.948
		1971		19.666		0.729973		547.48		-2.48761		544.992
		1981		19.7657		0.730035		547.526		-2.48883		545.037
		1991		19.8655		0.730097		547.572		-2.49006		545.082
		2001		19.9653		0.730159		547.619		-2.49131		545.128
		2011		20.0651		0.730222		547.666		-2.49259		545.174
		2021		20.1648		0.730286		547.714		-2.49388		545.22
		2031		20.2646		0.73035		547.762		-2.49519		545.267
		2041		20.3644		0.730414		547.811		-2.49653		545.314
		2051		20.4642		0.73048		547.86		-2.49788		545.362
		2061		20.5639		0.730545		547.909		-2.49925		545.41
		2071		20.6637		0.730612		547.959		-2.50065		545.458
		2081		20.7635		0.730679		548.009		-2.50206		545.507
		2091		20.8633		0.730746		548.06		-2.5035		545.556
		2101		20.9631		0.730814		548.111		-2.50496		545.606
		2111		21.0628		0.730883		548.162		-2.50643		545.656
		2121		21.1626		0.730952		548.214		-2.50793		545.706
		2131		21.2624		0.731022		548.267		-2.50945		545.757
		2141		21.3622		0.731093		548.32		-2.51099		545.809
		2151		21.4619		0.731164		548.373		-2.51255		545.86
		2161		21.5617		0.731235		548.427		-2.51413		545.912
		2171		21.6615		0.731308		548.481		-2.51573		545.965
		2181		21.7613		0.73138		548.535		-2.51736		546.018
		2191		21.861		0.731454		548.59		-2.519		546.071
		2201		21.9608		0.731528		548.646		-2.52067		546.125
		2211		22.0606		0.731602		548.702		-2.52236		546.179
		2221		22.1604		0.731677		548.758		-2.52406		546.234
		2231		22.2601		0.731753		548.815		-2.52579		546.289
		2241		22.3599		0.731829		548.872		-2.52755		546.344
		2251		22.4597		0.731906		548.93		-2.52932		546.4
		2261		22.5595		0.731984		548.988		-2.53111		546.457
		2271		22.6593		0.732062		549.046		-2.53293		546.513
		2281		22.759		0.73214		549.105		-2.53476		546.571
		2291		22.8588		0.73222		549.165		-2.53662		546.628
		2301		22.9586		0.7323		549.225		-2.5385		546.686
		2311		23.0584		0.73238		549.285		-2.54041		546.745
		2321		23.1581		0.732461		549.346		-2.54233		546.804
		2331		23.2579		0.732543		549.407		-2.54428		546.863
		2341		23.3577		0.732625		549.469		-2.54624		546.923
		2351		23.4575		0.732708		549.531		-2.54823		546.983
		2361		23.5572		0.732792		549.594		-2.55024		547.044
		2371		23.657		0.732876		549.657		-2.55228		547.105
		2381		23.7568		0.732961		549.721		-2.55433		547.166
		2391		23.8566		0.733046		549.785		-2.55641		547.228
		2401		23.9563		0.733132		549.849		-2.55851		547.291
		2411		24.0561		0.733219		549.914		-2.56063		547.353
		2421		24.1559		0.733306		549.98		-2.56278		547.417
		2431		24.2557		0.733394		550.045		-2.56495		547.48
		2441		24.3555		0.733482		550.112		-2.56713		547.545
		2451		24.4552		0.733571		550.179		-2.56935		547.609
		2461		24.555		0.733661		550.246		-2.57158		547.674
		2471		24.6548		0.733751		550.314		-2.57384		547.74
		2481		24.7546		0.733842		550.382		-2.57612		547.806
		2491		24.8543		0.733934		550.451		-2.57842		547.872
		2501		24.9541		0.734026		550.52		-2.58074		547.939
		2511		25.0539		0.734119		550.589		-2.58309		548.006
		2521		25.1537		0.734213		550.659		-2.58546		548.074
		2531		25.2534		0.734307		550.73		-2.58785		548.142
		2541		25.3532		0.734401		550.801		-2.59027		548.211
		2551		25.453		0.734497		550.873		-2.59271		548.28
		2561		25.5528		0.734593		550.945		-2.59517		548.349
		2571		25.6525		0.734689		551.017		-2.59765		548.419
		2581		25.7523		0.734787		551.09		-2.60016		548.49
		2591		25.8521		0.734885		551.163		-2.60269		548.561
		2601		25.9519		0.734983		551.237		-2.60524		548.632
		2611		26.0517		0.735082		551.312		-2.60782		548.704
		2621		26.1514		0.735182		551.387		-2.61042		548.776
		2631		26.2512		0.735282		551.462		-2.61304		548.849
		2641		26.351		0.735384		551.538		-2.61569		548.922
		2651		26.4508		0.735485		551.614		-2.61836		548.996
		2661		26.5505		0.735588		551.691		-2.62105		549.07
		2671		26.6503		0.735691		551.768		-2.62376		549.144
		2681		26.7501		0.735794		551.846		-2.6265		549.219
		2691		26.8499		0.735898		551.924		-2.62927		549.295
		2701		26.9496		0.736003		552.003		-2.63205		549.37
		2711		27.0494		0.736109		552.082		-2.63486		549.447
		2721		27.1492		0.736215		552.161		-2.63769		549.524
		2731		27.249		0.736322		552.241		-2.64055		549.601
		2741		27.3487		0.736429		552.322		-2.64342		549.679
		2751		27.4485		0.736537		552.403		-2.64633		549.757
		2761		27.5483		0.736646		552.485		-2.64925		549.835
		2771		27.6481		0.736756		552.567		-2.6522		549.914
		2781		27.7479		0.736866		552.649		-2.65517		549.994
		2791		27.8476		0.736976		552.732		-2.65817		550.074
		2801		27.9474		0.737087		552.816		-2.66119		550.154
		2811		28.0472		0.737199		552.9		-2.66423		550.235
		2821		28.147		0.737312		552.984		-2.66729		550.317
		2831		28.2467		0.737425		553.069		-2.67038		550.398
		2841		28.3465		0.737539		553.154		-2.67349		550.481
		2851		28.4463		0.737653		553.24		-2.67663		550.563
		2861		28.5461		0.737768		553.326		-2.67979		550.647
		2871		28.6458		0.737884		553.413		-2.68297		550.73
		2881		28.7456		0.738001		553.5		-2.68617		550.814
		2891		28.8454		0.738117		553.588		-2.6894		550.899
		2901		28.9452		0.738235		553.676		-2.69265		550.984
		2911		29.0449		0.738353		553.765		-2.69593		551.069
		2921		29.1447		0.738472		553.854		-2.69923		551.155
		2931		29.2445		0.738592		553.944		-2.70255		551.241
		2941		29.3443		0.738712		554.034		-2.70589		551.328
		2951		29.4441		0.738832		554.124		-2.70926		551.415
		2961		29.5438		0.738954		554.215		-2.71265		551.503
		2971		29.6436		0.739076		554.307		-2.71606		551.591
		2981		29.7434		0.739198		554.399		-2.7195		551.679
		2991		29.8432		0.739321		554.491		-2.72296		551.768
		3001		29.9429		0.739445		554.584		-2.72644		551.857
		3011		30.0427		0.73957		554.677		-2.72994		551.947
		3021		30.1425		0.739694		554.771		-2.73347		552.037
		3031		30.2423		0.73982		554.865		-2.73702		552.128
		3041		30.342		0.739946		554.96		-2.74059		552.219
		3051		30.4418		0.740073		555.055		-2.74418		552.311
		3061		30.5416		0.7402		555.15		-2.7478		552.402
		3071		30.6414		0.740328		555.246		-2.75143		552.495
		3081		30.7412		0.740457		555.342		-2.75509		552.587
		3091		30.8409		0.740586		555.439		-2.75877		552.681
		3101		30.9407		0.740715		555.537		-2.76248		552.774
		3111		31.0405		0.740846		555.634		-2.7662		552.868
		3121		31.1403		0.740976		555.732		-2.76995		552.962
		3131		31.24		0.741108		555.831		-2.77372		553.057
		3141		31.3398		0.741239		555.93		-2.77751		553.152
		3151		31.4396		0.741372		556.029		-2.78132		553.248
		3161		31.5394		0.741505		556.129		-2.78515		553.343
		3171		31.6391		0.741638		556.229		-2.789		553.44
		3181		31.7389		0.741772		556.329		-2.79287		553.536
		3191		31.8387		0.741907		556.43		-2.79676		553.633
		3201		31.9385		0.742042		556.531		-2.80067		553.731
		3211		32.0382		0.742177		556.633		-2.80461		553.828
		3221		32.138		0.742313		556.735		-2.80856		553.927
		3231		32.2378		0.74245		556.838		-2.81253		554.025
		3241		32.3376		0.742587		556.94		-2.81652		554.124
		3251		32.4374		0.742725		557.043		-2.82053		554.223
		3261		32.5371		0.742863		557.147		-2.82456		554.322
		3271		32.6369		0.743001		557.251		-2.82861		554.422
		3281		32.7367		0.74314		557.355		-2.83268		554.522
		3291		32.8365		0.743279		557.459		-2.83676		554.623
		3301		32.9362		0.743419		557.564		-2.84086		554.723
		3311		33.036		0.743559		557.669		-2.84498		554.824
		3321		33.1358		0.7437		557.775		-2.84912		554.926
		3331		33.2356		0.743841		557.881		-2.85328		555.027
		3341		33.3353		0.743982		557.987		-2.85745		555.129
		3351		33.4351		0.744124		558.093		-2.86164		555.231
		3361		33.5349		0.744266		558.2		-2.86584		555.334
		3371		33.6347		0.744409		558.307		-2.87006		555.437
		3381		33.7344		0.744552		558.414		-2.87429		555.539
		3391		33.8342		0.744695		558.521		-2.87854		555.643
		3401		33.934		0.744838		558.629		-2.88281		555.746
		3411		34.0338		0.744982		558.737		-2.88708		555.85
		3421		34.1336		0.745126		558.845		-2.89138		555.953
		3431		34.2333		0.745271		558.953		-2.89568		556.057
		3441		34.3331		0.745416		559.062		-2.9		556.162
		3451		34.4329		0.745561		559.17		-2.90433		556.266
		3461		34.5327		0.745706		559.279		-2.90868		556.371
		3471		34.6324		0.745851		559.388		-2.91303		556.475
		3481		34.7322		0.745997		559.498		-2.9174		556.58
		3491		34.832		0.746143		559.607		-2.92177		556.685
		3501		34.9318		0.746289		559.717		-2.92616		556.79
		3511		35.0315		0.746435		559.826		-2.93056		556.896
		3521		35.1313		0.746581		559.936		-2.93496		557.001
		3531		35.2311		0.746728		560.046		-2.93938		557.106
		3541		35.3309		0.746874		560.156		-2.9438		557.212
		3551		35.4306		0.747021		560.266		-2.94823		557.317
		3561		35.5304		0.747167		560.376		-2.95266		557.423
		3571		35.6302		0.747314		560.486		-2.95711		557.528
		3581		35.73		0.747461		560.596		-2.96155		557.634
		3591		35.8298		0.747608		560.706		-2.96601		557.74
		3601		35.9295		0.747754		560.816		-2.97046		557.845
		3611		36.0293		0.747901		560.926		-2.97492		557.951
		3621		36.1291		0.748048		561.036		-2.97939		558.056
		3631		36.2289		0.748194		561.146		-2.98385		558.162
		3641		36.3286		0.748341		561.255		-2.98832		558.267
		3651		36.4284		0.748487		561.365		-2.99279		558.372
		3661		36.5282		0.748633		561.475		-2.99725		558.477
		3671		36.628		0.748779		561.584		-3.00172		558.582
		3681		36.7277		0.748925		561.693		-3.00618		558.687
		3691		36.8275		0.74907		561.803		-3.01065		558.792
		3701		36.9273		0.749215		561.911		-3.01511		558.896
		3711		37.0271		0.74936		562.02		-3.01956		559.001
		3721		37.1268		0.749505		562.129		-3.02401		559.105
		3731		37.2266		0.749649		562.237		-3.02845		559.208
		3741		37.3264		0.749793		562.345		-3.03289		559.312
		3751		37.4262		0.749936		562.452		-3.03732		559.415
		3761		37.526		0.750079		562.559		-3.04174		559.518
		3771		37.6257		0.750222		562.666		-3.04615		559.62
		3781		37.7255		0.750364		562.773		-3.05054		559.722
		3791		37.8253		0.750505		562.879		-3.05493		559.824
		3801		37.9251		0.750646		562.984		-3.0593		559.925
		3811		38.0248		0.750786		563.089		-3.06366		560.026
		3821		38.1246		0.750926		563.194		-3.06801		560.126
		3831		38.2244		0.751064		563.298		-3.07234		560.226
		3841		38.3242		0.751203		563.402		-3.07665		560.325
		3851		38.4239		0.75134		563.505		-3.08094		560.424
		3861		38.5237		0.751476		563.607		-3.08521		560.522
		3871		38.6235		0.751612		563.709		-3.08946		560.62
		3881		38.7233		0.751747		563.81		-3.09369		560.717
		3891		38.823		0.751881		563.911		-3.0979		560.813
		3901		38.9228		0.752014		564.01		-3.10208		560.908
		3911		39.0226		0.752146		564.109		-3.10624		561.003
		3921		39.1224		0.752277		564.208		-3.11037		561.097
		3931		39.2222		0.752407		564.305		-3.11447		561.19
		3941		39.3219		0.752535		564.401		-3.11854		561.283
		3951		39.4217		0.752663		564.497		-3.12257		561.375
		3961		39.5215		0.752789		564.592		-3.12658		561.465
		3971		39.6213		0.752914		564.686		-3.13055		561.555
		3981		39.721		0.753038		564.778		-3.13449		561.644
		3991		39.8208		0.75316		564.87		-3.13839		561.732
		4001		39.9206		0.753281		564.961		-3.14225		561.819
		4011		40.0204		0.753401		565.051		-3.14607		561.904
		4021		40.1201		0.753519		565.139		-3.14985		561.989
		4031		40.2199		0.753635		565.226		-3.15359		562.073
		4041		40.3197		0.75375		565.312		-3.15728		562.155
		4051		40.4195		0.753863		565.397		-3.16093		562.236
		4061		40.5193		0.753975		565.481		-3.16453		562.316
		4071		40.619		0.754084		565.563		-3.16808		562.395
		4081		40.7188		0.754192		565.644		-3.17158		562.473
		4091		40.8186		0.754298		565.724		-3.17503		562.549
		4101		40.9184		0.754403		565.802		-3.17842		562.624
		4111		41.0181		0.754505		565.879		-3.18176		562.697
		4121		41.1179		0.754605		565.954		-3.18504		562.769
		4131		41.2177		0.754703		566.027		-3.18826		562.839
		4141		41.3175		0.754799		566.1		-3.19142		562.908
		4151		41.4172		0.754893		566.17		-3.19452		562.975
		4161		41.517		0.754985		566.239		-3.19756		563.041
		4171		41.6168		0.755074		566.306		-3.20053		563.105
		4181		41.7166		0.755162		566.371		-3.20343		563.168
		4191		41.8163		0.755246		566.435		-3.20627		563.228
		4201		41.9161		0.755329		566.496		-3.20903		563.287
		4211		42.0159		0.755408		566.556		-3.21172		563.345
		4221		42.1157		0.755486		566.614		-3.21434		563.4
		4231		42.2155		0.75556		566.67		-3.21689		563.453
		4241		42.3152		0.755632		566.724		-3.21935		563.505
		4251		42.415		0.755702		566.776		-3.22174		563.555
		4261		42.5148		0.755769		566.826		-3.22405		563.602
		4271		42.6146		0.755832		566.874		-3.22627		563.648
		4281		42.7143		0.755893		566.92		-3.22841		563.692
		4291		42.8141		0.755952		566.964		-3.23047		563.733
		4301		42.9139		0.756007		567.005		-3.23244		563.773
		4311		43.0137		0.756059		567.044		-3.23432		563.81
		4321		43.1134		0.756108		567.081		-3.23612		563.845
		4331		43.2132		0.756155		567.116		-3.23782		563.878
		4341		43.313		0.756198		567.148		-3.23943		563.909
		4351		43.4128		0.756238		567.178		-3.24094		563.937
		4361		43.5125		0.756275		567.206		-3.24236		563.964
		4371		43.6123		0.756308		567.231		-3.24369		563.987
		4381		43.7121		0.756338		567.254		-3.24491		564.009
		4391		43.8119		0.756365		567.274		-3.24604		564.028
		4401		43.9117		0.756389		567.292		-3.24707		564.045
		4411		44.0114		0.756409		567.307		-3.24799		564.059
		4421		44.1112		0.756426		567.32		-3.24881		564.071
		4431		44.211		0.75644		567.33		-3.24953		564.08
		4441		44.3108		0.75645		567.337		-3.25015		564.087
		4451		44.4105		0.756457		567.342		-3.25066		564.092
		4461		44.5103		0.75646		567.345		-3.25106		564.094
		4471		44.6101		0.756459		567.345		-3.25136		564.093
		4481		44.7099		0.756456		567.342		-3.25154		564.09
		4491		44.8096		0.756448		567.336		-3.25163		564.085
		4501		44.9094		0.756437		567.328		-3.2516		564.076
		4511		45.0092		0.756423		567.317		-3.25146		564.066
		4521		45.109		0.756405		567.304		-3.25122		564.053
		4531		45.2087		0.756384		567.288		-3.25086		564.037
		4541		45.3085		0.756359		567.269		-3.2504		564.019
		4551		45.4083		0.75633		567.248		-3.24982		563.998
		4561		45.5081		0.756298		567.224		-3.24914		563.975
		4571		45.6079		0.756263		567.197		-3.24834		563.949
		4581		45.7076		0.756224		567.168		-3.24744		563.921
		4591		45.8074		0.756182		567.136		-3.24643		563.89
		4601		45.9072		0.756136		567.102		-3.24531		563.857
		4611		46.007		0.756087		567.065		-3.24409		563.821
		4621		46.1067		0.756035		567.026		-3.24276		563.783
		4631		46.2065		0.755979		566.984		-3.24132		563.743
		4641		46.3063		0.75592		566.94		-3.23978		563.7
		4651		46.4061		0.755858		566.894		-3.23813		563.655
		4661		46.5058		0.755793		566.845		-3.23639		563.608
		4671		46.6056		0.755725		566.794		-3.23454		563.559
		4681		46.7054		0.755654		566.74		-3.23259		563.508
		4691		46.8052		0.75558		566.685		-3.23055		563.454
		4701		46.9049		0.755503		566.627		-3.22842		563.399
		4711		47.0047		0.755424		566.568		-3.22619		563.342
		4721		47.1045		0.755342		566.506		-3.22387		563.282
		4731		47.2043		0.755257		566.443		-3.22146		563.221
		4741		47.3041		0.75517		566.378		-3.21897		563.159
		4751		47.4038		0.755081		566.311		-3.21639		563.094
		4761		47.5036		0.754989		566.242		-3.21374		563.028
		4771		47.6034		0.754896		566.172		-3.21101		562.961
		4781		47.7032		0.7548		566.1		-3.2082		562.892
		4791		47.8029		0.754703		566.027		-3.20533		562.822
		4801		47.9027		0.754604		565.953		-3.20239		562.751
		4811		48.0025		0.754504		565.878		-3.19938		562.678
		4821		48.1023		0.754402		565.801		-3.19632		562.605
		4831		48.202		0.754299		565.724		-3.1932		562.531
		4841		48.3018		0.754195		565.646		-3.19003		562.456
		4851		48.4016		0.75409		565.567		-3.18682		562.381
		4861		48.5014		0.753984		565.488		-3.18356		562.305
		4871		48.6012		0.753878		565.409		-3.18026		562.228
		4881		48.7009		0.753772		565.329		-3.17693		562.152
		4891		48.8007		0.753665		565.249		-3.17358		562.075
		4901		48.9005		0.753558		565.169		-3.1702		561.999
		4911		49.0003		0.753452		565.089		-3.1668		561.922
		4921		49.1		0.753346		565.01		-3.16339		561.846
		4931		49.1998		0.753241		564.931		-3.15997		561.771
		4941		49.2996		0.753136		564.852		-3.15655		561.696
		4951		49.3994		0.753033		564.775		-3.15313		561.621
		4961		49.4991		0.752931		564.698		-3.14972		561.548
		4971		49.5989		0.75283		564.622		-3.14632		561.476
		4981		49.6987		0.752731		564.548		-3.14295		561.405
		4991		49.7985		0.752634		564.475		-3.1396		561.336
		5001		49.8982		0.752539		564.404		-3.13628		561.268
		5011		49.998		0.752446		564.335		-3.133		561.202
		5021		50.0978		0.752356		564.267		-3.12976		561.138
		5031		50.1976		0.752269		564.202		-3.12657		561.075
