		timesteps		t		Temperature		Kin		Pot		TotalE
		9250		92.2933		0.352907		264.68		-4017.1		-3752.42
		9300		92.7922		0.350798		263.098		-4015.52		-3752.42
		9350		93.2911		0.341883		256.412		-4008.84		-3752.42
		9400		93.7899		0.335402		251.552		-4003.98		-3752.42
		9450		94.2888		0.334004		250.503		-4002.93		-3752.42
		9500		94.7877		0.340669		255.502		-4007.93		-3752.42
		9550		95.2866		0.343081		257.31		-4009.73		-3752.42
		9600		95.7855		0.343735		257.801		-4010.22		-3752.42
		9650		96.2844		0.353005		264.753		-4017.18		-3752.42
		9700		96.7832		0.357947		268.46		-4020.88		-3752.42
		9750		97.2821		0.345467		259.1		-4011.52		-3752.42
		9800		97.781		0.338254		253.69		-4006.11		-3752.42
		9850		98.2799		0.344001		258.001		-4010.43		-3752.42
		9900		98.7788		0.348923		261.693		-4014.12		-3752.42
		9950		99.2777		0.345119		258.839		-4011.26		-3752.42
		10000		99.7765		0.339246		254.434		-4006.86		-3752.42
		10050		100.275		0.340037		255.028		-4007.45		-3752.42
		10100		100.774		0.340873		255.655		-4008.08		-3752.42
		10150		101.273		0.340268		255.201		-4007.62		-3752.42
		10200		101.772		0.338039		253.529		-4005.95		-3752.42
		10250		102.271		0.33982		254.865		-4007.29		-3752.42
		10300		102.77		0.342158		256.619		-4009.04		-3752.42
		10350		103.269		0.349197		261.897		-4014.32		-3752.42
		10400		103.768		0.353728		265.296		-4017.72		-3752.42
		10450		104.266		0.349471		262.103		-4014.53		-3752.42
		10500		104.765		0.345584		259.188		-4011.61		-3752.42
		10550		105.264		0.34224		256.68		-4009.1		-3752.42
		10600		105.763		0.339963		254.972		-4007.4		-3752.42
		10650		106.262		0.340266		255.2		-4007.62		-3752.42
		10700		106.761		0.343286		257.464		-4009.89		-3752.42
		10750		107.26		0.346776		260.082		-4012.51		-3752.42
		10800		107.759		0.351053		263.29		-4015.71		-3752.42
		10850		108.258		0.349757		262.317		-4014.74		-3752.42
		10900		108.756		0.34419		258.143		-4010.57		-3752.42
		10950		109.255		0.33605		252.037		-4004.46		-3752.42
		11000		109.754		0.337026		252.769		-4005.19		-3752.42
		11050		110.253		0.349972		262.479		-4014.9		-3752.42
		11100		110.752		0.3514		263.55		-4015.97		-3752.42
		11150		111.251		0.351788		263.841		-4016.27		-3752.42
		11200		111.75		0.351024		263.268		-4015.69		-3752.42
		11250		112.249		0.334382		250.787		-4003.21		-3752.42
		11300		112.747		0.323621		242.716		-3995.14		-3752.42
		11350		113.246		0.333301		249.976		-4002.4		-3752.42
		11400		113.745		0.342687		257.015		-4009.44		-3752.42
		11450		114.244		0.341089		255.817		-4008.24		-3752.42
		11500		114.743		0.338577		253.933		-4006.36		-3752.42
		11550		115.242		0.341197		255.898		-4008.32		-3752.42
		11600		115.741		0.349341		262.006		-4014.43		-3752.42
		11650		116.24		0.356277		267.208		-4019.63		-3752.42
		11700		116.739		0.356877		267.658		-4020.08		-3752.42
		11750		117.237		0.352323		264.242		-4016.67		-3752.42
		11800		117.736		0.339956		254.967		-4007.39		-3752.42
		11850		118.235		0.336041		252.031		-4004.45		-3752.42
		11900		118.734		0.345193		258.895		-4011.32		-3752.42
		11950		119.233		0.349053		261.79		-4014.21		-3752.42
		12000		119.732		0.340391		255.293		-4007.72		-3752.42
		12050		120.231		0.332342		249.257		-4001.68		-3752.42
		12100		120.73		0.340478		255.358		-4007.78		-3752.42
		12150		121.228		0.351856		263.892		-4016.32		-3752.42
		12200		121.727		0.351325		263.494		-4015.92		-3752.42
		12250		122.226		0.345044		258.783		-4011.21		-3752.42
		12300		122.725		0.341658		256.244		-4008.67		-3752.42
		12350		123.224		0.340684		255.513		-4007.94		-3752.42
		12400		123.723		0.34182		256.365		-4008.79		-3752.42
		12450		124.222		0.33891		254.183		-4006.61		-3752.42
		12500		124.721		0.330567		247.926		-4000.35		-3752.42
		12550		125.22		0.332174		249.131		-4001.55		-3752.42
		12600		125.718		0.351506		263.629		-4016.05		-3752.42
		12650		126.217		0.359114		269.335		-4021.76		-3752.42
		12700		126.716		0.34859		261.442		-4013.87		-3752.42
		12750		127.215		0.337784		253.338		-4005.76		-3752.42
		12800		127.714		0.335544		251.658		-4004.08		-3752.42
		12850		128.213		0.342431		256.824		-4009.25		-3752.42
		12900		128.712		0.348898		261.674		-4014.1		-3752.42
		12950		129.211		0.346831		260.123		-4012.55		-3752.42
		13000		129.709		0.346889		260.167		-4012.59		-3752.42
		13050		130.208		0.347576		260.682		-4013.11		-3752.42
		13100		130.707		0.347276		260.457		-4012.88		-3752.42
		13150		131.206		0.347399		260.549		-4012.97		-3752.42
		13200		131.705		0.347835		260.876		-4013.3		-3752.42
		13250		132.204		0.348971		261.728		-4014.15		-3752.42
		13300		132.703		0.339839		254.879		-4007.3		-3752.42
		13350		133.202		0.333465		250.098		-4002.52		-3752.42
		13400		133.701		0.339502		254.627		-4007.05		-3752.42
		13450		134.199		0.340309		255.232		-4007.66		-3752.42
		13500		134.698		0.336233		252.175		-4004.6		-3752.42
		13550		135.197		0.339523		254.643		-4007.07		-3752.42
		13600		135.696		0.342909		257.182		-4009.61		-3752.42
		13650		136.195		0.344021		258.016		-4010.44		-3752.42
		13700		136.694		0.344476		258.357		-4010.78		-3752.42
		13750		137.193		0.344431		258.323		-4010.75		-3752.42
		13800		137.692		0.344603		258.452		-4010.88		-3752.42
		13850		138.191		0.343954		257.965		-4010.39		-3752.42
		13900		138.689		0.347365		260.524		-4012.95		-3752.42
		13950		139.188		0.350543		262.908		-4015.33		-3752.42
		14000		139.687		0.350354		262.766		-4015.19		-3752.42
		14050		140.186		0.352485		264.364		-4016.79		-3752.42
		14100		140.685		0.346696		260.022		-4012.45		-3752.42
		14150		141.184		0.343121		257.341		-4009.76		-3752.42
		14200		141.683		0.342019		256.514		-4008.94		-3752.42
		14250		142.182		0.334843		251.132		-4003.56		-3752.42
		14300		142.68		0.330876		248.157		-4000.58		-3752.42
		14350		143.179		0.334658		250.993		-4003.42		-3752.42
		14400		143.678		0.346923		260.192		-4012.62		-3752.42
		14450		144.177		0.358323		268.743		-4021.17		-3752.42
		14500		144.676		0.350188		262.641		-4015.06		-3752.42
		14550		145.175		0.332668		249.501		-4001.92		-3752.42
		14600		145.674		0.332776		249.582		-4002.01		-3752.42
		14650		146.173		0.346865		260.149		-4012.57		-3752.42
		14700		146.672		0.35093		263.197		-4015.62		-3752.42
		14750		147.17		0.346708		260.031		-4012.45		-3752.42
		14800		147.669		0.341324		255.993		-4008.42		-3752.42
		14850		148.168		0.340164		255.123		-4007.55		-3752.42
		14900		148.667		0.342815		257.112		-4009.54		-3752.42
		14950		149.166		0.348479		261.359		-4013.78		-3752.42
		15000		149.665		0.349326		261.994		-4014.42		-3752.42
		15050		150.164		0.340752		255.564		-4007.99		-3752.42
		15100		150.663		0.34016		255.12		-4007.54		-3752.42
		15150		151.161		0.349241		261.93		-4014.35		-3752.42
		15200		151.66		0.343106		257.33		-4009.75		-3752.42
		15250		152.159		0.329304		246.978		-3999.4		-3752.42
		15300		152.658		0.333895		250.421		-4002.84		-3752.42
		15350		153.157		0.345929		259.447		-4011.87		-3752.42
		15400		153.656		0.350459		262.845		-4015.27		-3752.42
		15450		154.155		0.349542		262.156		-4014.58		-3752.42
		15500		154.654		0.343655		257.741		-4010.16		-3752.42
		15550		155.153		0.338286		253.715		-4006.14		-3752.42
		15600		155.651		0.34557		259.178		-4011.6		-3752.42
		15650		156.15		0.358398		268.798		-4021.22		-3752.42
		15700		156.649		0.356674		267.506		-4019.93		-3752.42
		15750		157.148		0.340144		255.108		-4007.53		-3752.42
		15800		157.647		0.33026		247.695		-4000.12		-3752.42
		15850		158.146		0.336487		252.365		-4004.79		-3752.42
		15900		158.645		0.347331		260.498		-4012.92		-3752.42
		15950		159.144		0.35426		265.695		-4018.12		-3752.42
		16000		159.642		0.351293		263.469		-4015.89		-3752.42
		16050		160.141		0.341564		256.173		-4008.6		-3752.42
		16100		160.64		0.333851		250.388		-4002.81		-3752.42
		16150		161.139		0.335896		251.922		-4004.35		-3752.42
		16200		161.638		0.340551		255.413		-4007.84		-3752.42
		16250		162.137		0.342741		257.056		-4009.48		-3752.42
		16300		162.636		0.347263		260.447		-4012.87		-3752.42
		16350		163.135		0.346062		259.546		-4011.97		-3752.42
		16400		163.634		0.342963		257.223		-4009.65		-3752.42
		16450		164.132		0.347303		260.477		-4012.9		-3752.42
		16500		164.631		0.35295		264.712		-4017.14		-3752.42
		16550		165.13		0.353793		265.345		-4017.77		-3752.42
		16600		165.629		0.346688		260.016		-4012.44		-3752.42
		16650		166.128		0.333483		250.112		-4002.54		-3752.42
		16700		166.627		0.325292		243.969		-3996.39		-3752.42
		16750		167.126		0.335461		251.596		-4004.02		-3752.42
		16800		167.625		0.357688		268.266		-4020.69		-3752.42
		16850		168.123		0.360255		270.191		-4022.62		-3752.42
		16900		168.622		0.339677		254.758		-4007.18		-3752.42
		16950		169.121		0.326882		245.161		-3997.58		-3752.42
		17000		169.62		0.337253		252.94		-4005.36		-3752.42
		17050		170.119		0.346998		260.248		-4012.67		-3752.42
		17100		170.618		0.346236		259.677		-4012.1		-3752.42
		17150		171.117		0.349883		262.412		-4014.84		-3752.42
		17200		171.616		0.353272		264.954		-4017.38		-3752.42
		17250		172.115		0.344151		258.113		-4010.54		-3752.42
		17300		172.613		0.34322		257.415		-4009.84		-3752.42
		17350		173.112		0.350374		262.781		-4015.2		-3752.42
		17400		173.611		0.336781		252.586		-4005.01		-3752.42
		17450		174.11		0.323767		242.826		-3995.25		-3752.42
		17500		174.609		0.345393		259.045		-4011.47		-3752.42
		17550		175.108		0.367772		275.829		-4028.25		-3752.42
		17600		175.607		0.361336		271.002		-4023.43		-3752.42
		17650		176.106		0.344704		258.528		-4010.95		-3752.42
		17700		176.604		0.338993		254.245		-4006.67		-3752.42
		17750		177.103		0.339359		254.519		-4006.94		-3752.42
		17800		177.602		0.342068		256.551		-4008.98		-3752.42
		17850		178.101		0.340599		255.449		-4007.87		-3752.42
		17900		178.6		0.340572		255.429		-4007.85		-3752.42
		17950		179.099		0.344642		258.482		-4010.91		-3752.42
		18000		179.598		0.344301		258.226		-4010.65		-3752.42
		18050		180.097		0.341889		256.417		-4008.84		-3752.42
		18100		180.596		0.336047		252.035		-4004.46		-3752.42
		18150		181.094		0.332265		249.198		-4001.62		-3752.42
		18200		181.593		0.336866		252.65		-4005.07		-3752.42
		18250		182.092		0.34231		256.733		-4009.16		-3752.42
		18300		182.591		0.340036		255.027		-4007.45		-3752.42
		18350		183.09		0.34626		259.695		-4012.12		-3752.42
		18400		183.589		0.357745		268.309		-4020.73		-3752.42
		18450		184.088		0.356198		267.149		-4019.57		-3752.42
		18500		184.587		0.34717		260.378		-4012.8		-3752.42
		18550		185.085		0.337218		252.914		-4005.34		-3752.42
		18600		185.584		0.336838		252.629		-4005.05		-3752.42
		18650		186.083		0.350905		263.179		-4015.6		-3752.42
		18700		186.582		0.366468		274.851		-4027.28		-3752.42
		18750		187.081		0.357734		268.301		-4020.73		-3752.42
		18800		187.58		0.329472		247.104		-3999.53		-3752.42
		18850		188.079		0.31821		238.658		-3991.08		-3752.42
		18900		188.578		0.331116		248.337		-4000.76		-3752.42
		18950		189.077		0.344525		258.394		-4010.82		-3752.42
		19000		189.575		0.3462		259.65		-4012.07		-3752.42
		19050		190.074		0.34612		259.59		-4012.01		-3752.42
		19100		190.573		0.349221		261.916		-4014.34		-3752.42
		19150		191.072		0.349285		261.964		-4014.39		-3752.42
		19200		191.571		0.343225		257.419		-4009.84		-3752.42
		19250		192.07		0.33665		252.487		-4004.91		-3752.42
		19300		192.569		0.328247		246.186		-3998.61		-3752.42
		19350		193.068		0.327914		245.935		-3998.36		-3752.42
		19400		193.566		0.338358		253.768		-4006.19		-3752.42
		19450		194.065		0.347207		260.405		-4012.83		-3752.42
		19500		194.564		0.352544		264.408		-4016.83		-3752.42
		19550		195.063		0.355365		266.524		-4018.95		-3752.42
		19600		195.562		0.350719		263.039		-4015.46		-3752.42
		19650		196.061		0.344058		258.044		-4010.47		-3752.42
		19700		196.56		0.346913		260.185		-4012.61		-3752.42
		19750		197.059		0.349586		262.19		-4014.61		-3752.42
		19800		197.558		0.34096		255.72		-4008.14		-3752.42
		19850		198.056		0.330574		247.93		-4000.35		-3752.42
		19900		198.555		0.329056		246.792		-3999.22		-3752.42
		19950		199.054		0.341803		256.353		-4008.78		-3752.42
		20000		199.553		0.353584		265.188		-4017.61		-3752.42
		20050		200.052		0.35453		265.897		-4018.32		-3752.42
		20100		200.551		0.353273		264.955		-4017.38		-3752.42
		20150		201.05		0.351507		263.63		-4016.05		-3752.42
		20200		201.549		0.342081		256.561		-4008.98		-3752.42
		20250		202.047		0.326646		244.985		-3997.41		-3752.42
		20300		202.546		0.319012		239.259		-3991.68		-3752.42
		20350		203.045		0.328158		246.119		-3998.54		-3752.42
		20400		203.544		0.348637		261.478		-4013.9		-3752.42
		20450		204.043		0.362477		271.858		-4024.28		-3752.42
		20500		204.542		0.359105		269.329		-4021.75		-3752.42
		20550		205.041		0.348937		261.703		-4014.13		-3752.42
		20600		205.54		0.34461		258.458		-4010.88		-3752.42
		20650		206.039		0.341061		255.796		-4008.22		-3752.42
		20700		206.537		0.333902		250.426		-4002.85		-3752.42
		20750		207.036		0.326174		244.63		-3997.05		-3752.42
		20800		207.535		0.331736		248.802		-4001.23		-3752.42
		20850		208.034		0.350985		263.238		-4015.66		-3752.42
		20900		208.533		0.36184		271.38		-4023.8		-3752.42
		20950		209.032		0.351778		263.834		-4016.26		-3752.42
		21000		209.531		0.342214		256.661		-4009.08		-3752.42
		21050		210.03		0.346884		260.163		-4012.59		-3752.42
		21100		210.528		0.354215		265.661		-4018.08		-3752.42
		21150		211.027		0.354305		265.729		-4018.15		-3752.42
		21200		211.526		0.349382		262.037		-4014.46		-3752.42
		21250		212.025		0.346148		259.611		-4012.04		-3752.42
		21300		212.524		0.340289		255.217		-4007.64		-3752.42
		21350		213.023		0.3287		246.525		-3998.95		-3752.42
		21400		213.522		0.324853		243.64		-3996.06		-3752.42
		21450		214.021		0.336088		252.066		-4004.49		-3752.42
		21500		214.52		0.344035		258.026		-4010.45		-3752.42
		21550		215.018		0.341355		256.016		-4008.44		-3752.42
		21600		215.517		0.341909		256.432		-4008.86		-3752.42
		21650		216.016		0.35163		263.722		-4016.15		-3752.42
		21700		216.515		0.364527		273.395		-4025.82		-3752.42
		21750		217.014		0.366513		274.885		-4027.31		-3752.42
		21800		217.513		0.347738		260.804		-4013.23		-3752.42
		21850		218.012		0.321426		241.069		-3993.49		-3752.42
		21900		218.511		0.321186		240.889		-3993.31		-3752.42
		21950		219.009		0.338719		254.039		-4006.46		-3752.42
		22000		219.508		0.347566		260.675		-4013.1		-3752.42
		22050		220.007		0.349033		261.775		-4014.2		-3752.42
		22100		220.506		0.34717		260.378		-4012.8		-3752.42
		22150		221.005		0.340886		255.664		-4008.09		-3752.42
		22200		221.504		0.338205		253.654		-4006.08		-3752.42
		22250		222.003		0.341808		256.356		-4008.78		-3752.42
		22300		222.502		0.352627		264.471		-4016.89		-3752.42
		22350		223.001		0.357367		268.025		-4020.45		-3752.42
		22400		223.499		0.345868		259.401		-4011.82		-3752.42
		22450		223.998		0.335655		251.741		-4004.16		-3752.42
		22500		224.497		0.341464		256.098		-4008.52		-3752.42
		22550		224.996		0.356438		267.328		-4019.75		-3752.42
		22600		225.495		0.354564		265.923		-4018.35		-3752.42
		22650		225.994		0.335714		251.785		-4004.21		-3752.42
		22700		226.493		0.324556		243.417		-3995.84		-3752.42
		22750		226.992		0.324622		243.466		-3995.89		-3752.42
		22800		227.491		0.337744		253.308		-4005.73		-3752.42
		22850		227.989		0.358422		268.817		-4021.24		-3752.42
		22900		228.488		0.361693		271.27		-4023.69		-3752.42
		22950		228.987		0.346048		259.536		-4011.96		-3752.42
		23000		229.486		0.337523		253.142		-4005.57		-3752.42
		23050		229.985		0.342343		256.757		-4009.18		-3752.42
		23100		230.484		0.34191		256.433		-4008.86		-3752.42
		23150		230.983		0.339866		254.9		-4007.32		-3752.42
		23200		231.482		0.347031		260.273		-4012.7		-3752.42
		23250		231.98		0.353023		264.768		-4017.19		-3752.42
		23300		232.479		0.34924		261.93		-4014.35		-3752.42
		23350		232.978		0.343354		257.515		-4009.94		-3752.42
		23400		233.477		0.336574		252.43		-4004.85		-3752.42
		23450		233.976		0.333673		250.255		-4002.68		-3752.42
		23500		234.475		0.341126		255.844		-4008.27		-3752.42
		23550		234.974		0.348871		261.654		-4014.08		-3752.42
		23600		235.473		0.351918		263.939		-4016.36		-3752.42
		23650		235.972		0.351703		263.778		-4016.2		-3752.42
		23700		236.47		0.349264		261.948		-4014.37		-3752.42
