		timesteps		t		Temperature		Kin		Pot		TotalE
		116000		1157.41		0.209188		156.891		-4107.15		-3950.26
		117000		1167.39		0.212422		159.317		-4109.58		-3950.26
		118000		1177.36		0.20485		153.638		-4103.9		-3950.26
		119000		1187.34		0.205244		153.933		-4104.19		-3950.26
		120000		1197.32		0.215763		161.822		-4112.08		-3950.26
		121000		1207.3		0.213612		160.209		-4110.47		-3950.26
		122000		1217.27		0.207376		155.532		-4105.79		-3950.26
		123000		1227.25		0.198183		148.637		-4098.9		-3950.26
		124000		1237.23		0.198612		148.959		-4099.22		-3950.26
		125000		1247.21		0.212944		159.708		-4109.97		-3950.26
		126000		1257.18		0.203027		152.271		-4102.53		-3950.26
		127000		1267.16		0.206723		155.042		-4105.3		-3950.26
		128000		1277.14		0.201814		151.361		-4101.62		-3950.26
		129000		1287.12		0.203299		152.475		-4102.74		-3950.26
		130000		1297.09		0.207426		155.57		-4105.83		-3950.26
		131000		1307.07		0.209986		157.489		-4107.75		-3950.26
		132000		1317.05		0.211072		158.304		-4108.57		-3950.26
		133000		1327.03		0.20593		154.447		-4104.71		-3950.26
		134000		1337.01		0.201836		151.377		-4101.64		-3950.26
		135000		1346.98		0.210146		157.609		-4107.87		-3950.26
		136000		1356.96		0.206779		155.084		-4105.35		-3950.26
		137000		1366.94		0.20931		156.982		-4107.24		-3950.26
		138000		1376.92		0.207235		155.427		-4105.69		-3950.26
		139000		1386.89		0.206296		154.722		-4104.98		-3950.26
		140000		1396.87		0.213914		160.435		-4110.7		-3950.26
		141000		1406.85		0.20519		153.892		-4104.15		-3950.26
		142000		1416.83		0.203419		152.564		-4102.83		-3950.26
		143000		1426.8		0.202353		151.765		-4102.03		-3950.26
		144000		1436.78		0.202409		151.807		-4102.07		-3950.26
		145000		1446.76		0.214767		161.075		-4111.34		-3950.26
		146000		1456.74		0.207787		155.841		-4106.1		-3950.26
		147000		1466.72		0.212476		159.357		-4109.62		-3950.26
		148000		1476.69		0.208668		156.501		-4106.76		-3950.26
		149000		1486.67		0.205792		154.344		-4104.6		-3950.26
		150000		1496.65		0.200564		150.423		-4100.68		-3950.26
		151000		1506.63		0.193393		145.045		-4095.31		-3950.26
		152000		1516.6		0.20202		151.515		-4101.78		-3950.26
		153000		1526.58		0.203021		152.266		-4102.53		-3950.26
		154000		1536.56		0.192875		144.656		-4094.92		-3950.26
		155000		1546.54		0.199538		149.654		-4099.91		-3950.26
		156000		1556.51		0.207086		155.315		-4105.58		-3950.26
		157000		1566.49		0.208019		156.014		-4106.28		-3950.26
		158000		1576.47		0.218073		163.555		-4113.82		-3950.26
		159000		1586.45		0.205105		153.829		-4104.09		-3950.26
		160000		1596.42		0.211228		158.421		-4108.68		-3950.26
		161000		1606.4		0.206704		155.028		-4105.29		-3950.26
		162000		1616.38		0.199027		149.27		-4099.53		-3950.26
		163000		1626.36		0.206375		154.781		-4105.04		-3950.26
		164000		1636.34		0.205114		153.835		-4104.1		-3950.26
		165000		1646.31		0.206789		155.092		-4105.35		-3950.26
		166000		1656.29		0.203912		152.934		-4103.2		-3950.26
		167000		1666.27		0.209691		157.269		-4107.53		-3950.26
		168000		1676.25		0.205791		154.343		-4104.6		-3950.26
		169000		1686.22		0.209089		156.817		-4107.08		-3950.26
		170000		1696.2		0.219365		164.524		-4114.79		-3950.26
		171000		1706.18		0.213995		160.496		-4110.76		-3950.26
		172000		1716.16		0.209894		157.42		-4107.68		-3950.26
		173000		1726.13		0.218731		164.048		-4114.31		-3950.26
		174000		1736.11		0.211562		158.672		-4108.93		-3950.26
		175000		1746.09		0.206007		154.506		-4104.77		-3950.26
		176000		1756.07		0.199966		149.974		-4100.24		-3950.26
		177000		1766.04		0.207264		155.448		-4105.71		-3950.26
		178000		1776.02		0.2059		154.425		-4104.69		-3950.26
		179000		1786		0.213849		160.386		-4110.65		-3950.26
		180000		1795.98		0.213006		159.755		-4110.02		-3950.26
		181000		1805.96		0.199965		149.974		-4100.23		-3950.26
		182000		1815.93		0.211805		158.854		-4109.12		-3950.26
		183000		1825.91		0.213319		159.989		-4110.25		-3950.26
		184000		1835.89		0.212428		159.321		-4109.58		-3950.26
		185000		1845.87		0.207413		155.56		-4105.82		-3950.26
		186000		1855.84		0.207844		155.883		-4106.14		-3950.26
		187000		1865.82		0.216862		162.647		-4112.91		-3950.26
		188000		1875.8		0.210652		157.989		-4108.25		-3950.26
		189000		1885.78		0.210911		158.183		-4108.44		-3950.26
		190000		1895.75		0.21067		158.002		-4108.26		-3950.26
		191000		1905.73		0.211152		158.364		-4108.62		-3950.26
		192000		1915.71		0.213054		159.79		-4110.05		-3950.26
		193000		1925.69		0.207016		155.262		-4105.52		-3950.26
		194000		1935.66		0.209137		156.853		-4107.11		-3950.26
		195000		1945.64		0.216452		162.339		-4112.6		-3950.26
		196000		1955.62		0.205168		153.876		-4104.14		-3950.26
		197000		1965.6		0.207337		155.503		-4105.76		-3950.26
		198000		1975.58		0.203324		152.493		-4102.75		-3950.26
		199000		1985.55		0.213744		160.308		-4110.57		-3950.26
		200000		1995.53		0.203023		152.267		-4102.53		-3950.26
		201000		2005.51		0.212607		159.455		-4109.72		-3950.26
		202000		2015.49		0.205373		154.03		-4104.29		-3950.26
		203000		2025.46		0.203516		152.637		-4102.9		-3950.26
		204000		2035.44		0.206648		154.986		-4105.25		-3950.26
		205000		2045.42		0.210852		158.139		-4108.4		-3950.26
		206000		2055.4		0.212225		159.169		-4109.43		-3950.26
		207000		2065.37		0.208677		156.508		-4106.77		-3950.26
		208000		2075.35		0.208319		156.239		-4106.5		-3950.26
		209000		2085.33		0.208369		156.277		-4106.54		-3950.26
		210000		2095.31		0.202995		152.247		-4102.51		-3950.26
		211000		2105.28		0.212879		159.659		-4109.92		-3950.26
		212000		2115.26		0.197122		147.841		-4098.1		-3950.26
		213000		2125.24		0.215081		161.311		-4111.57		-3950.26
		214000		2135.22		0.203472		152.604		-4102.86		-3950.26
		215000		2145.2		0.210958		158.218		-4108.48		-3950.26
		216000		2155.17		0.203758		152.819		-4103.08		-3950.26
		217000		2165.15		0.214209		160.657		-4110.92		-3950.26
		218000		2175.13		0.209872		157.404		-4107.66		-3950.26
		219000		2185.11		0.207149		155.362		-4105.62		-3950.26
		220000		2195.08		0.216074		162.056		-4112.32		-3950.26
		221000		2205.06		0.206113		154.585		-4104.85		-3950.26
		222000		2215.04		0.197668		148.251		-4098.51		-3950.26
		223000		2225.02		0.205158		153.868		-4104.13		-3950.26
		224000		2234.99		0.20618		154.635		-4104.9		-3950.26
		225000		2244.97		0.210346		157.76		-4108.02		-3950.26
		226000		2254.95		0.214029		160.522		-4110.78		-3950.26
		227000		2264.93		0.207156		155.367		-4105.63		-3950.26
		228000		2274.91		0.212235		159.176		-4109.44		-3950.26
		229000		2284.88		0.20442		153.315		-4103.58		-3950.26
		230000		2294.86		0.206892		155.169		-4105.43		-3950.26
		231000		2304.84		0.205972		154.479		-4104.74		-3950.26
		232000		2314.82		0.204469		153.352		-4103.61		-3950.26
		233000		2324.79		0.214077		160.558		-4110.82		-3950.26
		234000		2334.77		0.212301		159.226		-4109.49		-3950.26
		235000		2344.75		0.205415		154.061		-4104.32		-3950.26
		236000		2354.73		0.210087		157.565		-4107.83		-3950.26
		237000		2364.7		0.207504		155.628		-4105.89		-3950.26
		238000		2374.68		0.204441		153.331		-4103.59		-3950.26
		239000		2384.66		0.209372		157.029		-4107.29		-3950.26
		240000		2394.64		0.208377		156.283		-4106.54		-3950.26
		241000		2404.61		0.211638		158.728		-4108.99		-3950.26
		242000		2414.59		0.204126		153.094		-4103.35		-3950.26
		243000		2424.57		0.20924		156.93		-4107.19		-3950.26
		244000		2434.55		0.20472		153.54		-4103.8		-3950.26
		245000		2444.53		0.203812		152.859		-4103.12		-3950.26
		246000		2454.5		0.212217		159.163		-4109.42		-3950.26
		247000		2464.48		0.204857		153.643		-4103.9		-3950.26
		248000		2474.46		0.205263		153.947		-4104.21		-3950.26
		249000		2484.44		0.196221		147.166		-4097.43		-3950.26
		250000		2494.41		0.214313		160.735		-4111		-3950.26
		251000		2504.39		0.209983		157.487		-4107.75		-3950.26
		252000		2514.37		0.211432		158.574		-4108.83		-3950.26
		253000		2524.35		0.209738		157.303		-4107.56		-3950.26
		254000		2534.32		0.21719		162.893		-4113.15		-3950.26
		255000		2544.3		0.207716		155.787		-4106.05		-3950.26
		256000		2554.28		0.207934		155.95		-4106.21		-3950.26
		257000		2564.26		0.195913		146.935		-4097.2		-3950.26
		258000		2574.23		0.207179		155.385		-4105.65		-3950.26
		259000		2584.21		0.202612		151.959		-4102.22		-3950.26
		260000		2594.19		0.215085		161.314		-4111.57		-3950.26
		261000		2604.17		0.20162		151.215		-4101.48		-3950.26
		262000		2614.15		0.210987		158.24		-4108.5		-3950.26
		263000		2624.12		0.19819		148.642		-4098.9		-3950.26
		264000		2634.1		0.215259		161.444		-4111.7		-3950.26
		265000		2644.08		0.207074		155.305		-4105.57		-3950.26
		266000		2654.06		0.205891		154.419		-4104.68		-3950.26
		267000		2664.03		0.210432		157.824		-4108.08		-3950.26
		268000		2674.01		0.207469		155.602		-4105.86		-3950.26
		269000		2683.99		0.213141		159.856		-4110.12		-3950.26
		270000		2693.97		0.20907		156.803		-4107.06		-3950.26
		271000		2703.94		0.216736		162.552		-4112.81		-3950.26
		272000		2713.92		0.210399		157.799		-4108.06		-3950.26
		273000		2723.9		0.211543		158.658		-4108.92		-3950.26
		274000		2733.88		0.21758		163.185		-4113.45		-3950.26
		275000		2743.85		0.214469		160.852		-4111.11		-3950.26
		276000		2753.83		0.207642		155.731		-4105.99		-3950.26
		277000		2763.81		0.201541		151.156		-4101.42		-3950.26
		278000		2773.79		0.206439		154.829		-4105.09		-3950.26
		279000		2783.77		0.205194		153.896		-4104.16		-3950.26
		280000		2793.74		0.204676		153.507		-4103.77		-3950.26
		281000		2803.72		0.210451		157.839		-4108.1		-3950.26
		282000		2813.7		0.210406		157.804		-4108.06		-3950.26
		283000		2823.68		0.20343		152.572		-4102.83		-3950.26
		284000		2833.65		0.204226		153.169		-4103.43		-3950.26
		285000		2843.63		0.205504		154.128		-4104.39		-3950.26
		286000		2853.61		0.207372		155.529		-4105.79		-3950.26
		287000		2863.59		0.208259		156.194		-4106.45		-3950.26
		288000		2873.56		0.213067		159.8		-4110.06		-3950.26
		289000		2883.54		0.202214		151.66		-4101.92		-3950.26
		290000		2893.52		0.202028		151.521		-4101.78		-3950.26
		291000		2903.5		0.213223		159.917		-4110.18		-3950.26
		292000		2913.47		0.202965		152.224		-4102.48		-3950.26
		293000		2923.45		0.211603		158.702		-4108.96		-3950.26
		294000		2933.43		0.213891		160.418		-4110.68		-3950.26
		295000		2943.41		0.209432		157.074		-4107.33		-3950.26
		296000		2953.39		0.213333		160		-4110.26		-3950.26
		297000		2963.36		0.207618		155.713		-4105.97		-3950.26
		298000		2973.34		0.199772		149.829		-4100.09		-3950.26
		299000		2983.32		0.207485		155.614		-4105.87		-3950.26
		300000		2993.3		0.209261		156.946		-4107.21		-3950.26
		301000		3003.27		0.206118		154.589		-4104.85		-3950.26
		302000		3013.25		0.207579		155.684		-4105.94		-3950.26
		303000		3023.23		0.215193		161.395		-4111.66		-3950.26
		304000		3033.21		0.204607		153.455		-4103.72		-3950.26
		305000		3043.18		0.209025		156.769		-4107.03		-3950.26
		306000		3053.16		0.20908		156.81		-4107.07		-3950.26
		307000		3063.14		0.211122		158.341		-4108.6		-3950.26
		308000		3073.12		0.20515		153.862		-4104.12		-3950.26
		309000		3083.09		0.200317		150.238		-4100.5		-3950.26
		310000		3093.07		0.209139		156.854		-4107.11		-3950.26
		311000		3103.05		0.202501		151.876		-4102.14		-3950.26
		312000		3113.03		0.213384		160.038		-4110.3		-3950.26
		313000		3123.01		0.20318		152.385		-4102.65		-3950.26
		314000		3132.98		0.198751		149.063		-4099.32		-3950.26
		315000		3142.96		0.209094		156.82		-4107.08		-3950.26
		316000		3152.94		0.202611		151.958		-4102.22		-3950.26
		317000		3162.92		0.213907		160.431		-4110.69		-3950.26
		318000		3172.89		0.208799		156.599		-4106.86		-3950.26
		319000		3182.87		0.207171		155.378		-4105.64		-3950.26
		320000		3192.85		0.197199		147.899		-4098.16		-3950.26
		321000		3202.83		0.212524		159.393		-4109.65		-3950.26
		322000		3212.8		0.200802		150.601		-4100.86		-3950.26
		323000		3222.78		0.199156		149.367		-4099.63		-3950.26
		324000		3232.76		0.20962		157.215		-4107.48		-3950.26
		325000		3242.74		0.202752		152.064		-4102.32		-3950.26
		326000		3252.72		0.214328		160.746		-4111.01		-3950.26
		327000		3262.69		0.204991		153.743		-4104		-3950.26
		328000		3272.67		0.201774		151.331		-4101.59		-3950.26
		329000		3282.65		0.212768		159.576		-4109.84		-3950.26
		330000		3292.63		0.21023		157.672		-4107.93		-3950.26
		331000		3302.6		0.20903		156.773		-4107.03		-3950.26
		332000		3312.58		0.215692		161.769		-4112.03		-3950.26
		333000		3322.56		0.212806		159.604		-4109.87		-3950.26
		334000		3332.54		0.20659		154.943		-4105.2		-3950.26
		335000		3342.51		0.207932		155.949		-4106.21		-3950.26
		336000		3352.49		0.19556		146.67		-4096.93		-3950.26
		337000		3362.47		0.200774		150.581		-4100.84		-3950.26
		338000		3372.45		0.21238		159.285		-4109.55		-3950.26
		339000		3382.42		0.206552		154.914		-4105.17		-3950.26
		340000		3392.4		0.200632		150.474		-4100.73		-3950.26
		341000		3402.38		0.211259		158.444		-4108.7		-3950.26
		342000		3412.36		0.208064		156.048		-4106.31		-3950.26
		343000		3422.34		0.201117		150.838		-4101.1		-3950.26
		344000		3432.31		0.212172		159.129		-4109.39		-3950.26
		345000		3442.29		0.205944		154.458		-4104.72		-3950.26
		346000		3452.27		0.209424		157.068		-4107.33		-3950.26
		347000		3462.25		0.21152		158.64		-4108.9		-3950.26
		348000		3472.22		0.206926		155.194		-4105.46		-3950.26
		349000		3482.2		0.201316		150.987		-4101.25		-3950.26
		350000		3492.18		0.207051		155.288		-4105.55		-3950.26
		351000		3502.16		0.205053		153.789		-4104.05		-3950.26
		352000		3512.13		0.209077		156.808		-4107.07		-3950.26
		353000		3522.11		0.203201		152.401		-4102.66		-3950.26
		354000		3532.09		0.212705		159.529		-4109.79		-3950.26
		355000		3542.07		0.204887		153.665		-4103.93		-3950.26
		356000		3552.04		0.208199		156.149		-4106.41		-3950.26
		357000		3562.02		0.203637		152.727		-4102.99		-3950.26
		358000		3572		0.205211		153.908		-4104.17		-3950.26
		359000		3581.98		0.20046		150.345		-4100.61		-3950.26
		360000		3591.96		0.217585		163.188		-4113.45		-3950.26
		361000		3601.93		0.208976		156.732		-4106.99		-3950.26
		362000		3611.91		0.210646		157.985		-4108.25		-3950.26
		363000		3621.89		0.214566		160.924		-4111.19		-3950.26
		364000		3631.87		0.204893		153.67		-4103.93		-3950.26
		365000		3641.84		0.205116		153.837		-4104.1		-3950.26
		366000		3651.82		0.209032		156.774		-4107.03		-3950.26
		367000		3661.8		0.212311		159.233		-4109.49		-3950.26
		368000		3671.78		0.211145		158.359		-4108.62		-3950.26
		369000		3681.75		0.215466		161.599		-4111.86		-3950.26
		370000		3691.73		0.201849		151.387		-4101.65		-3950.26
		371000		3701.71		0.207955		155.966		-4106.23		-3950.26
		372000		3711.69		0.211667		158.75		-4109.01		-3950.26
		373000		3721.66		0.213846		160.384		-4110.65		-3950.26
		374000		3731.64		0.210079		157.559		-4107.82		-3950.26
		375000		3741.62		0.194471		145.853		-4096.11		-3950.26
		376000		3751.6		0.212325		159.244		-4109.5		-3950.26
		377000		3761.58		0.206463		154.847		-4105.11		-3950.26
		378000		3771.55		0.20489		153.668		-4103.93		-3950.26
		379000		3781.53		0.207712		155.784		-4106.04		-3950.26
		380000		3791.51		0.203369		152.527		-4102.79		-3950.26
		381000		3801.49		0.205606		154.205		-4104.47		-3950.26
		382000		3811.46		0.21142		158.565		-4108.83		-3950.26
		383000		3821.44		0.21235		159.262		-4109.52		-3950.26
		384000		3831.42		0.20441		153.308		-4103.57		-3950.26
		385000		3841.4		0.215766		161.824		-4112.09		-3950.26
		386000		3851.37		0.213379		160.034		-4110.3		-3950.26
		387000		3861.35		0.204341		153.256		-4103.52		-3950.26
		388000		3871.33		0.212859		159.644		-4109.9		-3950.26
		389000		3881.31		0.201869		151.402		-4101.66		-3950.26
		390000		3891.28		0.210818		158.113		-4108.37		-3950.26
		391000		3901.26		0.213388		160.041		-4110.3		-3950.26
		392000		3911.24		0.201513		151.134		-4101.39		-3950.26
		393000		3921.22		0.212576		159.432		-4109.69		-3950.26
		394000		3931.2		0.210904		158.178		-4108.44		-3950.26
		395000		3941.17		0.212912		159.684		-4109.95		-3950.26
		396000		3951.15		0.216022		162.017		-4112.28		-3950.26
		397000		3961.13		0.211596		158.697		-4108.96		-3950.26
		398000		3971.11		0.210658		157.993		-4108.25		-3950.26
		399000		3981.08		0.211486		158.615		-4108.88		-3950.26
		400000		3991.06		0.202949		152.212		-4102.47		-3950.26
		401000		4001.04		0.204742		153.557		-4103.82		-3950.26
		402000		4011.02		0.201072		150.804		-4101.06		-3950.26
		403000		4020.99		0.207514		155.636		-4105.9		-3950.26
		404000		4030.97		0.202234		151.676		-4101.94		-3950.26
		405000		4040.95		0.204707		153.53		-4103.79		-3950.26
		406000		4050.93		0.214666		161		-4111.26		-3950.26
		407000		4060.9		0.2063		154.725		-4104.99		-3950.26
		408000		4070.88		0.201776		151.332		-4101.59		-3950.26
		409000		4080.86		0.206052		154.539		-4104.8		-3950.26
		410000		4090.84		0.198572		148.929		-4099.19		-3950.26
		411000		4100.82		0.204115		153.086		-4103.35		-3950.26
		412000		4110.79		0.199995		149.996		-4100.26		-3950.26
		413000		4120.77		0.208403		156.302		-4106.56		-3950.26
		414000		4130.75		0.201969		151.476		-4101.74		-3950.26
		415000		4140.73		0.220278		165.208		-4115.47		-3950.26
		416000		4150.7		0.213583		160.187		-4110.45		-3950.26
		417000		4160.68		0.209567		157.175		-4107.44		-3950.26
		418000		4170.66		0.206635		154.977		-4105.24		-3950.26
		419000		4180.64		0.21131		158.483		-4108.74		-3950.26
		420000		4190.61		0.211949		158.962		-4109.22		-3950.26
		421000		4200.59		0.201546		151.16		-4101.42		-3950.26
		422000		4210.57		0.211555		158.666		-4108.93		-3950.26
		423000		4220.55		0.206057		154.543		-4104.8		-3950.26
		424000		4230.53		0.208763		156.572		-4106.83		-3950.26
		425000		4240.5		0.2117		158.775		-4109.04		-3950.26
		426000		4250.48		0.204765		153.573		-4103.83		-3950.26
		427000		4260.46		0.212448		159.336		-4109.6		-3950.26
		428000		4270.44		0.218096		163.572		-4113.83		-3950.26
		429000		4280.41		0.204365		153.274		-4103.53		-3950.26
		430000		4290.39		0.209935		157.451		-4107.71		-3950.26
		431000		4300.37		0.199193		149.394		-4099.65		-3950.26
		432000		4310.35		0.203982		152.986		-4103.25		-3950.26
		433000		4320.32		0.197802		148.352		-4098.61		-3950.26
		434000		4330.3		0.210309		157.731		-4107.99		-3950.26
		435000		4340.28		0.212399		159.3		-4109.56		-3950.26
		436000		4350.26		0.206075		154.556		-4104.82		-3950.26
		437000		4360.23		0.209735		157.301		-4107.56		-3950.26
		438000		4370.21		0.199674		149.755		-4100.02		-3950.26
		439000		4380.19		0.204904		153.678		-4103.94		-3950.26
		440000		4390.17		0.203594		152.696		-4102.96		-3950.26
		441000		4400.15		0.210156		157.617		-4107.88		-3950.26
		442000		4410.12		0.21276		159.57		-4109.83		-3950.26
		443000		4420.1		0.211981		158.986		-4109.25		-3950.26
		444000		4430.08		0.202823		152.117		-4102.38		-3950.26
		445000		4440.06		0.208304		156.228		-4106.49		-3950.26
		446000		4450.03		0.203099		152.324		-4102.58		-3950.26
		447000		4460.01		0.207219		155.414		-4105.68		-3950.26
		448000		4469.99		0.217884		163.413		-4113.67		-3950.26
		449000		4479.97		0.206849		155.136		-4105.4		-3950.26
		450000		4489.94		0.209835		157.376		-4107.64		-3950.26
		451000		4499.92		0.205355		154.016		-4104.28		-3950.26
		452000		4509.9		0.208688		156.516		-4106.78		-3950.26
		453000		4519.88		0.204394		153.295		-4103.56		-3950.26
		454000		4529.85		0.209277		156.958		-4107.22		-3950.26
		455000		4539.83		0.211406		158.555		-4108.82		-3950.26
		456000		4549.81		0.207981		155.986		-4106.25		-3950.26
		457000		4559.79		0.203727		152.795		-4103.06		-3950.26
		458000		4569.77		0.205351		154.013		-4104.27		-3950.26
		459000		4579.74		0.206309		154.731		-4104.99		-3950.26
		460000		4589.72		0.212674		159.505		-4109.77		-3950.26
		461000		4599.7		0.209236		156.927		-4107.19		-3950.26
		462000		4609.68		0.200821		150.616		-4100.88		-3950.26
		463000		4619.65		0.209675		157.257		-4107.52		-3950.26
		464000		4629.63		0.21111		158.333		-4108.59		-3950.26
		465000		4639.61		0.206354		154.766		-4105.03		-3950.26
		466000		4649.59		0.210132		157.599		-4107.86		-3950.26
		467000		4659.56		0.205137		153.853		-4104.11		-3950.26
