		timesteps		t		Temperature		Kin		Pot		TotalE		MSD
		3800		37.9151		2.78547		2089.11		-2456.21		-367.104		0.507345
		3850		38.414		2.79763		2098.22		-2465.32		-367.105		0.51435
		3900		38.9128		2.70507		2028.8		-2395.91		-367.104		0.52552
		3950		39.4117		2.58668		1940.01		-2307.11		-367.101		0.535742
		4000		39.9106		2.57177		1928.83		-2295.93		-367.104		0.537146
		4050		40.4095		2.69668		2022.51		-2389.62		-367.107		0.52845
		4100		40.9084		2.78536		2089.02		-2456.12		-367.108		0.519477
		4150		41.4073		2.69291		2019.68		-2386.78		-367.1		0.515175
		4200		41.9061		2.76338		2072.53		-2439.64		-367.107		0.507252
		4250		42.405		2.80415		2103.11		-2470.21		-367.1		0.499744
		4300		42.9039		2.7855		2089.12		-2456.23		-367.106		0.497122
		4350		43.4028		2.75106		2063.29		-2430.39		-367.099		0.497462
		4400		43.9017		2.85082		2138.12		-2505.23		-367.113		0.499575
		4450		44.4006		2.76028		2070.21		-2437.31		-367.101		0.50816
		4500		44.8994		2.81631		2112.23		-2479.34		-367.107		0.51839
		4550		45.3983		2.73602		2052.02		-2419.13		-367.109		0.534331
		4600		45.8972		2.63491		1976.18		-2343.28		-367.1		0.551599
		4650		46.3961		2.68692		2015.19		-2382.3		-367.11		0.56328
		4700		46.895		2.72949		2047.12		-2414.23		-367.11		0.570708
		4750		47.3939		2.76546		2074.09		-2441.19		-367.102		0.576199
		4800		47.8927		2.79314		2094.85		-2461.96		-367.105		0.584779
		4850		48.3916		2.73859		2053.94		-2421.05		-367.104		0.599305
		4900		48.8905		2.70621		2029.66		-2396.77		-367.11		0.616777
		4950		49.3894		2.60221		1951.66		-2318.76		-367.096		0.63217
		5000		49.8883		2.69493		2021.2		-2388.3		-367.104		0.638818
		5050		50.3872		2.75578		2066.84		-2433.95		-367.107		0.644967
		5100		50.886		2.6576		1993.2		-2360.3		-367.103		0.655977
		5150		51.3849		2.52416		1893.12		-2260.22		-367.099		0.665197
		5200		51.8838		2.58613		1939.6		-2306.71		-367.11		0.665482
		5250		52.3827		2.61804		1963.53		-2330.64		-367.108		0.659641
		5300		52.8816		2.58868		1941.51		-2308.62		-367.106		0.64983
		5350		53.3804		2.5567		1917.53		-2284.63		-367.101		0.632468
		5400		53.8793		2.72248		2041.86		-2408.96		-367.106		0.605114
		5450		54.3782		2.80672		2105.04		-2472.14		-367.106		0.581625
		5500		54.8771		2.81939		2114.54		-2481.65		-367.109		0.569307
		5550		55.376		2.72727		2045.45		-2412.55		-367.098		0.567591
		5600		55.8749		2.71237		2034.28		-2401.39		-367.108		0.571195
		5650		56.3737		2.63653		1977.4		-2344.49		-367.094		0.576685
		5700		56.8726		2.81759		2113.19		-2480.3		-367.112		0.580546
		5750		57.3715		2.76146		2071.1		-2438.2		-367.103		0.594417
		5800		57.8704		2.64765		1985.74		-2352.84		-367.104		0.616143
		5850		58.3693		2.54063		1905.47		-2272.57		-367.101		0.63612
		5900		58.8682		2.5837		1937.77		-2304.88		-367.104		0.646125
		5950		59.367		2.61753		1963.14		-2330.24		-367.096		0.649578
		6000		59.8659		2.72697		2045.23		-2412.33		-367.105		0.652358
		6050		60.3648		2.68489		2013.66		-2380.76		-367.099		0.660333
		6100		60.8637		2.69117		2018.38		-2385.49		-367.106		0.668793
		6150		61.3626		2.58333		1937.5		-2304.6		-367.1		0.676414
		6200		61.8615		2.57649		1932.36		-2299.47		-367.105		0.677525
		6250		62.3603		2.60757		1955.68		-2322.78		-367.106		0.671851
		6300		62.8592		2.67347		2005.1		-2372.21		-367.11		0.661518
		6350		63.3581		2.65903		1994.28		-2361.38		-367.1		0.649652
		6400		63.857		2.75204		2064.03		-2431.13		-367.107		0.636999
		6450		64.3559		2.75653		2067.4		-2434.5		-367.106		0.631436
		6500		64.8547		2.66564		1999.23		-2366.33		-367.098		0.632147
		6550		65.3536		2.7001		2025.07		-2392.18		-367.108		0.631247
		6600		65.8525		2.59192		1943.94		-2311.04		-367.103		0.631518
		6650		66.3514		2.62437		1968.28		-2335.39		-367.106		0.62779
		6700		66.8503		2.71741		2038.06		-2405.16		-367.108		0.619771
		6750		67.3492		2.63299		1974.74		-2341.84		-367.097		0.61346
		6800		67.848		2.75136		2063.52		-2430.63		-367.109		0.605528
		6850		68.3469		2.73031		2047.73		-2414.84		-367.108		0.60303
		6900		68.8458		2.68119		2010.89		-2378		-367.109		0.603569
		6950		69.3447		2.71557		2036.68		-2403.78		-367.105		0.603468
		7000		69.8436		2.81527		2111.45		-2478.56		-367.104		0.605662
		7050		70.3425		2.8063		2104.72		-2471.83		-367.109		0.614815
		7100		70.8413		2.63726		1977.95		-2345.05		-367.103		0.628138
		7150		71.3402		2.65589		1991.92		-2359.02		-367.105		0.633531
		7200		71.8391		2.76244		2071.83		-2438.94		-367.113		0.634643
		7250		72.338		2.68386		2012.9		-2380		-367.101		0.641295
		7300		72.8369		2.7436		2057.7		-2424.81		-367.111		0.65078
		7350		73.3358		2.713		2034.75		-2401.85		-367.105		0.663693
		7400		73.8346		2.66276		1997.07		-2364.17		-367.103		0.675315
		7450		74.3335		2.65948		1994.61		-2361.71		-367.104		0.681506
		7500		74.8324		2.68573		2014.3		-2381.4		-367.108		0.68345
		7550		75.3313		2.67445		2005.84		-2372.94		-367.109		0.684543
		7600		75.8302		2.63664		1977.48		-2344.58		-367.102		0.682955
		7650		76.329		2.67658		2007.43		-2374.54		-367.108		0.677255
		7700		76.8279		2.70226		2026.69		-2393.8		-367.107		0.671388
		7750		77.3268		2.73448		2050.86		-2417.97		-367.108		0.667117
		7800		77.8257		2.63881		1979.11		-2346.2		-367.096		0.665688
		7850		78.3246		2.68197		2011.48		-2378.58		-367.107		0.6628
		7900		78.8235		2.67447		2005.85		-2372.96		-367.107		0.661428
		7950		79.3223		2.66619		1999.64		-2366.75		-367.103		0.661462
		8000		79.8212		2.7851		2088.82		-2455.93		-367.109		0.660246
		8050		80.3201		2.75575		2066.81		-2433.92		-367.106		0.661868
		8100		80.819		2.59144		1943.58		-2310.68		-367.1		0.667282
		8150		81.3179		2.65529		1991.47		-2358.58		-367.111		0.666194
		8200		81.8168		2.65995		1994.96		-2362.06		-367.104		0.662682
		8250		82.3156		2.60055		1950.41		-2317.52		-367.108		0.662461
		8300		82.8145		2.57286		1929.65		-2296.75		-367.105		0.660692
		8350		83.3134		2.64516		1983.87		-2350.98		-367.105		0.65155
		8400		83.8123		2.76937		2077.03		-2444.13		-367.108		0.639358
		8450		84.3112		2.74728		2060.46		-2427.56		-367.103		0.633502
		8500		84.8101		2.70749		2030.62		-2397.72		-367.097		0.632481
		8550		85.3089		2.88438		2163.29		-2530.41		-367.119		0.633925
		8600		85.8078		2.65404		1990.53		-2357.62		-367.094		0.648983
		8650		86.3067		2.69813		2023.6		-2390.71		-367.113		0.662652
		8700		86.8056		2.63717		1977.88		-2344.98		-367.1		0.673218
		8750		87.3045		2.67906		2009.3		-2376.4		-367.104		0.678716
		8800		87.8034		2.69114		2018.35		-2385.46		-367.107		0.684786
		8850		88.3022		2.67945		2009.59		-2376.69		-367.106		0.695092
		8900		88.8011		2.69604		2022.03		-2389.14		-367.105		0.70936
		8950		89.3		2.6655		1999.13		-2366.23		-367.103		0.725719
		9000		89.7989		2.63411		1975.59		-2342.69		-367.108		0.740989
		9050		90.2978		2.58074		1935.55		-2302.65		-367.096		0.750504
		9100		90.7966		2.72187		2041.4		-2408.52		-367.111		0.753298
		9150		91.2955		2.61541		1961.56		-2328.67		-367.105		0.760049
		9200		91.7944		2.53339		1900.04		-2267.14		-367.1		0.762793
		9250		92.2933		2.64292		1982.19		-2349.3		-367.105		0.756288
		9300		92.7922		2.69377		2020.33		-2387.44		-367.111		0.747899
		9350		93.2911		2.64509		1983.82		-2350.92		-367.104		0.741271
		9400		93.7899		2.68297		2012.23		-2379.34		-367.109		0.736166
		9450		94.2888		2.71166		2033.74		-2400.85		-367.11		0.734616
		9500		94.7877		2.64853		1986.4		-2353.5		-367.1		0.73646
		9550		95.2866		2.69484		2021.13		-2388.24		-367.108		0.735333
		9600		95.7855		2.6857		2014.27		-2381.38		-367.106		0.737123
		9650		96.2844		2.6053		1953.98		-2321.08		-367.101		0.744485
		9700		96.7832		2.75186		2063.9		-2431.01		-367.114		0.75055
		9750		97.2821		2.68358		2012.68		-2379.79		-367.105		0.761144
		9800		97.781		2.67731		2007.99		-2375.1		-367.11		0.770047
		9850		98.2799		2.72055		2040.41		-2407.52		-367.105		0.775481
		9900		98.7788		2.77045		2077.84		-2444.94		-367.105		0.781437
		9950		99.2777		2.80083		2100.62		-2467.73		-367.11		0.792252
		10000		99.7765		2.7396		2054.7		-2421.81		-367.103		0.810288
		10050		100.275		2.70567		2029.25		-2396.36		-367.107		0.831523
		10100		100.774		2.71252		2034.39		-2401.5		-367.111		0.849478
		10150		101.273		2.73348		2050.11		-2417.22		-367.109		0.861669
		10200		101.772		2.70878		2031.59		-2398.69		-367.1		0.873273
		10250		102.271		2.83036		2122.77		-2489.88		-367.115		0.885617
		10300		102.77		2.68581		2014.35		-2381.46		-367.102		0.906771
		10350		103.269		2.63329		1974.97		-2342.07		-367.103		0.930132
		10400		103.768		2.67645		2007.34		-2374.44		-367.105		0.94938
		10450		104.266		2.69317		2019.88		-2386.99		-367.113		0.966792
		10500		104.765		2.54789		1910.92		-2278.01		-367.095		0.983441
		10550		105.264		2.70366		2027.75		-2394.86		-367.115		0.993987
		10600		105.763		2.65203		1989.02		-2356.12		-367.097		1.00284
		10650		106.262		2.68452		2013.39		-2380.49		-367.107		1.01163
		10700		106.761		2.6353		1976.47		-2343.58		-367.107		1.02364
		10750		107.26		2.58785		1940.89		-2308		-367.108		1.03453
		10800		107.759		2.5574		1918.05		-2285.15		-367.101		1.03682
		10850		108.258		2.61193		1958.95		-2326.05		-367.1		1.02928
		10900		108.756		2.69096		2018.22		-2385.32		-367.103		1.01664
		10950		109.255		2.69165		2018.73		-2385.84		-367.105		1.00816
		11000		109.754		2.62304		1967.28		-2334.38		-367.1		1.00756
		11050		110.253		2.60574		1954.3		-2321.41		-367.106		1.01434
		11100		110.752		2.59028		1942.71		-2309.81		-367.105		1.01999
		11150		111.251		2.59217		1944.13		-2311.23		-367.105		1.01702
		11200		111.75		2.5247		1893.52		-2260.63		-367.107		1.00769
		11250		112.249		2.64642		1984.82		-2351.93		-367.109		0.988202
		11300		112.747		2.71089		2033.17		-2400.28		-367.108		0.972895
		11350		113.246		2.6365		1977.37		-2344.48		-367.107		0.967953
		11400		113.745		2.61727		1962.95		-2330.06		-367.105		0.966033
		11450		114.244		2.62988		1972.41		-2339.52		-367.106		0.964028
		11500		114.743		2.63943		1979.57		-2346.68		-367.107		0.957661
		11550		115.242		2.68369		2012.76		-2379.88		-367.114		0.94829
		11600		115.741		2.57238		1929.28		-2296.38		-367.1		0.942142
		11650		116.24		2.70149		2026.12		-2393.23		-367.113		0.934951
		11700		116.739		2.69217		2019.13		-2386.23		-367.098		0.934687
		11750		117.237		2.76415		2073.11		-2440.22		-367.108		0.94149
		11800		117.736		2.73456		2050.92		-2418.03		-367.105		0.955356
		11850		118.235		2.63566		1976.74		-2343.85		-367.104		0.969413
		11900		118.734		2.63913		1979.34		-2346.45		-367.11		0.977145
		11950		119.233		2.64879		1986.6		-2353.7		-367.106		0.982037
		12000		119.732		2.64556		1984.17		-2351.27		-367.1		0.990293
		12050		120.231		2.73897		2054.23		-2421.34		-367.113		1.00217
		12100		120.73		2.68793		2015.95		-2383.05		-367.104		1.02071
		12150		121.228		2.61423		1960.67		-2327.78		-367.105		1.04332
		12200		121.727		2.58772		1940.79		-2307.89		-367.1		1.06407
		12250		122.226		2.73171		2048.78		-2415.89		-367.108		1.07633
		12300		122.725		2.69833		2023.75		-2390.85		-367.104		1.09202
		12350		123.224		2.73229		2049.22		-2416.33		-367.111		1.11237
		12400		123.723		2.64791		1985.94		-2353.04		-367.106		1.13226
		12450		124.222		2.65933		1994.5		-2361.61		-367.11		1.1426
		12500		124.721		2.69972		2024.79		-2391.9		-367.104		1.14793
		12550		125.22		2.79152		2093.64		-2460.75		-367.111		1.1568
		12600		125.718		2.73215		2049.11		-2416.21		-367.102		1.17101
		12650		126.217		2.65126		1988.45		-2355.55		-367.105		1.18399
		12700		126.716		2.7061		2029.58		-2396.69		-367.111		1.1924
		12750		127.215		2.70905		2031.79		-2398.9		-367.112		1.20458
		12800		127.714		2.63329		1974.97		-2342.08		-367.109		1.21695
		12850		128.213		2.60991		1957.43		-2324.54		-367.102		1.22133
		12900		128.712		2.73908		2054.31		-2421.42		-367.107		1.21906
		12950		129.211		2.67411		2005.58		-2372.68		-367.102		1.22791
		13000		129.709		2.7145		2035.88		-2402.98		-367.105		1.2428
		13050		130.208		2.69614		2022.11		-2389.21		-367.101		1.25455
		13100		130.707		2.73639		2052.29		-2419.4		-367.112		1.26438
		13150		131.206		2.63688		1977.66		-2344.77		-367.103		1.28405
		13200		131.705		2.64596		1984.47		-2351.58		-367.106		1.31448
		13250		132.204		2.69183		2018.87		-2385.98		-367.108		1.35295
		13300		132.703		2.56372		1922.79		-2289.89		-367.098		1.39306
		13350		133.202		2.62282		1967.11		-2334.21		-367.103		1.41827
		13400		133.701		2.65305		1989.79		-2356.89		-367.107		1.43092
		13450		134.199		2.59525		1946.44		-2313.54		-367.107		1.44046
		13500		134.698		2.51456		1885.92		-2253.03		-367.103		1.45339
		13550		135.197		2.47574		1856.81		-2223.91		-367.101		1.46756
		13600		135.696		2.63591		1976.93		-2344.04		-367.11		1.46746
		13650		136.195		2.66965		2002.24		-2369.34		-367.104		1.46693
		13700		136.694		2.63343		1975.07		-2342.18		-367.101		1.47279
		13750		137.193		2.71142		2033.57		-2400.67		-367.106		1.47533
		13800		137.692		2.68049		2010.37		-2377.47		-367.104		1.48009
		13850		138.191		2.67179		2003.84		-2370.94		-367.105		1.4917
		13900		138.689		2.66841		2001.31		-2368.41		-367.103		1.50812
		13950		139.188		2.72677		2045.08		-2412.19		-367.11		1.5267
		14000		139.687		2.71727		2037.96		-2405.05		-367.099		1.5489
		14050		140.186		2.77303		2079.77		-2446.87		-367.105		1.57323
		14100		140.685		2.71586		2036.89		-2404		-367.107		1.59709
		14150		141.184		2.62236		1966.77		-2333.87		-367.102		1.61834
		14200		141.683		2.7147		2036.03		-2403.14		-367.108		1.63659
		14250		142.182		2.6705		2002.88		-2369.99		-367.114		1.66124
		14300		142.68		2.51063		1882.97		-2250.08		-367.11		1.68848
		14350		143.179		2.43069		1823.02		-2190.12		-367.099		1.71248
		14400		143.678		2.51356		1885.17		-2252.28		-367.111		1.72301
		14450		144.177		2.55408		1915.56		-2282.66		-367.101		1.71932
		14500		144.676		2.69179		2018.84		-2385.95		-367.107		1.71215
		14550		145.175		2.66864		2001.48		-2368.58		-367.107		1.71203
		14600		145.674		2.58168		1936.26		-2303.36		-367.103		1.72198
		14650		146.173		2.61656		1962.42		-2329.53		-367.108		1.73472
		14700		146.672		2.60247		1951.85		-2318.95		-367.099		1.74665
		14750		147.17		2.72738		2045.54		-2412.65		-367.111		1.75649
		14800		147.669		2.64702		1985.26		-2352.37		-367.101		1.77463
		14850		148.168		2.57968		1934.76		-2301.86		-367.105		1.7937
		14900		148.667		2.53818		1903.63		-2270.74		-367.102		1.80153
		14950		149.166		2.6191		1964.32		-2331.43		-367.105		1.79294
		15000		149.665		2.65365		1990.24		-2357.35		-367.11		1.77911
		15050		150.164		2.57127		1928.45		-2295.56		-367.109		1.7712
		15100		150.663		2.48377		1862.82		-2229.93		-367.101		1.76971
		15150		151.161		2.5015		1876.12		-2243.23		-367.11		1.77587
		15200		151.66		2.49506		1871.29		-2238.4		-367.103		1.78748
		15250		152.159		2.5478		1910.85		-2277.96		-367.111		1.79549
		15300		152.658		2.44313		1832.35		-2199.45		-367.104		1.79939
		15350		153.157		2.42154		1816.15		-2183.26		-367.111		1.79808
		15400		153.656		2.50416		1878.12		-2245.23		-367.106		1.78972
		15450		154.155		2.65646		1992.35		-2359.46		-367.111		1.78187
		15500		154.654		2.57155		1928.66		-2295.77		-367.104		1.79014
		15550		155.153		2.51746		1888.1		-2255.2		-367.102		1.80293
		15600		155.651		2.52771		1895.78		-2262.88		-367.104		1.80886
		15650		156.15		2.51995		1889.96		-2257.07		-367.102		1.81322
		15700		156.649		2.52917		1896.88		-2263.98		-367.101		1.82404
		15750		157.148		2.54695		1910.21		-2277.32		-367.109		1.84319
		15800		157.647		2.47513		1856.35		-2223.45		-367.106		1.86078
		15850		158.146		2.45128		1838.46		-2205.56		-367.101		1.86848
		15900		158.645		2.53783		1903.37		-2270.48		-367.108		1.87649
		15950		159.144		2.49323		1869.93		-2237.03		-367.106		1.89354
		16000		159.642		2.4712		1853.4		-2220.5		-367.098		1.91183
		16050		160.141		2.56032		1920.24		-2287.35		-367.11		1.92182
		16100		160.64		2.54843		1911.32		-2278.42		-367.104		1.92731
		16150		161.139		2.56147		1921.11		-2288.21		-367.108		1.92987
		16200		161.638		2.52209		1891.57		-2258.67		-367.101		1.9285
		16250		162.137		2.56889		1926.67		-2293.78		-367.109		1.9239
		16300		162.636		2.51433		1885.75		-2252.85		-367.1		1.91699
		16350		163.135		2.58498		1938.74		-2305.84		-367.106		1.89607
		16400		163.634		2.53774		1903.3		-2270.41		-367.103		1.87094
		16450		164.132		2.55816		1918.62		-2285.73		-367.109		1.85877
		16500		164.631		2.49459		1870.94		-2238.04		-367.096		1.8602
		16550		165.13		2.57059		1927.94		-2295.05		-367.107		1.86782
		16600		165.629		2.50358		1877.69		-2244.79		-367.101		1.87829
		16650		166.128		2.49708		1872.81		-2239.91		-367.105		1.88844
		16700		166.627		2.5266		1894.95		-2262.06		-367.11		1.90846
		16750		167.126		2.43335		1825.01		-2192.11		-367.095		1.93949
		16800		167.625		2.48425		1863.19		-2230.3		-367.106		1.97339
		16850		168.123		2.55016		1912.62		-2279.73		-367.108		2.00736
		16900		168.622		2.57611		1932.08		-2299.19		-367.108		2.0399
		16950		169.121		2.55581		1916.86		-2283.97		-367.109		2.06494
		17000		169.62		2.59288		1944.66		-2311.76		-367.106		2.08287
		17050		170.119		2.64001		1980.01		-2347.12		-367.108		2.10319
		17100		170.618		2.49626		1872.2		-2239.3		-367.103		2.13093
		17150		171.117		2.50364		1877.73		-2244.84		-367.107		2.15985
		17200		171.616		2.49666		1872.5		-2239.6		-367.104		2.19208
		17250		172.115		2.53463		1900.97		-2268.09		-367.115		2.22156
		17300		172.613		2.43872		1829.04		-2196.15		-367.104		2.24379
		17350		173.112		2.3786		1783.95		-2151.05		-367.099		2.25492
		17400		173.611		2.53579		1901.84		-2268.95		-367.108		2.25188
		17450		174.11		2.50304		1877.28		-2244.38		-367.103		2.24834
		17500		174.609		2.46272		1847.04		-2214.14		-367.1		2.24854
		17550		175.108		2.48721		1865.41		-2232.52		-367.109		2.25653
		17600		175.607		2.42896		1821.72		-2188.82		-367.099		2.2758
		17650		176.106		2.48556		1864.17		-2231.28		-367.108		2.29363
		17700		176.604		2.43536		1826.52		-2193.62		-367.102		2.30834
		17750		177.103		2.52264		1891.98		-2259.09		-367.107		2.32429
		17800		177.602		2.57844		1933.83		-2300.94		-367.112		2.34611
		17850		178.101		2.41675		1812.56		-2179.66		-367.095		2.36608
		17900		178.6		2.56574		1924.3		-2291.41		-367.11		2.37307
		17950		179.099		2.54934		1912		-2279.11		-367.108		2.3822
		18000		179.598		2.44232		1831.74		-2198.85		-367.106		2.39405
		18050		180.097		2.48049		1860.36		-2227.47		-367.104		2.40754
		18100		180.596		2.51029		1882.72		-2249.82		-367.105		2.43555
		18150		181.094		2.52394		1892.95		-2260.06		-367.105		2.47825
		18200		181.593		2.51389		1885.42		-2252.52		-367.103		2.52644
		18250		182.092		2.50108		1875.81		-2242.91		-367.107		2.56544
		18300		182.591		2.46317		1847.38		-2214.48		-367.104		2.59359
		18350		183.09		2.45563		1841.72		-2208.83		-367.104		2.62477
		18400		183.589		2.4924		1869.3		-2236.41		-367.109		2.66061
		18450		184.088		2.35209		1764.07		-2131.16		-367.095		2.69356
		18500		184.587		2.47698		1857.73		-2224.84		-367.108		2.71474
		18550		185.085		2.54516		1908.87		-2275.98		-367.109		2.73469
		18600		185.584		2.46976		1852.32		-2219.42		-367.106		2.76207
		18650		186.083		2.47908		1859.31		-2226.41		-367.107		2.79032
		18700		186.582		2.48963		1867.22		-2234.33		-367.105		2.81405
		18750		187.081		2.4581		1843.58		-2210.68		-367.104		2.8356
		18800		187.58		2.45961		1844.71		-2211.81		-367.102		2.86054
		18850		188.079		2.47917		1859.37		-2226.48		-367.104		2.89343
		18900		188.578		2.42623		1819.67		-2186.77		-367.096		2.92567
		18950		189.077		2.49672		1872.54		-2239.65		-367.111		2.95167
		19000		189.575		2.36829		1776.22		-2143.32		-367.1		2.97861
		19050		190.074		2.47981		1859.85		-2226.97		-367.114		3.00115
		19100		190.573		2.46814		1851.1		-2218.2		-367.1		3.02929
		19150		191.072		2.54589		1909.42		-2276.53		-367.109		3.06372
		19200		191.571		2.44967		1837.25		-2204.35		-367.098		3.10327
		19250		192.07		2.36502		1773.76		-2140.87		-367.106		3.14767
		19300		192.569		2.44157		1831.18		-2198.28		-367.106		3.17516
		19350		193.068		2.60893		1956.7		-2323.81		-367.114		3.20127
		19400		193.566		2.43754		1828.15		-2195.25		-367.1		3.2452
		19450		194.065		2.43032		1822.74		-2189.84		-367.105		3.29061
		19500		194.564		2.48679		1865.09		-2232.19		-367.102		3.32278
		19550		195.063		2.58102		1935.77		-2302.87		-367.109		3.34132
		19600		195.562		2.43051		1822.88		-2189.98		-367.098		3.35672
		19650		196.061		2.37361		1780.21		-2147.31		-367.103		3.37537
		19700		196.56		2.41721		1812.91		-2180.01		-367.105		3.40012
		19750		197.059		2.40593		1804.45		-2171.56		-367.108		3.42165
		19800		197.558		2.41193		1808.95		-2176.06		-367.108		3.42716
		19850		198.056		2.43215		1824.12		-2191.22		-367.101		3.42141
		19900		198.555		2.46627		1849.7		-2216.81		-367.104		3.41407
		19950		199.054		2.43123		1823.42		-2190.52		-367.104		3.41483
		20000		199.553		2.42777		1820.83		-2187.93		-367.098		3.42829
		20050		200.052		2.57824		1933.68		-2300.79		-367.11		3.45194
		20100		200.551		2.45632		1842.24		-2209.34		-367.1		3.49056
		20150		201.05		2.4332		1824.9		-2192		-367.106		3.53881
		20200		201.549		2.399		1799.25		-2166.35		-367.1		3.59121
