		timesteps		t		Temperature		Kin		Pot		TotalE		MSD
		4700		46.895		3.00651		2254.88		-1538.9		715.985		8.95062
		4750		47.3939		3.14168		2356.26		-1640.29		715.973		9.01914
		4800		47.8927		3.13612		2352.09		-1636.12		715.972		9.12744
		4850		48.3916		3.17529		2381.47		-1665.5		715.965		9.25016
		4900		48.8905		3.00661		2254.96		-1538.98		715.978		9.37384
		4950		49.3894		3.07458		2305.94		-1589.97		715.972		9.49188
		5000		49.8883		3.16501		2373.76		-1657.8		715.959		9.62591
		5050		50.3872		2.98221		2236.66		-1520.67		715.985		9.76592
		5100		50.886		3.12989		2347.42		-1631.45		715.974		9.87912
		5150		51.3849		3.20365		2402.74		-1686.77		715.973		9.99876
		5200		51.8838		3.17733		2383		-1667.02		715.979		10.1341
		5250		52.3827		3.19074		2393.05		-1677.08		715.975		10.2573
		5300		52.8816		3.21005		2407.53		-1691.56		715.977		10.3676
		5350		53.3804		3.21368		2410.26		-1694.28		715.974		10.4739
		5400		53.8793		3.12995		2347.46		-1631.49		715.976		10.608
		5450		54.3782		3.08195		2311.46		-1595.48		715.984		10.7493
		5500		54.8771		3.20209		2401.57		-1685.6		715.97		10.8736
		5550		55.376		3.13091		2348.18		-1632.2		715.979		10.9877
		5600		55.8749		3.14296		2357.22		-1641.25		715.969		11.0889
		5650		56.3737		3.09893		2324.19		-1608.21		715.982		11.2055
		5700		56.8726		3.23885		2429.13		-1713.17		715.968		11.3489
		5750		57.3715		3.1405		2355.38		-1639.4		715.977		11.5052
		5800		57.8704		3.18568		2389.26		-1673.3		715.964		11.6566
		5850		58.3693		3.15123		2363.42		-1647.45		715.973		11.8015
		5900		58.8682		3.11977		2339.83		-1623.86		715.972		11.9359
		5950		59.367		3.11916		2339.37		-1623.4		715.971		12.04
		6000		59.8659		3.06628		2299.71		-1583.73		715.984		12.0965
		6050		60.3648		3.24048		2430.36		-1714.39		715.966		12.1183
		6100		60.8637		3.12801		2346.01		-1630.02		715.984		12.1577
		6150		61.3626		3.18237		2386.78		-1670.82		715.962		12.2077
		6200		61.8615		3.04717		2285.38		-1569.41		715.975		12.272
		6250		62.3603		3.14277		2357.08		-1641.11		715.973		12.3609
		6300		62.8592		3.24338		2432.54		-1716.56		715.977		12.4632
		6350		63.3581		3.20554		2404.16		-1688.19		715.97		12.5739
		6400		63.857		3.1781		2383.57		-1667.6		715.974		12.6843
		6450		64.3559		3.12654		2344.91		-1628.93		715.978		12.8292
		6500		64.8547		3.13933		2354.5		-1638.53		715.969		12.9788
		6550		65.3536		3.13502		2351.26		-1635.29		715.974		13.1161
		6600		65.8525		3.25038		2437.79		-1721.82		715.969		13.2481
		6650		66.3514		3.16297		2372.23		-1656.25		715.981		13.3719
		6700		66.8503		3.05699		2292.74		-1576.77		715.972		13.4892
		6750		67.3492		3.0679		2300.93		-1584.95		715.981		13.6167
		6800		67.848		3.17186		2378.9		-1662.93		715.965		13.7451
		6850		68.3469		3.10287		2327.15		-1611.18		715.973		13.8791
		6900		68.8458		3.16013		2370.1		-1654.12		715.981		14.0005
		6950		69.3447		3.29169		2468.77		-1752.8		715.969		14.1384
		7000		69.8436		3.2837		2462.78		-1746.81		715.966		14.3096
		7050		70.3425		3.22893		2421.7		-1705.73		715.971		14.4784
		7100		70.8413		3.21128		2408.46		-1692.49		715.967		14.624
		7150		71.3402		3.13507		2351.3		-1635.34		715.966		14.7677
		7200		71.8391		3.12845		2346.34		-1630.36		715.977		14.8851
		7250		72.338		3.16893		2376.7		-1660.73		715.969		14.9803
		7300		72.8369		3.04183		2281.37		-1565.41		715.967		15.0758
		7350		73.3358		3.06214		2296.6		-1580.63		715.969		15.1445
		7400		73.8346		3.16708		2375.31		-1659.34		715.971		15.2125
		7450		74.3335		3.12516		2343.87		-1627.9		715.974		15.306
		7500		74.8324		3.0386		2278.95		-1562.97		715.981		15.4106
		7550		75.3313		3.14112		2355.84		-1639.87		715.975		15.5129
		7600		75.8302		3.22609		2419.57		-1703.6		715.969		15.6436
		7650		76.329		3.08113		2310.85		-1594.87		715.979		15.7621
		7700		76.8279		3.09411		2320.59		-1604.62		715.966		15.8226
		7750		77.3268		3.14897		2361.73		-1645.75		715.975		15.8526
		7800		77.8257		3.18432		2388.24		-1672.27		715.971		15.9135
		7850		78.3246		3.1238		2342.85		-1626.88		715.974		16.0729
		7900		78.8235		3.05573		2291.8		-1575.82		715.982		16.2849
		7950		79.3223		3.13932		2354.49		-1638.53		715.96		16.465
		8000		79.8212		3.09939		2324.54		-1608.56		715.978		16.6076
		8050		80.3201		3.1736		2380.2		-1664.23		715.972		16.7258
		8100		80.819		3.09155		2318.66		-1602.69		715.976		16.8528
		8150		81.3179		3.05522		2291.42		-1575.43		715.983		16.9769
		8200		81.8168		3.21313		2409.85		-1693.88		715.967		17.0829
		8250		82.3156		3.17135		2378.52		-1662.55		715.971		17.1885
		8300		82.8145		3.10431		2328.23		-1612.26		715.974		17.3005
		8350		83.3134		3.06946		2302.1		-1586.13		715.97		17.4408
		8400		83.8123		3.02493		2268.69		-1552.72		715.974		17.5871
		8450		84.3112		3.11885		2339.14		-1623.16		715.975		17.696
		8500		84.8101		3.11485		2336.14		-1620.17		715.973		17.7674
		8550		85.3089		3.0178		2263.35		-1547.38		715.972		17.8376
		8600		85.8078		3.03573		2276.8		-1560.82		715.974		17.9192
		8650		86.3067		3.24613		2434.6		-1718.63		715.966		17.9931
		8700		86.8056		3.27912		2459.34		-1743.37		715.973		18.0725
		8750		87.3045		3.22946		2422.09		-1706.13		715.963		18.137
		8800		87.8034		3.10426		2328.2		-1612.22		715.974		18.1956
		8850		88.3022		3.15074		2363.06		-1647.08		715.975		18.2811
		8900		88.8011		3.18854		2391.4		-1675.43		715.971		18.4048
		8950		89.3		3.15544		2366.58		-1650.6		715.979		18.5336
		9000		89.7989		3.21843		2413.82		-1697.85		715.975		18.6764
		9050		90.2978		3.16262		2371.97		-1655.98		715.983		18.8422
		9100		90.7966		3.27753		2458.15		-1742.18		715.967		19.0126
		9150		91.2955		3.11073		2333.05		-1617.07		715.978		19.175
		9200		91.7944		3.01689		2262.67		-1546.69		715.976		19.3435
		9250		92.2933		3.1198		2339.85		-1623.88		715.968		19.5229
		9300		92.7922		3.16183		2371.37		-1655.4		715.973		19.7035
		9350		93.2911		3.15822		2368.67		-1652.7		715.972		19.8939
		9400		93.7899		3.13899		2354.24		-1638.27		715.977		20.0924
		9450		94.2888		3.11743		2338.07		-1622.1		715.972		20.2881
		9500		94.7877		3.11086		2333.14		-1617.18		715.962		20.4574
		9550		95.2866		3.09112		2318.34		-1602.36		715.976		20.6077
		9600		95.7855		3.19106		2393.3		-1677.32		715.975		20.7549
		9650		96.2844		3.09835		2323.76		-1607.78		715.983		20.9109
		9700		96.7832		3.04808		2286.06		-1570.09		715.973		21.0258
		9750		97.2821		3.12613		2344.59		-1628.62		715.97		21.1123
		9800		97.781		3.17442		2380.81		-1664.84		715.974		21.1631
		9850		98.2799		3.15078		2363.09		-1647.11		715.975		21.1746
		9900		98.7788		3.03509		2276.32		-1560.34		715.973		21.2206
		9950		99.2777		3.08815		2316.11		-1600.14		715.968		21.31
		10000		99.7765		3.10552		2329.14		-1613.15		715.983		21.4479
		10050		100.275		3.21145		2408.59		-1692.62		715.963		21.6008
		10100		100.774		3.11342		2335.06		-1619.09		715.975		21.7175
		10150		101.273		3.19974		2399.81		-1683.85		715.959		21.8046
		10200		101.772		3.0755		2306.62		-1590.66		715.968		21.8734
		10250		102.271		3.10178		2326.34		-1610.37		715.962		21.9553
		10300		102.77		3.1365		2352.37		-1636.39		715.986		22.1143
		10350		103.269		3.26991		2452.43		-1736.46		715.972		22.3646
		10400		103.768		3.15031		2362.73		-1646.76		715.972		22.5645
		10450		104.266		3.03709		2277.82		-1561.84		715.978		22.6539
		10500		104.765		3.09077		2318.08		-1602.11		715.971		22.6936
		10550		105.264		3.08887		2316.65		-1600.68		715.971		22.7344
		10600		105.763		3.12825		2346.19		-1630.22		715.966		22.7558
		10650		106.262		3.11701		2337.76		-1621.78		715.975		22.7801
		10700		106.761		3.17391		2380.44		-1664.45		715.988		22.8411
		10750		107.26		3.34986		2512.4		-1796.43		715.964		22.9095
		10800		107.759		3.12069		2340.52		-1624.54		715.982		22.9638
		10850		108.258		3.1482		2361.15		-1645.17		715.977		23.0435
		10900		108.756		3.22895		2421.71		-1705.73		715.98		23.1785
		10950		109.255		3.19515		2396.37		-1680.4		715.969		23.3304
		11000		109.754		3.02136		2266.02		-1550.05		715.973		23.4854
		11050		110.253		3.00495		2253.71		-1537.73		715.98		23.622
		11100		110.752		3.13598		2351.99		-1636.02		715.971		23.7053
		11150		111.251		3.04569		2284.27		-1568.29		715.978		23.8048
		11200		111.75		3.12326		2342.45		-1626.48		715.97		23.9364
		11250		112.249		3.1877		2390.77		-1674.81		715.964		24.0452
		11300		112.747		3.10713		2330.35		-1614.38		715.969		24.0915
		11350		113.246		3.11643		2337.32		-1621.36		715.969		24.1194
		11400		113.745		3.10323		2327.42		-1611.43		715.986		24.1703
		11450		114.244		3.32601		2494.5		-1778.54		715.962		24.2429
		11500		114.743		3.22815		2421.12		-1705.14		715.979		24.3486
		11550		115.242		3.23548		2426.61		-1710.64		715.977		24.5454
		11600		115.741		3.30241		2476.81		-1760.83		715.974		24.7735
		11650		116.24		3.2778		2458.35		-1742.38		715.97		24.9184
		11700		116.739		3.22103		2415.77		-1699.8		715.97		24.9311
		11750		117.237		3.18515		2388.86		-1672.88		715.981		24.8984
		11800		117.736		3.16936		2377.02		-1661.04		715.972		24.9082
		11850		118.235		3.14945		2362.09		-1646.12		715.97		24.9814
		11900		118.734		3.17504		2381.28		-1665.31		715.97		25.0736
