		timesteps		t		Temperature		Kin		Pot		TotalE
		2900		28.9352		2.12924		1596.93		-2826.72		-1229.79
		2950		29.4341		2.14334		1607.5		-2837.29		-1229.79
		3000		29.933		2.09434		1570.76		-2800.54		-1229.79
		3050		30.4318		2.03697		1527.73		-2757.5		-1229.78
		3100		30.9307		2.16516		1623.87		-2853.66		-1229.78
		3150		31.4296		2.22849		1671.37		-2901.15		-1229.78
		3200		31.9285		2.15008		1612.56		-2842.34		-1229.78
		3250		32.4274		2.10757		1580.67		-2810.46		-1229.78
		3300		32.9263		2.12642		1594.82		-2824.6		-1229.78
		3350		33.4251		2.0943		1570.72		-2800.5		-1229.78
		3400		33.924		2.17497		1631.23		-2861.01		-1229.79
		3450		34.4229		2.18301		1637.26		-2867.04		-1229.78
		3500		34.9218		2.14599		1609.49		-2839.27		-1229.78
		3550		35.4207		2.20134		1651.01		-2880.79		-1229.78
		3600		35.9196		2.20826		1656.19		-2885.98		-1229.78
		3650		36.4184		2.11659		1587.44		-2817.22		-1229.78
		3700		36.9173		2.12459		1593.44		-2823.23		-1229.79
		3750		37.4162		2.05072		1538.04		-2767.82		-1229.78
		3800		37.9151		2.10758		1580.68		-2810.47		-1229.79
		3850		38.414		2.08209		1561.57		-2791.35		-1229.78
		3900		38.9128		2.09213		1569.1		-2798.88		-1229.78
		3950		39.4117		2.1823		1636.72		-2866.51		-1229.79
		4000		39.9106		2.14307		1607.3		-2837.08		-1229.78
		4050		40.4095		2.1231		1592.33		-2822.11		-1229.78
		4100		40.9084		2.1475		1610.62		-2840.41		-1229.78
		4150		41.4073		2.17491		1631.18		-2860.96		-1229.78
		4200		41.9061		2.09209		1569.07		-2798.85		-1229.78
		4250		42.405		2.08929		1566.96		-2796.75		-1229.78
		4300		42.9039		2.09322		1569.91		-2799.69		-1229.78
		4350		43.4028		2.1582		1618.65		-2848.44		-1229.79
		4400		43.9017		2.16921		1626.91		-2856.7		-1229.79
		4450		44.4006		2.09759		1573.19		-2802.97		-1229.78
		4500		44.8994		2.15918		1619.38		-2849.17		-1229.79
		4550		45.3983		2.11577		1586.83		-2816.61		-1229.78
		4600		45.8972		2.12781		1595.85		-2825.64		-1229.78
		4650		46.3961		2.18159		1636.19		-2865.98		-1229.78
		4700		46.895		2.13607		1602.05		-2831.83		-1229.78
		4750		47.3939		2.11817		1588.63		-2818.41		-1229.78
		4800		47.8927		2.13165		1598.74		-2828.52		-1229.78
		4850		48.3916		2.1174		1588.05		-2817.83		-1229.78
		4900		48.8905		2.08223		1561.67		-2791.46		-1229.78
		4950		49.3894		2.09729		1572.96		-2802.75		-1229.78
		5000		49.8883		2.0977		1573.28		-2803.06		-1229.78
		5050		50.3872		2.07433		1555.74		-2785.53		-1229.78
		5100		50.886		2.11841		1588.81		-2818.59		-1229.78
		5150		51.3849		2.20501		1653.76		-2883.54		-1229.78
		5200		51.8838		2.24879		1686.59		-2916.38		-1229.78
		5250		52.3827		2.18077		1635.58		-2865.36		-1229.78
		5300		52.8816		2.22386		1667.9		-2897.68		-1229.78
		5350		53.3804		2.2332		1674.9		-2904.68		-1229.78
		5400		53.8793		2.13299		1599.74		-2829.52		-1229.78
		5450		54.3782		2.13009		1597.57		-2827.35		-1229.78
		5500		54.8771		2.13056		1597.92		-2827.7		-1229.78
		5550		55.376		2.13686		1602.64		-2832.43		-1229.78
		5600		55.8749		2.15521		1616.41		-2846.2		-1229.78
		5650		56.3737		2.13524		1601.43		-2831.21		-1229.78
		5700		56.8726		2.09059		1567.94		-2797.72		-1229.78
		5750		57.3715		2.14196		1606.47		-2836.25		-1229.79
		5800		57.8704		2.13124		1598.43		-2828.21		-1229.78
		5850		58.3693		2.18591		1639.43		-2869.22		-1229.78
		5900		58.8682		2.19755		1648.17		-2877.95		-1229.78
		5950		59.367		2.16474		1623.56		-2853.34		-1229.78
		6000		59.8659		2.10189		1576.42		-2806.2		-1229.78
		6050		60.3648		2.09406		1570.55		-2800.33		-1229.78
		6100		60.8637		2.12056		1590.42		-2820.2		-1229.78
		6150		61.3626		2.13523		1601.42		-2831.21		-1229.78
		6200		61.8615		2.16246		1621.85		-2851.63		-1229.78
		6250		62.3603		2.10317		1577.38		-2807.16		-1229.78
		6300		62.8592		2.04478		1533.58		-2763.36		-1229.78
		6350		63.3581		2.08996		1567.47		-2797.25		-1229.78
		6400		63.857		2.2		1650		-2879.79		-1229.79
		6450		64.3559		2.08408		1563.06		-2792.83		-1229.78
		6500		64.8547		2.12303		1592.27		-2822.06		-1229.78
		6550		65.3536		2.13801		1603.51		-2833.29		-1229.78
		6600		65.8525		2.13684		1602.63		-2832.41		-1229.78
		6650		66.3514		2.13453		1600.9		-2830.68		-1229.78
		6700		66.8503		2.15383		1615.37		-2845.15		-1229.78
		6750		67.3492		2.14582		1609.36		-2839.15		-1229.78
		6800		67.848		2.1022		1576.65		-2806.43		-1229.78
		6850		68.3469		2.09522		1571.42		-2801.2		-1229.78
		6900		68.8458		2.11624		1587.18		-2816.96		-1229.78
		6950		69.3447		2.19962		1649.72		-2879.5		-1229.78
		7000		69.8436		2.25448		1690.86		-2920.65		-1229.78
		7050		70.3425		2.17878		1634.09		-2863.86		-1229.78
		7100		70.8413		2.25232		1689.24		-2919.03		-1229.79
		7150		71.3402		2.22792		1670.94		-2900.72		-1229.78
		7200		71.8391		2.12875		1596.56		-2826.34		-1229.78
		7250		72.338		2.05578		1541.84		-2771.62		-1229.78
		7300		72.8369		2.05926		1544.44		-2774.22		-1229.78
		7350		73.3358		2.18393		1637.95		-2867.74		-1229.79
		7400		73.8346		2.20027		1650.2		-2879.98		-1229.78
		7450		74.3335		2.1685		1626.37		-2856.16		-1229.78
		7500		74.8324		2.10048		1575.36		-2805.14		-1229.79
		7550		75.3313		2.06877		1551.58		-2781.36		-1229.78
		7600		75.8302		2.10651		1579.88		-2809.66		-1229.78
		7650		76.329		2.13424		1600.68		-2830.46		-1229.78
		7700		76.8279		2.16354		1622.66		-2852.44		-1229.78
		7750		77.3268		2.16302		1622.26		-2852.05		-1229.79
		7800		77.8257		2.05891		1544.18		-2773.96		-1229.78
		7850		78.3246		2.05368		1540.26		-2770.05		-1229.78
		7900		78.8235		2.06615		1549.61		-2779.39		-1229.78
		7950		79.3223		2.17725		1632.94		-2862.72		-1229.78
		8000		79.8212		2.19335		1645.01		-2874.79		-1229.78
		8050		80.3201		2.15648		1617.36		-2847.14		-1229.78
		8100		80.819		2.17793		1633.45		-2863.23		-1229.78
		8150		81.3179		2.19772		1648.29		-2878.07		-1229.79
		8200		81.8168		2.11861		1588.96		-2818.74		-1229.79
		8250		82.3156		2.00426		1503.2		-2732.97		-1229.78
		8300		82.8145		2.16101		1620.76		-2850.55		-1229.79
		8350		83.3134		2.23505		1676.29		-2906.08		-1229.79
		8400		83.8123		2.18482		1638.61		-2868.4		-1229.78
		8450		84.3112		2.1323		1599.23		-2829.01		-1229.78
		8500		84.8101		2.08218		1561.63		-2791.42		-1229.78
		8550		85.3089		2.08199		1561.49		-2791.27		-1229.78
		8600		85.8078		2.16782		1625.86		-2855.65		-1229.78
		8650		86.3067		2.14628		1609.71		-2839.5		-1229.78
		8700		86.8056		2.123		1592.25		-2822.04		-1229.78
		8750		87.3045		2.09036		1567.77		-2797.55		-1229.78
		8800		87.8034		2.13131		1598.48		-2828.26		-1229.78
		8850		88.3022		2.14657		1609.93		-2839.71		-1229.78
		8900		88.8011		2.11977		1589.83		-2819.61		-1229.78
		8950		89.3		2.1955		1646.63		-2876.41		-1229.79
		9000		89.7989		2.13879		1604.1		-2833.88		-1229.78
		9050		90.2978		2.11838		1588.79		-2818.57		-1229.78
		9100		90.7966		2.18462		1638.46		-2868.25		-1229.79
		9150		91.2955		2.17672		1632.54		-2862.32		-1229.78
		9200		91.7944		2.19057		1642.93		-2872.71		-1229.79
		9250		92.2933		2.12392		1592.94		-2822.72		-1229.78
		9300		92.7922		2.12827		1596.2		-2825.98		-1229.78
		9350		93.2911		2.19287		1644.65		-2874.44		-1229.78
		9400		93.7899		2.22293		1667.19		-2896.98		-1229.78
		9450		94.2888		2.18829		1641.22		-2871		-1229.78
		9500		94.7877		2.15325		1614.94		-2844.72		-1229.78
		9550		95.2866		2.1854		1639.05		-2868.83		-1229.78
		9600		95.7855		2.20185		1651.38		-2881.17		-1229.79
		9650		96.2844		1.98907		1491.8		-2721.58		-1229.78
		9700		96.7832		2.01817		1513.63		-2743.41		-1229.78
		9750		97.2821		2.08019		1560.14		-2789.93		-1229.79
		9800		97.781		2.04681		1535.11		-2764.89		-1229.78
		9850		98.2799		2.10477		1578.58		-2808.36		-1229.78
		9900		98.7788		2.10245		1576.84		-2806.62		-1229.78
		9950		99.2777		2.15937		1619.52		-2849.31		-1229.78
		10000		99.7765		2.20178		1651.33		-2881.11		-1229.78
		10050		100.275		2.22792		1670.94		-2900.73		-1229.79
		10100		100.774		2.13081		1598.11		-2827.89		-1229.78
		10150		101.273		2.14915		1611.86		-2841.64		-1229.78
		10200		101.772		2.24864		1686.48		-2916.26		-1229.78
		10250		102.271		2.20542		1654.06		-2883.84		-1229.78
		10300		102.77		2.13569		1601.77		-2831.56		-1229.79
		10350		103.269		2.04493		1533.7		-2763.48		-1229.78
		10400		103.768		2.14291		1607.18		-2836.97		-1229.78
		10450		104.266		2.19103		1643.27		-2873.06		-1229.79
		10500		104.765		2.06329		1547.47		-2777.25		-1229.78
		10550		105.264		2.12174		1591.3		-2821.09		-1229.79
		10600		105.763		2.15766		1618.25		-2848.03		-1229.78
		10650		106.262		2.10692		1580.19		-2809.97		-1229.78
		10700		106.761		2.12221		1591.65		-2821.44		-1229.78
		10750		107.26		2.1194		1589.55		-2819.34		-1229.78
		10800		107.759		2.09448		1570.86		-2800.64		-1229.78
		10850		108.258		2.13146		1598.59		-2828.37		-1229.78
		10900		108.756		2.17563		1631.72		-2861.51		-1229.79
		10950		109.255		2.12732		1595.49		-2825.27		-1229.78
		11000		109.754		2.16658		1624.94		-2854.72		-1229.78
		11050		110.253		2.17393		1630.44		-2860.23		-1229.78
		11100		110.752		2.15856		1618.92		-2848.71		-1229.78
		11150		111.251		2.15223		1614.17		-2843.96		-1229.78
		11200		111.75		2.05409		1540.57		-2770.35		-1229.78
		11250		112.249		2.04885		1536.64		-2766.42		-1229.78
		11300		112.747		2.13437		1600.77		-2830.56		-1229.79
		11350		113.246		2.13153		1598.65		-2828.43		-1229.78
		11400		113.745		2.23135		1673.51		-2903.29		-1229.79
		11450		114.244		2.2214		1666.05		-2895.83		-1229.78
		11500		114.743		2.1863		1639.72		-2869.51		-1229.79
		11550		115.242		2.04852		1536.39		-2766.17		-1229.78
		11600		115.741		2.11542		1586.56		-2816.35		-1229.79
		11650		116.24		2.13227		1599.2		-2828.99		-1229.79
		11700		116.739		2.09711		1572.83		-2802.62		-1229.79
		11750		117.237		2.07267		1554.5		-2784.28		-1229.78
		11800		117.736		2.17392		1630.44		-2860.23		-1229.79
		11850		118.235		2.18758		1640.69		-2870.47		-1229.78
		11900		118.734		2.20501		1653.76		-2883.54		-1229.78
		11950		119.233		2.22975		1672.31		-2902.09		-1229.78
		12000		119.732		2.20034		1650.25		-2880.04		-1229.78
		12050		120.231		2.07912		1559.34		-2789.12		-1229.78
		12100		120.73		2.07244		1554.33		-2784.11		-1229.78
		12150		121.228		2.14927		1611.95		-2841.73		-1229.78
		12200		121.727		2.14912		1611.84		-2841.62		-1229.78
		12250		122.226		2.06439		1548.29		-2778.07		-1229.78
		12300		122.725		2.12486		1593.65		-2823.43		-1229.78
		12350		123.224		2.16689		1625.17		-2854.96		-1229.79
		12400		123.723		2.11871		1589.03		-2818.81		-1229.78
		12450		124.222		2.12395		1592.96		-2822.74		-1229.78
		12500		124.721		2.12984		1597.38		-2827.17		-1229.78
		12550		125.22		2.09096		1568.22		-2798		-1229.78
		12600		125.718		2.10697		1580.22		-2810.01		-1229.78
		12650		126.217		2.1675		1625.62		-2855.41		-1229.79
		12700		126.716		2.12912		1596.84		-2826.63		-1229.78
		12750		127.215		2.16065		1620.49		-2850.27		-1229.78
		12800		127.714		2.1951		1646.32		-2876.11		-1229.79
		12850		128.213		2.11358		1585.19		-2814.97		-1229.78
		12900		128.712		2.13722		1602.92		-2832.7		-1229.78
		12950		129.211		2.15519		1616.39		-2846.18		-1229.78
		13000		129.709		2.18209		1636.57		-2866.35		-1229.79
		13050		130.208		2.16831		1626.23		-2856.01		-1229.78
		13100		130.707		2.13247		1599.35		-2829.14		-1229.79
		13150		131.206		2.09198		1568.99		-2798.77		-1229.78
		13200		131.705		2.25199		1688.99		-2918.79		-1229.79
		13250		132.204		2.16411		1623.08		-2852.86		-1229.78
		13300		132.703		2.15414		1615.6		-2845.39		-1229.79
		13350		133.202		2.08404		1563.03		-2792.81		-1229.78
		13400		133.701		2.10999		1582.49		-2812.28		-1229.78
		13450		134.199		2.20631		1654.73		-2884.52		-1229.79
		13500		134.698		2.14761		1610.71		-2840.49		-1229.78
		13550		135.197		2.1028		1577.1		-2806.88		-1229.78
		13600		135.696		2.14104		1605.78		-2835.57		-1229.78
		13650		136.195		2.12635		1594.76		-2824.54		-1229.78
		13700		136.694		2.15891		1619.19		-2848.97		-1229.78
		13750		137.193		2.254		1690.5		-2920.29		-1229.79
		13800		137.692		2.16326		1622.44		-2852.23		-1229.78
		13850		138.191		2.12102		1590.77		-2820.54		-1229.78
		13900		138.689		2.23401		1675.51		-2905.3		-1229.79
		13950		139.188		2.11402		1585.52		-2815.3		-1229.78
		14000		139.687		2.18435		1638.26		-2868.05		-1229.79
		14050		140.186		2.15587		1616.9		-2846.69		-1229.78
		14100		140.685		2.11108		1583.31		-2813.09		-1229.78
		14150		141.184		2.08485		1563.64		-2793.42		-1229.78
		14200		141.683		2.10757		1580.68		-2810.46		-1229.78
		14250		142.182		2.11449		1585.87		-2815.65		-1229.79
		14300		142.68		2.11466		1586		-2815.78		-1229.78
		14350		143.179		2.14842		1611.31		-2841.1		-1229.78
		14400		143.678		2.09677		1572.58		-2802.36		-1229.78
		14450		144.177		2.15415		1615.61		-2845.4		-1229.79
		14500		144.676		2.14357		1607.68		-2837.46		-1229.78
		14550		145.175		2.07981		1559.86		-2789.64		-1229.78
		14600		145.674		2.09417		1570.63		-2800.41		-1229.78
		14650		146.173		2.21452		1660.89		-2890.68		-1229.79
		14700		146.672		2.16804		1626.03		-2855.81		-1229.78
		14750		147.17		2.11048		1582.86		-2812.64		-1229.78
		14800		147.669		2.12654		1594.9		-2824.68		-1229.78
		14850		148.168		2.22627		1669.7		-2899.49		-1229.79
		14900		148.667		2.16306		1622.29		-2852.08		-1229.78
		14950		149.166		2.07034		1552.75		-2782.53		-1229.78
		15000		149.665		2.18342		1637.57		-2867.35		-1229.79
		15050		150.164		2.17625		1632.18		-2861.97		-1229.78
		15100		150.663		2.11493		1586.19		-2815.98		-1229.79
		15150		151.161		2.15011		1612.58		-2842.37		-1229.79
		15200		151.66		2.17649		1632.36		-2862.15		-1229.78
		15250		152.159		2.19396		1645.47		-2875.25		-1229.78
		15300		152.658		2.19568		1646.76		-2876.55		-1229.78
		15350		153.157		2.19917		1649.38		-2879.16		-1229.78
		15400		153.656		2.17602		1632.02		-2861.8		-1229.78
		15450		154.155		2.11272		1584.54		-2814.32		-1229.78
		15500		154.654		2.08858		1566.43		-2796.22		-1229.78
		15550		155.153		2.08807		1566.05		-2795.83		-1229.78
		15600		155.651		2.17577		1631.83		-2861.62		-1229.79
		15650		156.15		2.2051		1653.83		-2883.61		-1229.78
		15700		156.649		2.19373		1645.3		-2875.08		-1229.78
		15750		157.148		2.17429		1630.71		-2860.5		-1229.78
		15800		157.647		2.16765		1625.74		-2855.53		-1229.79
		15850		158.146		2.01286		1509.64		-2739.42		-1229.77
		15900		158.645		2.07898		1559.24		-2789.02		-1229.79
		15950		159.144		2.05495		1541.21		-2770.99		-1229.78
		16000		159.642		2.1285		1596.38		-2826.16		-1229.78
		16050		160.141		2.20841		1656.31		-2886.09		-1229.78
		16100		160.64		2.13387		1600.4		-2830.19		-1229.79
		16150		161.139		1.99337		1495.02		-2724.8		-1229.78
		16200		161.638		2.11995		1589.96		-2819.74		-1229.78
		16250		162.137		2.21062		1657.97		-2887.75		-1229.79
		16300		162.636		2.1296		1597.2		-2826.98		-1229.78
		16350		163.135		2.10988		1582.41		-2812.19		-1229.78
		16400		163.634		2.16448		1623.36		-2853.15		-1229.78
		16450		164.132		2.11754		1588.15		-2817.94		-1229.78
		16500		164.631		2.03874		1529.05		-2758.83		-1229.78
		16550		165.13		2.10612		1579.59		-2809.38		-1229.78
		16600		165.629		2.1346		1600.95		-2830.73		-1229.78
		16650		166.128		2.09113		1568.34		-2798.13		-1229.78
		16700		166.627		2.10277		1577.08		-2806.86		-1229.78
		16750		167.126		2.14494		1608.71		-2838.49		-1229.78
		16800		167.625		2.20257		1651.93		-2881.71		-1229.78
		16850		168.123		2.28539		1714.04		-2943.83		-1229.78
		16900		168.622		2.16617		1624.63		-2854.41		-1229.78
		16950		169.121		2.10479		1578.59		-2808.37		-1229.78
		17000		169.62		2.14464		1608.48		-2838.26		-1229.79
		17050		170.119		2.05582		1541.87		-2771.65		-1229.78
		17100		170.618		2.12509		1593.82		-2823.6		-1229.79
		17150		171.117		2.11968		1589.76		-2819.54		-1229.78
		17200		171.616		2.14196		1606.47		-2836.25		-1229.78
		17250		172.115		2.16134		1621		-2850.79		-1229.79
		17300		172.613		2.13994		1604.95		-2834.73		-1229.78
		17350		173.112		2.19503		1646.28		-2876.06		-1229.78
		17400		173.611		2.15943		1619.57		-2849.36		-1229.79
		17450		174.11		2.00412		1503.09		-2732.87		-1229.78
		17500		174.609		2.12045		1590.33		-2820.12		-1229.78
		17550		175.108		2.30801		1731.01		-2960.79		-1229.79
		17600		175.607		2.21212		1659.09		-2888.87		-1229.78
		17650		176.106		2.07779		1558.34		-2788.12		-1229.78
		17700		176.604		2.13913		1604.35		-2834.13		-1229.79
		17750		177.103		2.11742		1588.07		-2817.85		-1229.78
		17800		177.602		2.06095		1545.71		-2775.49		-1229.78
		17850		178.101		2.16421		1623.16		-2852.94		-1229.78
		17900		178.6		2.17023		1627.68		-2857.46		-1229.78
		17950		179.099		2.09874		1574.05		-2803.83		-1229.78
		18000		179.598		2.11702		1587.76		-2817.55		-1229.78
		18050		180.097		2.16233		1621.75		-2851.53		-1229.78
		18100		180.596		2.19647		1647.36		-2877.14		-1229.78
		18150		181.094		2.15774		1618.31		-2848.09		-1229.78
		18200		181.593		2.09544		1571.58		-2801.36		-1229.78
		18250		182.092		2.06794		1550.96		-2780.74		-1229.78
		18300		182.591		2.1341		1600.57		-2830.36		-1229.79
		18350		183.09		2.12388		1592.91		-2822.7		-1229.78
		18400		183.589		2.12225		1591.69		-2821.47		-1229.78
		18450		184.088		2.10791		1580.93		-2810.71		-1229.78
		18500		184.587		2.15893		1619.2		-2848.98		-1229.79
		18550		185.085		2.11095		1583.21		-2812.99		-1229.78
		18600		185.584		2.0868		1565.1		-2794.88		-1229.78
		18650		186.083		2.12922		1596.91		-2826.7		-1229.79
		18700		186.582		2.13277		1599.58		-2829.36		-1229.78
		18750		187.081		2.14796		1610.97		-2840.75		-1229.78
		18800		187.58		2.17146		1628.6		-2858.38		-1229.79
		18850		188.079		2.12402		1593.02		-2822.79		-1229.78
		18900		188.578		2.18265		1636.99		-2866.77		-1229.79
		18950		189.077		2.19304		1644.78		-2874.56		-1229.78
		19000		189.575		2.17309		1629.82		-2859.6		-1229.78
		19050		190.074		2.1089		1581.68		-2811.46		-1229.78
		19100		190.573		2.11847		1588.86		-2818.64		-1229.78
		19150		191.072		2.08246		1561.84		-2791.63		-1229.78
		19200		191.571		2.05344		1540.08		-2769.86		-1229.78
		19250		192.07		2.12336		1592.52		-2822.3		-1229.78
		19300		192.569		2.18924		1641.93		-2871.71		-1229.78
		19350		193.068		2.16703		1625.28		-2855.06		-1229.78
		19400		193.566		2.15608		1617.06		-2846.84		-1229.78
		19450		194.065		2.17582		1631.87		-2861.65		-1229.78
		19500		194.564		2.14382		1607.86		-2837.65		-1229.79
		19550		195.063		2.04892		1536.69		-2766.46		-1229.78
		19600		195.562		2.20727		1655.45		-2885.24		-1229.79
		19650		196.061		2.16492		1623.69		-2853.47		-1229.78
		19700		196.56		2.07779		1558.34		-2788.12		-1229.78
		19750		197.059		2.10721		1580.41		-2810.19		-1229.78
		19800		197.558		2.17591		1631.93		-2861.72		-1229.78
		19850		198.056		2.15694		1617.7		-2847.49		-1229.78
		19900		198.555		2.15048		1612.86		-2842.64		-1229.78
		19950		199.054		2.19886		1649.15		-2878.93		-1229.78
		20000		199.553		2.17166		1628.74		-2858.53		-1229.78
		20050		200.052		2.12772		1595.79		-2825.58		-1229.79
		20100		200.551		2.04565		1534.24		-2764.01		-1229.78
		20150		201.05		2.11725		1587.93		-2817.72		-1229.78
		20200		201.549		2.13111		1598.33		-2828.11		-1229.78
		20250		202.047		2.15776		1618.32		-2848.11		-1229.78
		20300		202.546		2.13714		1602.85		-2832.64		-1229.78
		20350		203.045		2.06541		1549.06		-2778.84		-1229.78
		20400		203.544		2.08965		1567.24		-2797.02		-1229.78
		20450		204.043		2.11366		1585.24		-2815.03		-1229.78
		20500		204.542		2.09854		1573.91		-2803.69		-1229.78
		20550		205.041		2.15544		1616.58		-2846.36		-1229.78
		20600		205.54		2.26318		1697.38		-2927.17		-1229.79
		20650		206.039		2.13758		1603.18		-2832.96		-1229.78
		20700		206.537		2.14458		1608.44		-2838.22		-1229.78
		20750		207.036		2.19208		1644.06		-2873.84		-1229.79
		20800		207.535		2.11702		1587.77		-2817.55		-1229.78
		20850		208.034		2.16124		1620.93		-2850.72		-1229.79
		20900		208.533		2.14428		1608.21		-2837.99		-1229.78
		20950		209.032		2.1835		1637.62		-2867.41		-1229.78
		21000		209.531		2.19247		1644.35		-2874.14		-1229.78
		21050		210.03		2.14438		1608.29		-2838.07		-1229.78
		21100		210.528		2.12389		1592.92		-2822.7		-1229.78
		21150		211.027		2.15141		1613.56		-2843.34		-1229.78
		21200		211.526		2.20964		1657.23		-2887.02		-1229.79
		21250		212.025		2.1082		1581.15		-2810.93		-1229.78
		21300		212.524		2.09595		1571.96		-2801.74		-1229.78
		21350		213.023		2.12749		1595.62		-2825.4		-1229.78
		21400		213.522		2.16635		1624.76		-2854.54		-1229.78
		21450		214.021		2.21815		1663.62		-2893.4		-1229.78
		21500		214.52		2.19922		1649.42		-2879.2		-1229.79
		21550		215.018		2.10906		1581.79		-2811.58		-1229.78
		21600		215.517		2.11493		1586.2		-2815.98		-1229.78
		21650		216.016		2.15447		1615.85		-2845.64		-1229.79
		21700		216.515		2.0753		1556.47		-2786.25		-1229.78
		21750		217.014		2.16995		1627.46		-2857.25		-1229.79
		21800		217.513		2.26438		1698.29		-2928.07		-1229.79
		21850		218.012		2.17589		1631.92		-2861.7		-1229.78
		21900		218.511		2.13147		1598.6		-2828.38		-1229.78
		21950		219.009		2.13282		1599.62		-2829.4		-1229.78
		22000		219.508		2.12635		1594.76		-2824.55		-1229.78
		22050		220.007		2.16446		1623.34		-2853.13		-1229.78
		22100		220.506		2.18477		1638.58		-2868.36		-1229.78
		22150		221.005		2.14858		1611.43		-2841.21		-1229.78
		22200		221.504		2.15826		1618.7		-2848.48		-1229.78
		22250		222.003		2.20366		1652.74		-2882.53		-1229.78
		22300		222.502		2.21831		1663.73		-2893.52		-1229.78
		22350		223.001		2.16157		1621.18		-2850.96		-1229.78
		22400		223.499		2.0913		1568.48		-2798.26		-1229.78
		22450		223.998		2.12674		1595.05		-2824.85		-1229.79
		22500		224.497		2.01755		1513.16		-2742.94		-1229.78
		22550		224.996		2.10564		1579.23		-2809.02		-1229.79
		22600		225.495		2.03609		1527.07		-2756.85		-1229.78
		22650		225.994		2.04112		1530.84		-2760.63		-1229.79
		22700		226.493		2.06434		1548.25		-2778.03		-1229.78
		22750		226.992		2.15463		1615.97		-2845.76		-1229.79
		22800		227.491		2.13738		1603.04		-2832.82		-1229.78
		22850		227.989		2.09088		1568.16		-2797.94		-1229.78
		22900		228.488		2.0611		1545.83		-2775.61		-1229.78
		22950		228.987		2.1804		1635.3		-2865.09		-1229.79
